"country","date","month","year","value","min","based_value"
"Laos",Mar 2021,"03","2021",0.00658413264999288,0.00572841709346182,1.14938080495356
"Laos",Apr 2021,"04","2021",0.0225870481009745,0.00572841709346182,3.94298245614035
"Laos",May 2021,"05","2021",0.209517298569302,0.00572841709346182,36.5750773993808
"Laos",Jun 2021,"06","2021",0.278104747825,0.00572841709346182,48.5482714138287
"Laos",Jul 2021,"07","2021",0.489096862549505,0.00572841709346182,85.3808049535604
"Laos",Aug 2021,"08","2021",1.4694453946976,0.00572841709346182,256.518575851393
"Laos",Sep 2021,"09","2021",2.56400564667039,0.00572841709346182,447.594091847265
"Laos",Oct 2021,"10","2021",4.35720163739088,0.00572841709346182,760.629256965944
"Laos",Nov 2021,"11","2021",7.75921913505076,0.00572841709346182,1354.51364809082
"Laos",Dec 2021,"12","2021",12.8926761194298,0.00572841709346182,2250.65247678019
"Latvia",Jan 2021,"01","2021",28.7130674027969,28.7130674027969,1
"Latvia",Feb 2021,"02","2021",40.7437614241286,28.7130674027969,1.41899717130744
"Latvia",Mar 2021,"03","2021",50.2421472937031,28.7130674027969,1.74980076454002
"Latvia",Apr 2021,"04","2021",58.3789894542932,28.7130674027969,2.03318540075612
"Latvia",May 2021,"05","2021",67.4150591266676,28.7130674027969,2.34788774675118
"Latvia",Jun 2021,"06","2021",72.123894118092,28.7130674027969,2.51188398321617
"Latvia",Jul 2021,"07","2021",73.2231463869142,28.7130674027969,2.55016802488269
"Latvia",Aug 2021,"08","2021",74.4512158602655,28.7130674027969,2.59293842820197
"Latvia",Sep 2021,"09","2021",79.1471609792235,28.7130674027969,2.75648574458868
"Latvia",Oct 2021,"10","2021",98.1497175532563,28.7130674027969,3.41829440151336
"Latvia",Nov 2021,"11","2021",127.287321294326,28.7130674027969,4.43307987644423
"Latvia",Dec 2021,"12","2021",140.475307762166,28.7130674027969,4.89238247490348
"Lebanon",Jan 2021,"01","2021",35.8554966701388,35.8554966701388,1
"Lebanon",Feb 2021,"02","2021",49.71529944246,35.8554966701388,1.38654611034475
"Lebanon",Mar 2021,"03","2021",62.0774685786389,35.8554966701388,1.73132362799867
"Lebanon",Apr 2021,"04","2021",73.7024307973999,35.8554966701388,2.05554064626249
"Lebanon",May 2021,"05","2021",78.4207088713083,35.8554966701388,2.18713213186693
"Lebanon",Jun 2021,"06","2021",79.5303317597112,35.8554966701388,2.21807921087719
"Lebanon",Jul 2021,"07","2021",80.7160299135442,35.8554966701388,2.25114800824294
"Lebanon",Aug 2021,"08","2021",85.4289469576688,35.8554966701388,2.38258997619229
"Lebanon",Sep 2021,"09","2021",90.122900954009,35.8554966701388,2.51350306992303
"Lebanon",Oct 2021,"10","2021",92.7811778910577,35.8554966701388,2.58764168698095
"Lebanon",Nov 2021,"11","2021",95.9066289528698,35.8554966701388,2.67480966266304
"Lebanon",Dec 2021,"12","2021",102.066078178409,35.8554966701388,2.8465950177009
"Lesotho",Jan 2021,"01","2021",2.92416126701277,2.92416126701277,1
"Lesotho",Feb 2021,"02","2021",4.63891002819196,2.92416126701277,1.58640704277262
"Lesotho",Mar 2021,"03","2021",4.93524962847358,2.92416126701277,1.68774878600155
"Lesotho",Apr 2021,"04","2021",5.0016369067069,2.92416126701277,1.71045180138659
"Lesotho",May 2021,"05","2021",5.03552095584911,2.92416126701277,1.72203941439702
"Lesotho",Jun 2021,"06","2021",5.13579479289396,2.92416126701277,1.75633090104518
"Lesotho",Jul 2021,"07","2021",5.70945751209174,2.92416126701277,1.95251116157637
"Lesotho",Aug 2021,"08","2021",6.5804733794458,2.92416126701277,2.25037977681997
"Lesotho",Sep 2021,"09","2021",6.71956427161697,2.92416126701277,2.29794585798664
"Lesotho",Oct 2021,"10","2021",10.0392694983085,2.92416126701277,3.4332133496058
"Lesotho",Nov 2021,"11","2021",10.1326859149468,2.92416126701277,3.46515974657514
"Lesotho",Dec 2021,"12","2021",11.4582917355646,2.92416126701277,3.91848830802346
"Liberia",Jan 2021,"01","2021",0.368861167915881,0.368861167915881,1
"Liberia",Feb 2021,"02","2021",0.390121224201771,0.368861167915881,1.05763701396385
"Liberia",Mar 2021,"03","2021",0.402160913004132,0.368861167915881,1.09027717739007
"Liberia",Apr 2021,"04","2021",0.410128997956967,0.368861167915881,1.11187903100306
"Liberia",May 2021,"05","2021",0.421703226536099,0.368861167915881,1.1432573098404
"Liberia",Jun 2021,"06","2021",0.544584664725196,0.368861167915881,1.47639467662638
"Liberia",Jul 2021,"07","2021",1.01343223444791,0.368861167915881,2.74746252139782
"Liberia",Aug 2021,"08","2021",1.08711134865199,0.368861167915881,2.94721007037505
"Liberia",Sep 2021,"09","2021",1.14295555054227,0.368861167915881,3.09860633202497
"Liberia",Oct 2021,"10","2021",1.14776650586119,0.368861167915881,3.11164905849601
"Liberia",Nov 2021,"11","2021",1.1503370684473,0.368861167915881,3.11861797474337
"Liberia",Dec 2021,"12","2021",1.17123131378681,0.368861167915881,3.17526325800149
"Libya",Jan 2021,"01","2021",15.8470805701577,15.8470805701577,1
"Libya",Feb 2021,"02","2021",18.5055371930844,15.8470805701577,1.16775686923261
"Libya",Mar 2021,"03","2021",21.3790113235912,15.8470805701577,1.34908201096995
"Libya",Apr 2021,"04","2021",24.7392227977088,15.8470805701577,1.56112179074146
"Libya",May 2021,"05","2021",26.4365556685847,15.8470805701577,1.66822876627311
"Libya",Jun 2021,"06","2021",27.6077053202212,15.8470805701577,1.74213194651199
"Libya",Jul 2021,"07","2021",31.6287792017476,15.8470805701577,1.99587419662073
"Libya",Aug 2021,"08","2021",41.2426611332524,15.8470805701577,2.60254000417705
"Libya",Sep 2021,"09","2021",47.5782047817243,15.8470805701577,3.00233248459156
"Libya",Oct 2021,"10","2021",50.8497077016098,15.8470805701577,3.20877447909029
"Libya",Nov 2021,"11","2021",53.1737504196812,15.8470805701577,3.35542879234266
"Libya",Dec 2021,"12","2021",55.3745444043851,15.8470805701577,3.49430572774793
"Liechtenstein",Jan 2021,"01","2021",63.9790162292651,63.9790162292651,1
"Liechtenstein",Feb 2021,"02","2021",68.4749343532153,63.9790162292651,1.07027176078856
"Liechtenstein",Mar 2021,"03","2021",70.68150733307,63.9790162292651,1.10476077155965
"Liechtenstein",Apr 2021,"04","2021",75.522458504864,63.9790162292651,1.18042544190166
"Liechtenstein",May 2021,"05","2021",80.5736872244125,63.9790162292651,1.25937677653063
"Liechtenstein",Jun 2021,"06","2021",81.7648652664517,63.9790162292651,1.27799503783322
"Liechtenstein",Jul 2021,"07","2021",82.8735450375429,63.9790162292651,1.29532384087574
"Liechtenstein",Aug 2021,"08","2021",86.1232889573837,63.9790162292651,1.34611774349211
"Liechtenstein",Sep 2021,"09","2021",91.8495599199378,63.9790162292651,1.43562007253754
"Liechtenstein",Oct 2021,"10","2021",94.3381543789073,63.9790162292651,1.47451711418713
"Liechtenstein",Nov 2021,"11","2021",105.840347519032,63.9790162292651,1.65429782695876
"Liechtenstein",Dec 2021,"12","2021",144.552703453678,63.9790162292651,2.25937677653063
"Lithuania",Jan 2021,"01","2021",62.0694706371665,62.0694706371665,1
"Lithuania",Feb 2021,"02","2021",70.5865941591108,62.0694706371665,1.13721920671327
"Lithuania",Mar 2021,"03","2021",76.004922372014,62.0694706371665,1.22451378418077
"Lithuania",Apr 2021,"04","2021",84.9754489876358,62.0694706371665,1.36903775906788
"Lithuania",May 2021,"05","2021",96.9943946998816,62.0694706371665,1.56267475305005
"Lithuania",Jun 2021,"06","2021",102.105101915996,62.0694706371665,1.64501325479095
"Lithuania",Jul 2021,"07","2021",102.981240148759,62.0694706371665,1.65912870033558
"Lithuania",Aug 2021,"08","2021",106.911954531276,62.0694706371665,1.72245636113511
"Lithuania",Sep 2021,"09","2021",115.362403700902,62.0694706371665,1.85860137869171
"Lithuania",Oct 2021,"10","2021",135.550167120267,62.0694706371665,2.18384603137088
"Lithuania",Nov 2021,"11","2021",164.039186111992,62.0694706371665,2.64283204654507
"Lithuania",Dec 2021,"12","2021",183.937897848161,62.0694706371665,2.96341979333752
"Luxembourg",Jan 2021,"01","2021",77.6262884653519,77.6262884653519,1
"Luxembourg",Feb 2021,"02","2021",84.5784365991211,77.6262884653519,1.08955919793682
"Luxembourg",Mar 2021,"03","2021",93.1199773916922,77.6262884653519,1.199593323765
"Luxembourg",Apr 2021,"04","2021",103.002245027498,77.6262884653519,1.32689900630085
"Luxembourg",May 2021,"05","2021",110.022356829511,77.6262884653519,1.41733372810447
"Luxembourg",Jun 2021,"06","2021",112.502769009248,77.6262884653519,1.44928697781891
"Luxembourg",Jul 2021,"07","2021",115.947658716793,77.6262884653519,1.49366485257821
"Luxembourg",Aug 2021,"08","2021",119.451348644924,77.6262884653519,1.53880020552883
"Luxembourg",Sep 2021,"09","2021",123.041032457048,77.6262884653519,1.58504335180172
"Luxembourg",Oct 2021,"10","2021",127.591772043615,77.6262884653519,1.6436670432925
"Luxembourg",Nov 2021,"11","2021",136.006492261684,77.6262884653519,1.75206743682445
"Luxembourg",Dec 2021,"12","2021",152.795716789307,77.6262884653519,1.96835015315084
"Madagascar",Jan 2021,"01","2021",0.65728775607483,0.65728775607483,1
"Madagascar",Feb 2021,"02","2021",0.703869263274751,0.65728775607483,1.07086927570064
"Madagascar",Mar 2021,"03","2021",0.78167185983949,0.65728775607483,1.18923843113624
"Madagascar",Apr 2021,"04","2021",1.10860131221607,0.65728775607483,1.68663009765521
"Madagascar",May 2021,"05","2021",1.4379717563231,0.65728775607483,2.18773549793524
"Madagascar",Jun 2021,"06","2021",1.51431528515918,0.65728775607483,2.30388482238331
"Madagascar",Jul 2021,"07","2021",1.53396771105672,0.65728775607483,2.33378409513851
"Madagascar",Aug 2021,"08","2021",1.54544808401831,0.65728775607483,2.35125037661946
"Madagascar",Sep 2021,"09","2021",1.54895948995834,0.65728775607483,2.35659264248031
"Madagascar",Oct 2021,"10","2021",1.57097633293563,0.65728775607483,2.39008914804247
"Madagascar",Nov 2021,"11","2021",1.58115043244406,0.65728775607483,2.40556806030638
"Madagascar",Dec 2021,"12","2021",1.68612954118049,0.65728775607483,2.56528366091842
"Malawi",Jan 2021,"01","2021",0.700183762636543,0.700183762636543,1
"Malawi",Feb 2021,"02","2021",1.51019509903261,0.700183762636543,2.15685535657948
"Malawi",Mar 2021,"03","2021",1.72009915103505,0.700183762636543,2.45663958923871
"Malawi",Apr 2021,"04","2021",1.77071334807984,0.700183762636543,2.52892660836952
"Malawi",May 2021,"05","2021",1.78886480526517,0.700183762636543,2.55485045601343
"Malawi",Jun 2021,"06","2021",1.82066990399786,0.700183762636543,2.60027438674402
"Malawi",Jul 2021,"07","2021",2.24664373483299,0.700183762636543,3.20864872154883
"Malawi",Aug 2021,"08","2021",3.01724399955378,0.700183762636543,4.30921732345284
"Malawi",Sep 2021,"09","2021",3.19858741608819,0.700183762636543,4.56821135646434
"Malawi",Oct 2021,"10","2021",3.22571792299968,0.700183762636543,4.60695905151133
"Malawi",Nov 2021,"11","2021",3.23301161276473,0.700183762636543,4.61737587371467
"Malawi",Dec 2021,"12","2021",3.42942479140614,0.700183762636543,4.89789248824143
"Malaysia",Jan 2021,"01","2021",282.28030250595,282.28030250595,1
"Malaysia",Feb 2021,"02","2021",471.257984215742,282.28030250595,1.6694681847516
"Malaysia",Mar 2021,"03","2021",582.078601705889,282.28030250595,2.06205887034438
"Malaysia",Apr 2021,"04","2021",665.731829404238,282.28030250595,2.35840695753189
"Malaysia",May 2021,"05","2021",856.094115900543,282.28030250595,3.03278021279043
"Malaysia",Jun 2021,"06","2021",1196.97483578666,282.28030250595,4.24037676437389
"Malaysia",Jul 2021,"07","2021",1620.97223417297,282.28030250595,5.74242063573957
"Malaysia",Aug 2021,"08","2021",2556.89184024876,282.28030250595,9.05798887683585
"Malaysia",Sep 2021,"09","2021",3624.20033206694,282.28030250595,12.8390124988992
"Malaysia",Oct 2021,"10","2021",4248.40065381454,282.28030250595,15.0502908495537
"Malaysia",Nov 2021,"11","2021",4568.25659771262,282.28030250595,16.1834054914842
"Malaysia",Dec 2021,"12","2021",4834.37254741746,282.28030250595,17.126142010265
"Maldives",Jan 2021,"01","2021",26.9512046511023,26.9512046511023,1
"Maldives",Feb 2021,"02","2021",33.0570321745846,26.9512046511023,1.22655119140408
"Maldives",Mar 2021,"03","2021",40.5603646805638,26.9512046511023,1.50495553744774
"Maldives",Apr 2021,"04","2021",48.8566414204015,26.9512046511023,1.81278135997544
"Maldives",May 2021,"05","2021",85.192508689904,26.9512046511023,3.16099075320626
"Maldives",Jun 2021,"06","2021",130.447772791013,26.9512046511023,4.84014627471126
"Maldives",Jul 2021,"07","2021",140.055960558584,26.9512046511023,5.19664936583292
"Maldives",Aug 2021,"08","2021",146.672915273451,26.9512046511023,5.44216546800822
"Maldives",Sep 2021,"09","2021",153.882152851521,26.9512046511023,5.70965768853775
"Maldives",Oct 2021,"10","2021",159.402492193916,26.9512046511023,5.91448487210373
"Maldives",Nov 2021,"11","2021",166.3838024304,26.9512046511023,6.17352005538629
"Maldives",Dec 2021,"12","2021",173.219567791038,26.9512046511023,6.42715492808049
"Mali",Jan 2021,"01","2021",0.382055153080163,0.382055153080163,1
"Mali",Feb 2021,"02","2021",0.40679276997396,0.382055153080163,1.06474881098805
"Mali",Mar 2021,"03","2021",0.449219252704804,0.382055153080163,1.17579686881111
"Mali",Apr 2021,"04","2021",0.610379799666522,0.382055153080163,1.59762221434677
"Mali",May 2021,"05","2021",0.698821079537729,0.382055153080163,1.82911046717672
"Mali",Jun 2021,"06","2021",0.708872862553052,0.382055153080163,1.85542023668063
"Mali",Jul 2021,"07","2021",0.716024672079854,0.382055153080163,1.87413954845838
"Mali",Aug 2021,"08","2021",0.726558686661434,0.382055153080163,1.90171152202464
"Mali",Sep 2021,"09","2021",0.742514275379144,0.382055153080163,1.94347404921234
"Mali",Oct 2021,"10","2021",0.771533337757205,0.382055153080163,2.01942921470116
"Mali",Nov 2021,"11","2021",0.826477895511201,0.382055153080163,2.16324237180957
"Mali",Dec 2021,"12","2021",0.939851375679065,0.382055153080163,2.45998874272968
"Malta",Jan 2021,"01","2021",34.8186829512521,34.8186829512521,1
"Malta",Feb 2021,"02","2021",45.2195939332976,34.8186829512521,1.29871638156467
"Malta",Mar 2021,"03","2021",60.1778573755477,34.8186829512521,1.72832089771459
"Malta",Apr 2021,"04","2021",67.4497609497689,34.8186829512521,1.93717151921576
"Malta",May 2021,"05","2021",68.9983254319624,34.8186829512521,1.98164662140045
"Malta",Jun 2021,"06","2021",69.267569418179,34.8186829512521,1.98937936610518
"Malta",Jul 2021,"07","2021",72.8841473763067,34.8186829512521,2.09324825635559
"Malta",Aug 2021,"08","2021",80.0555447226413,34.8186829512521,2.2992123175573
"Malta",Sep 2021,"09","2021",83.3724012299404,34.8186829512521,2.39447314381954
"Malta",Oct 2021,"10","2021",84.7672901286841,34.8186829512521,2.43453465047378
"Malta",Nov 2021,"11","2021",86.9622690936323,34.8186829512521,2.49757491446141
"Malta",Dec 2021,"12","2021",96.84863990022,34.8186829512521,2.78151359245302
"Marshall Islands",Jan 2021,"01","2021",0.0684779073151525,0.0684779073151525,1
"Marshall Islands",Feb 2021,"02","2021",0.0684779073151525,0.0684779073151525,1
"Marshall Islands",Mar 2021,"03","2021",0.0684779073151525,0.0684779073151525,1
"Marshall Islands",Apr 2021,"04","2021",0.0684779073151525,0.0684779073151525,1
"Marshall Islands",May 2021,"05","2021",0.0684779073151525,0.0684779073151525,1
"Marshall Islands",Jun 2021,"06","2021",0.0684779073151525,0.0684779073151525,1
"Marshall Islands",Jul 2021,"07","2021",0.0684779073151525,0.0684779073151525,1
"Marshall Islands",Aug 2021,"08","2021",0.0684779073151525,0.0684779073151525,1
"Marshall Islands",Sep 2021,"09","2021",0.0684779073151525,0.0684779073151525,1
"Marshall Islands",Oct 2021,"10","2021",0.0684779073151525,0.0684779073151525,1
"Marshall Islands",Nov 2021,"11","2021",0.0684779073151525,0.0684779073151525,1
"Marshall Islands",Dec 2021,"12","2021",0.0684779073151525,0.0684779073151525,1
"Mauritania",Jan 2021,"01","2021",3.40686027268314,3.40686027268314,1
"Mauritania",Feb 2021,"02","2021",3.64949111486493,3.40686027268314,1.07121831327432
"Mauritania",Mar 2021,"03","2021",3.76605407013458,3.40686027268314,1.10543250051419
"Mauritania",Apr 2021,"04","2021",3.89416287069019,3.40686027268314,1.14303568652766
"Mauritania",May 2021,"05","2021",4.06710279058906,3.40686027268314,1.19379794445926
"Mauritania",Jun 2021,"06","2021",4.34080484737952,3.40686027268314,1.27413644820861
"Mauritania",Jul 2021,"07","2021",4.86292233924007,3.40686027268314,1.42739119013243
"Mauritania",Aug 2021,"08","2021",6.49029072260989,3.40686027268314,1.90506513420885
"Mauritania",Sep 2021,"09","2021",7.54427922328371,3.40686027268314,2.21443752295191
"Mauritania",Oct 2021,"10","2021",7.88299748035687,3.40686027268314,2.31385993243229
"Mauritania",Nov 2021,"11","2021",8.23341204876629,3.40686027268314,2.41671550629281
"Mauritania",Dec 2021,"12","2021",8.61646075266273,3.40686027268314,2.5291500275932
"Mauritius",Jan 2021,"01","2021",0.43097263429036,0.43097263429036,1
"Mauritius",Feb 2021,"02","2021",0.468386560925524,0.43097263429036,1.08681276642256
"Mauritius",Mar 2021,"03","2021",0.590593067907524,0.43097263429036,1.37037255017362
"Mauritius",Apr 2021,"04","2021",0.923308541056132,0.43097263429036,2.14238322249034
"Mauritius",May 2021,"05","2021",1.02270711639028,0.43097263429036,2.37302101112354
"Mauritius",Jun 2021,"06","2021",1.32141605603332,0.43097263429036,3.06612520353913
"Mauritius",Jul 2021,"07","2021",2.1495619366471,0.43097263429036,4.98769937025484
"Mauritius",Aug 2021,"08","2021",5.21294007572953,0.43097263429036,12.0957565770114
"Mauritius",Sep 2021,"09","2021",10.8113095139807,0.43097263429036,25.0858376002982
"Mauritius",Oct 2021,"10","2021",13.5944205848013,0.43097263429036,31.543581896298
"Mauritius",Nov 2021,"11","2021",33.3808787301448,0.43097263429036,77.4547525160379
"Mauritius",Dec 2021,"12","2021",50.3354527534804,0.43097263429036,116.795009122477
"Mexico",Jan 2021,"01","2021",664.704573013479,664.704573013479,1
"Mexico",Feb 2021,"02","2021",808.940532919758,664.704573013479,1.21699257950397
"Mexico",Mar 2021,"03","2021",883.112515962563,664.704573013479,1.32857896848658
"Mexico",Apr 2021,"04","2021",933.503508205336,664.704573013479,1.40438857517294
"Mexico",May 2021,"05","2021",968.622513873588,664.704573013479,1.45722258157828
"Mexico",Jun 2021,"06","2021",1002.62537818902,664.704573013479,1.50837743396823
"Mexico",Jul 2021,"07","2021",1079.4644112965,664.704573013479,1.62397620705795
"Mexico",Aug 2021,"08","2021",1266.46831353796,664.704573013479,1.90531006548721
"Mexico",Sep 2021,"09","2021",1437.22584428484,664.704573013479,2.16220243193015
"Mexico",Oct 2021,"10","2021",1523.90305124377,664.704573013479,2.29260202669445
"Mexico",Nov 2021,"11","2021",1565.17500269076,664.704573013479,2.35469269542549
"Mexico",Dec 2021,"12","2021",1597.2706695812,664.704573013479,2.40297830709946
"Micronesia",Jan 2021,"01","2021",0.00311767965274717,0.00311767965274717,1
"Micronesia",Feb 2021,"02","2021",0.00878618811228748,0.00311767965274717,2.81818181818182
"Micronesia",Mar 2021,"03","2021",0.00878618811228748,0.00311767965274717,2.81818181818182
"Micronesia",Apr 2021,"04","2021",0.00878618811228748,0.00311767965274717,2.81818181818182
"Micronesia",May 2021,"05","2021",0.00878618811228748,0.00311767965274717,2.81818181818182
"Micronesia",Jun 2021,"06","2021",0.00878618811228748,0.00311767965274717,2.81818181818182
"Micronesia",Jul 2021,"07","2021",0.00878618811228748,0.00311767965274717,2.81818181818182
"Micronesia",Aug 2021,"08","2021",0.00878618811228748,0.00311767965274717,2.81818181818182
"Micronesia",Sep 2021,"09","2021",0.00878618811228748,0.00311767965274717,2.81818181818182
"Micronesia",Oct 2021,"10","2021",0.00878618811228748,0.00311767965274717,2.81818181818182
"Micronesia",Nov 2021,"11","2021",0.00878618811228748,0.00311767965274717,2.81818181818182
"Micronesia",Dec 2021,"12","2021",0.00878618811228748,0.00311767965274717,2.81818181818182
"Moldova",Jan 2021,"01","2021",3405.95592455629,3405.95592455629,1
"Moldova",Feb 2021,"02","2021",3831.17105835598,3405.95592455629,1.12484457908981
"Moldova",Mar 2021,"03","2021",4650.47889185528,3405.95592455629,1.36539608699168
"Moldova",Apr 2021,"04","2021",5438.02531401379,3405.95592455629,1.59662233877035
"Moldova",May 2021,"05","2021",5667.59124140401,3405.95592455629,1.66402365942018
"Moldova",Jun 2021,"06","2021",5720.5260085757,3405.95592455629,1.67956548331463
"Moldova",Jul 2021,"07","2021",5764.75753727134,3405.95592455629,1.692552007414
"Moldova",Aug 2021,"08","2021",5877.82369380962,3405.95592455629,1.72574860744135
"Moldova",Sep 2021,"09","2021",6244.87704471438,3405.95592455629,1.83351669341638
"Moldova",Oct 2021,"10","2021",7062.49056747502,3405.95592455629,2.07357074604396
"Moldova",Nov 2021,"11","2021",7897.66185366871,3405.95592455629,2.31877981647621
"Moldova",Dec 2021,"12","2021",8289.88728027904,3405.95592455629,2.43393850769194
"Monaco",Jan 2021,"01","2021",30.1874788338304,30.1874788338304,1
"Monaco",Feb 2021,"02","2021",45.0405521499192,30.1874788338304,1.4920276183993
"Monaco",Mar 2021,"03","2021",54.2108758766493,30.1874788338304,1.7958066712049
"Monaco",Apr 2021,"04","2021",60.890836815819,30.1874788338304,2.01708917631042
"Monaco",May 2021,"05","2021",63.4228860955938,30.1874788338304,2.10096664397549
"Monaco",Jun 2021,"06","2021",64.6468249923555,30.1874788338304,2.1415112321307
"Monaco",Jul 2021,"07","2021",68.580855590006,30.1874788338304,2.27183117767189
"Monaco",Aug 2021,"08","2021",78.1701579201752,30.1874788338304,2.58948944860449
"Monaco",Sep 2021,"09","2021",83.5006625216594,30.1874788338304,2.76606943498979
"Monaco",Oct 2021,"10","2021",85.642843286502,30.1874788338304,2.83703199455412
"Monaco",Nov 2021,"11","2021",90.0027180375769,30.1874788338304,2.98145858860903
"Monaco",Dec 2021,"12","2021",109.875847057779,30.1874788338304,3.63978216473792
"Mongolia",Jan 2021,"01","2021",0.458155570625034,0.458155570625034,1
"Mongolia",Feb 2021,"02","2021",0.717784487427338,0.458155570625034,1.56668287684052
"Mongolia",Mar 2021,"03","2021",1.42293805787065,0.458155570625034,3.10579669680634
"Mongolia",Apr 2021,"04","2021",6.24270199237896,0.458155570625034,13.6257253924959
"Mongolia",May 2021,"05","2021",14.7650351994861,0.458155570625034,32.2271214106226
"Mongolia",Jun 2021,"06","2021",25.7104919268936,0.458155570625034,56.1173836472584
"Mongolia",Jul 2021,"07","2021",43.8428244479629,0.458155570625034,95.6941861214321
"Mongolia",Aug 2021,"08","2021",56.8172143771326,0.458155570625034,124.012929275574
"Mongolia",Sep 2021,"09","2021",88.3786943526283,0.458155570625034,192.901058110149
"Mongolia",Oct 2021,"10","2021",148.046526037182,0.458155570625034,323.135929211142
"Mongolia",Nov 2021,"11","2021",194.576352564079,0.458155570625034,424.69493997122
"Mongolia",Dec 2021,"12","2021",208.643983887282,0.458155570625034,455.399862545908
"Montenegro",Jan 2021,"01","2021",87.5696368994185,87.5696368994185,1
"Montenegro",Feb 2021,"02","2021",109.784031785761,87.5696368994185,1.25367690986155
"Montenegro",Mar 2021,"03","2021",134.330481652674,87.5696368994185,1.53398468246437
"Montenegro",Apr 2021,"04","2021",151.090922021499,87.5696368994185,1.72538025017781
"Montenegro",May 2021,"05","2021",157.221893338864,87.5696368994185,1.79539277431797
"Montenegro",Jun 2021,"06","2021",159.189273245847,87.5696368994185,1.81785923617213
"Montenegro",Jul 2021,"07","2021",160.4378281536,87.5696368994185,1.83211708800252
"Montenegro",Aug 2021,"08","2021",171.139976831956,87.5696368994185,1.95433009535629
"Montenegro",Sep 2021,"09","2021",197.349943158478,87.5696368994185,2.25363436627186
"Montenegro",Oct 2021,"10","2021",219.276019698487,87.5696368994185,2.50401882961265
"Montenegro",Nov 2021,"11","2021",242.204644339784,87.5696368994185,2.76585187418303
"Montenegro",Dec 2021,"12","2021",256.637905380412,87.5696368994185,2.93067225658573
"Morocco",Jan 2021,"01","2021",12.3997539866419,12.3997539866419,1
"Morocco",Feb 2021,"02","2021",12.9584806060098,12.3997539866419,1.04505949230685
"Morocco",Mar 2021,"03","2021",13.2689501697241,12.3997539866419,1.07009785710414
"Morocco",Apr 2021,"04","2021",13.6620286260641,12.3997539866419,1.10179836154669
"Morocco",May 2021,"05","2021",13.960896605003,12.3997539866419,1.12590109610585
"Morocco",Jun 2021,"06","2021",14.2234840593126,12.3997539866419,1.14707792385521
"Morocco",Jul 2021,"07","2021",15.1618310717841,12.3997539866419,1.22275257139116
"Morocco",Aug 2021,"08","2021",20.5315028238384,12.3997539866419,1.65579920746466
"Morocco",Sep 2021,"09","2021",24.6078172718675,12.3997539866419,1.98454076575851
"Morocco",Oct 2021,"10","2021",25.4967051135674,12.3997539866419,2.0562266913549
"Morocco",Nov 2021,"11","2021",25.6919975760504,12.3997539866419,2.07197639596141
"Morocco",Dec 2021,"12","2021",25.8276087728856,12.3997539866419,2.08291299978285
"Mozambique",Jan 2021,"01","2021",0.858195000789979,0.858195000789979,1
"Mozambique",Feb 2021,"02","2021",1.6063743336616,0.858195000789979,1.87180574599353
"Mozambique",Mar 2021,"03","2021",2.06418086863107,0.858195000789979,2.40525855630826
"Mozambique",Apr 2021,"04","2021",2.2070764119371,0.858195000789979,2.57176563590497
"Mozambique",May 2021,"05","2021",2.25228028341311,0.858195000789979,2.62443882956654
"Mozambique",Jun 2021,"06","2021",2.31740069100515,0.858195000789979,2.70031949483737
"Mozambique",Jul 2021,"07","2021",3.10930593918848,0.858195000789979,3.62307626626387
"Mozambique",Aug 2021,"08","2021",4.41034624290401,0.858195000789979,5.13909570533997
"Mozambique",Sep 2021,"09","2021",4.77882646650095,0.858195000789979,5.56846225170501
"Mozambique",Oct 2021,"10","2021",4.83329616732413,0.858195000789979,5.63193232642351
"Mozambique",Nov 2021,"11","2021",4.84512746876397,0.858195000789979,5.64571858878689
"Mozambique",Dec 2021,"12","2021",5.15279260050447,0.858195000789979,6.00422118022275
"Namibia",Jan 2021,"01","2021",11.7217951219928,11.7217951219928,1
"Namibia",Feb 2021,"02","2021",14.2685185747412,11.7217951219928,1.21726394517595
"Namibia",Mar 2021,"03","2021",16.3477748105979,11.7217951219928,1.39464771738977
"Namibia",Apr 2021,"04","2021",18.2242807974237,11.7217951219928,1.55473462961579
"Namibia",May 2021,"05","2021",20.2632665009454,11.7217951219928,1.72868287579321
"Namibia",Jun 2021,"06","2021",27.3564467827088,11.7217951219928,2.3338103505479
"Namibia",Jul 2021,"07","2021",42.636071959622,11.7217951219928,3.63733297808855
"Namibia",Aug 2021,"08","2021",48.1849979527322,11.7217951219928,4.11071832012538
"Namibia",Sep 2021,"09","2021",49.7716702690421,11.7217951219928,4.24607918420778
"Namibia",Oct 2021,"10","2021",50.5082266750741,11.7217951219928,4.30891566943606
"Namibia",Nov 2021,"11","2021",50.7935983191364,11.7217951219928,4.33326105690379
"Namibia",Dec 2021,"12","2021",53.7832584530476,11.7217951219928,4.58831244645605
"Nauru",Jan 2021,"01","2021",0,0,NA
"Nauru",Feb 2021,"02","2021",0,0,NA
"Nauru",Mar 2021,"03","2021",0,0,NA
"Nauru",Apr 2021,"04","2021",0,0,NA
"Nauru",May 2021,"05","2021",0,0,NA
"Nauru",Jun 2021,"06","2021",0,0,NA
"Nauru",Jul 2021,"07","2021",0,0,NA
"Nauru",Aug 2021,"08","2021",0,0,NA
"Nauru",Sep 2021,"09","2021",0,0,NA
"Nauru",Oct 2021,"10","2021",0,0,NA
