"country","date","month","year","death_rate","min","based_dvalue"
"Czechia",Jan 2021,"01","2021",1.31538661778526,1.31538661778526,0
"Czechia",Feb 2021,"02","2021",1.70847238327602,1.31538661778526,0.298836676742695
"Czechia",Mar 2021,"03","2021",2.20248337691759,1.31538661778526,0.674400018320051
"Czechia",Apr 2021,"04","2021",2.6267794019388,1.31538661778526,0.996963756831852
"Czechia",May 2021,"05","2021",2.78466575850729,1.31538661778526,1.11699413758359
"Czechia",Jun 2021,"06","2021",2.82319707575068,1.31538661778526,1.14628690727001
"Czechia",Jul 2021,"07","2021",2.83284057342495,1.31538661778526,1.15361821013099
"Czechia",Aug 2021,"08","2021",2.83686191888328,1.31538661778526,1.15667536869103
"Czechia",Sep 2021,"09","2021",2.84122555564416,1.31538661778526,1.15999274831303
"Czechia",Oct 2021,"10","2021",2.85397748809243,1.31538661778526,1.16968718512412
"Czechia",Nov 2021,"11","2021",2.96248513630894,1.31538661778526,1.25217825409911
"Czechia",Dec 2021,"12","2021",3.24798500018263,1.31538661778526,1.46922460382889
"Denmark",Jan 2021,"01","2021",7.405453569771,7.405453569771,0
"Denmark",Feb 2021,"02","2021",9.69232156651306,7.405453569771,0.308808633420785
"Denmark",Mar 2021,"03","2021",10.1753695932391,7.405453569771,0.374037322274882
"Denmark",Apr 2021,"04","2021",10.4274231771406,7.405453569771,0.408073533767773
"Denmark",May 2021,"05","2021",10.6387588309803,7.405453569771,0.436611374407583
"Denmark",Jun 2021,"06","2021",10.7386662818234,7.405453569771,0.45010243878357
"Denmark",Jul 2021,"07","2021",10.8034128175267,7.405453569771,0.458845527251185
"Denmark",Aug 2021,"08","2021",10.8959535676674,7.405453569771,0.47134182464455
"Denmark",Sep 2021,"09","2021",11.1376014583308,7.405453569771,0.503972896919431
"Denmark",Oct 2021,"10","2021",11.4159640347538,7.405453569771,0.541561759478673
"Denmark",Nov 2021,"11","2021",11.8727131880528,7.405453569771,0.603239163704581
"Denmark",Dec 2021,"12","2021",13.1081573369547,7.405453569771,0.770068127962085
"Djibouti",Jan 2021,"01","2021",0.0619693142843971,0.0619693142843971,0
"Djibouti",Feb 2021,"02","2021",0.0637650531071799,0.0619693142843971,0.0289778714436251
"Djibouti",Mar 2021,"03","2021",0.0648424964008497,0.0619693142843971,0.0463645943097999
"Djibouti",Apr 2021,"04","2021",0.110694782669131,0.0619693142843971,0.786283807516684
"Djibouti",May 2021,"05","2021",0.152441901155875,0.0619693142843971,1.45995785036881
"Djibouti",Jun 2021,"06","2021",0.156274987297597,0.0619693142843971,1.5218124341412
"Djibouti",Jul 2021,"07","2021",0.156947573111221,0.0619693142843971,1.53266596417281
"Djibouti",Aug 2021,"08","2021",0.158286214779113,0.0619693142843971,1.55426765015806
"Djibouti",Sep 2021,"09","2021",0.161032062688132,0.0619693142843971,1.59857744994731
"Djibouti",Oct 2021,"10","2021",0.17980243085573,0.0619693142843971,1.90147523709168
"Djibouti",Nov 2021,"11","2021",0.18765144200113,0.0619693142843971,2.02813487881981
"Djibouti",Dec 2021,"12","2021",0.190772762573094,0.0619693142843971,2.07850368809273
"Dominica",Jan 2021,"01","2021",0,0,NA
"Dominica",Feb 2021,"02","2021",0,0,NA
"Dominica",Mar 2021,"03","2021",0,0,NA
"Dominica",Apr 2021,"04","2021",0,0,NA
"Dominica",May 2021,"05","2021",0,0,NA
"Dominica",Jun 2021,"06","2021",0,0,NA
"Dominica",Jul 2021,"07","2021",0,0,NA
"Dominica",Aug 2021,"08","2021",0.00985786305725492,0,Inf
"Dominica",Sep 2021,"09","2021",0.122237501909961,0,Inf
"Dominica",Oct 2021,"10","2021",0.381768151126418,0,Inf
"Dominica",Nov 2021,"11","2021",0.479689590828483,0,Inf
"Dominica",Dec 2021,"12","2021",0.591023698750874,0,Inf
"Dominican Republic",Jan 2021,"01","2021",0.228514487757861,0.228514487757861,0
"Dominican Republic",Feb 2021,"02","2021",0.270269458768915,0.228514487757861,0.182723517536
"Dominican Republic",Mar 2021,"03","2021",0.297851503491276,0.228514487757861,0.303425031881946
"Dominican Republic",Apr 2021,"04","2021",0.314079106894751,0.228514487757861,0.374438487364339
"Dominican Republic",May 2021,"05","2021",0.329054201355098,0.228514487757861,0.439970850792494
"Dominican Republic",Jun 2021,"06","2021",0.343298269109559,0.228514487757861,0.502304175450468
"Dominican Republic",Jul 2021,"07","2021",0.360036847790165,0.228514487757861,0.575553704812222
"Dominican Republic",Aug 2021,"08","2021",0.36739072864571,0.228514487757861,0.607734950420321
"Dominican Republic",Sep 2021,"09","2021",0.37092879877993,0.228514487757861,0.623217864300029
"Dominican Republic",Oct 2021,"10","2021",0.376695335680485,0.228514487757861,0.648452749655154
"Dominican Republic",Nov 2021,"11","2021",0.384667243859582,0.228514487757861,0.683338538548959
"Dominican Republic",Dec 2021,"12","2021",0.389336398162054,0.228514487757861,0.703771178721079
"Ecuador",Jan 2021,"01","2021",0.814839266233643,0.814839266233643,0
"Ecuador",Feb 2021,"02","2021",0.867898927801802,0.814839266233643,0.0651167215019131
"Ecuador",Mar 2021,"03","2021",0.924356878623535,0.814839266233643,0.134403945573347
"Ecuador",Apr 2021,"04","2021",0.997419570830306,0.814839266233643,0.224069104377588
"Ecuador",May 2021,"05","2021",1.11516205055937,0.814839266233643,0.36856690241976
"Ecuador",Jun 2021,"06","2021",1.19704669522558,0.814839266233643,0.469058677987602
"Ecuador",Jul 2021,"07","2021",1.44038176685245,0.814839266233643,0.767688213542041
"Ecuador",Aug 2021,"08","2021",1.81186841884608,0.814839266233643,1.22358996912472
"Ecuador",Sep 2021,"09","2021",1.84506164652466,0.814839266233643,1.2643258897585
"Ecuador",Oct 2021,"10","2021",1.86465166985334,0.814839266233643,1.28836746966324
"Ecuador",Nov 2021,"11","2021",1.87544942128331,0.814839266233643,1.30161885785405
"Ecuador",Dec 2021,"12","2021",1.90263974031569,0.814839266233643,1.33498779349465
"Egypt",Jan 2021,"01","2021",0.0832551978413548,0.0832551978413548,0
"Egypt",Feb 2021,"02","2021",0.0979617494114579,0.0832551978413548,0.176644245061153
"Egypt",Mar 2021,"03","2021",0.111195853561803,0.0832551978413548,0.335602538278635
"Egypt",Apr 2021,"04","2021",0.123605548370669,0.0832551978413548,0.484658634842266
"Egypt",May 2021,"05","2021",0.139721246261442,0.0832551978413548,0.678228505656606
"Egypt",Jun 2021,"06","2021",0.153343674007004,0.0832551978413548,0.841851055344369
"Egypt",Jul 2021,"07","2021",0.16033645580432,0.0832551978413548,0.925843190113435
"Egypt",Aug 2021,"08","2021",0.162500140238368,0.0832551978413548,0.951831770888549
"Egypt",Sep 2021,"09","2021",0.165739961369589,0.0832551978413548,0.990746111557043
"Egypt",Oct 2021,"10","2021",0.175468692292735,0.0832551978413548,1.10760044828787
"Egypt",Nov 2021,"11","2021",0.191448161703092,0.0832551978413548,1.29953404312247
"Egypt",Dec 2021,"12","2021",0.207194850106494,0.0832551978413548,1.48867164427751
"El Salvador",Jan 2021,"01","2021",0.228007615830353,0.228007615830353,0
"El Salvador",Feb 2021,"02","2021",0.269005143160292,0.228007615830353,0.179807710284742
"El Salvador",Mar 2021,"03","2021",0.300618338491505,0.228007615830353,0.318457444488069
"El Salvador",Apr 2021,"04","2021",0.318655969290293,0.228007615830353,0.397567217787084
"El Salvador",May 2021,"05","2021",0.337038086576957,0.228007615830353,0.47818784626794
"El Salvador",Jun 2021,"06","2021",0.356392491280078,0.228007615830353,0.563072750803414
"El Salvador",Jul 2021,"07","2021",0.383608415823466,0.228007615830353,0.682436853814946
"El Salvador",Aug 2021,"08","2021",0.429651571330106,0.228007615830353,0.884373773066352
"El Salvador",Sep 2021,"09","2021",0.473142907535551,0.228007615830353,1.07511887623784
"El Salvador",Oct 2021,"10","2021",0.532828424229301,0.228007615830353,1.33688871439166
"El Salvador",Nov 2021,"11","2021",0.57394664971581,0.228007615830353,1.517225784874
"El Salvador",Dec 2021,"12","2021",0.58615254535073,0.228007615830353,1.5707586267068
"Equatorial Guinea",Jan 2021,"01","2021",0.0612978756009508,0.0612978756009508,0
"Equatorial Guinea",Feb 2021,"02","2021",0.0626470398064535,0.0612978756009508,0.0220099667774087
"Equatorial Guinea",Mar 2021,"03","2021",0.0701499694142914,0.0612978756009508,0.144411102775694
"Equatorial Guinea",Apr 2021,"04","2021",0.0754581600421007,0.0612978756009508,0.231007751937984
"Equatorial Guinea",May 2021,"05","2021",0.0804505876698151,0.0612978756009508,0.312453113278319
"Equatorial Guinea",Jun 2021,"06","2021",0.0851280187124833,0.0612978756009508,0.388759689922481
"Equatorial Guinea",Jul 2021,"07","2021",0.087371315560245,0.0612978756009508,0.425356339084771
"Equatorial Guinea",Aug 2021,"08","2021",0.087785179686583,0.0612978756009508,0.432108027006751
"Equatorial Guinea",Sep 2021,"09","2021",0.0962471682400976,0.0612978756009508,0.57015503875969
"Equatorial Guinea",Oct 2021,"10","2021",0.112341117849304,0.0612978756009508,0.832708177044261
"Equatorial Guinea",Nov 2021,"11","2021",0.120718800747454,0.0612978756009508,0.96937984496124
"Equatorial Guinea",Dec 2021,"12","2021",0.124734049187981,0.0612978756009508,1.03488372093023
"Eritrea",Jan 2021,"01","2021",0.00156450057953377,0.00156450057953377,0
"Eritrea",Feb 2021,"02","2021",0.00197381759162109,0.00156450057953377,0.261627906976744
"Eritrea",Mar 2021,"03","2021",0.00211935252925214,0.00156450057953377,0.354651162790698
"Eritrea",Apr 2021,"04","2021",0.00281973941660155,0.00156450057953377,0.802325581395349
"Eritrea",May 2021,"05","2021",0.00362018157357232,0.00156450057953377,1.31395348837209
"Eritrea",Jun 2021,"06","2021",0.00497214050460741,0.00156450057953377,2.1781007751938
"Eritrea",Jul 2021,"07","2021",0.0084683141834066,0.00156450057953377,4.41279069767442
"Eritrea",Aug 2021,"08","2021",0.0102511171693869,0.00156450057953377,5.55232558139535
"Eritrea",Sep 2021,"09","2021",0.0113259533233496,0.00156450057953377,6.23934108527132
"Eritrea",Oct 2021,"10","2021",0.0123340859642313,0.00156450057953377,6.88372093023256
"Eritrea",Nov 2021,"11","2021",0.014549855389664,0.00156450057953377,8.3
"Eritrea",Dec 2021,"12","2021",0.0188376784896188,0.00156450057953377,11.0406976744186
"Estonia",Jan 2021,"01","2021",0.244074387219966,0.244074387219966,0
"Estonia",Feb 2021,"02","2021",0.377836072451911,0.244074387219966,0.548036550477519
"Estonia",Mar 2021,"03","2021",0.559812341156805,0.244074387219966,1.29361362957059
"Estonia",Apr 2021,"04","2021",0.796207273212472,0.244074387219966,2.26215004483411
"Estonia",May 2021,"05","2021",0.917716777851381,0.244074387219966,2.75998804423633
"Estonia",Jun 2021,"06","2021",0.95423755602612,0.244074387219966,2.90961774766697
"Estonia",Jul 2021,"07","2021",0.957767641232002,0.244074387219966,2.92408090066753
"Estonia",Aug 2021,"08","2021",0.965306055104492,0.244074387219966,2.95496662349308
"Estonia",Sep 2021,"09","2021",0.996000368879719,0.244074387219966,3.08072465212049
"Estonia",Oct 2021,"10","2021",1.07568302467622,0.244074387219966,3.40719338447743
"Estonia",Nov 2021,"11","2021",1.26994632900603,0.244074387219966,4.20311181960081
"Estonia",Dec 2021,"12","2021",1.40929431473009,0.244074387219966,4.77403606655375
"Eswatini",Jan 2021,"01","2021",0.326010638540424,0.326010638540424,0
"Eswatini",Feb 2021,"02","2021",0.538870859144545,0.326010638540424,0.652924154736521
"Eswatini",Mar 2021,"03","2021",0.570080692707405,0.326010638540424,0.748656716417911
"Eswatini",Apr 2021,"04","2021",0.577418364989777,0.326010638540424,0.771164179104477
"Eswatini",May 2021,"05","2021",0.578866992219454,0.326010638540424,0.775607675906183
"Eswatini",Jun 2021,"06","2021",0.582590047613958,0.326010638540424,0.787027718550107
"Eswatini",Jul 2021,"07","2021",0.617042907504401,0.326010638540424,0.892707889125799
"Eswatini",Aug 2021,"08","2021",0.814734646525502,0.326010638540424,1.49910447761194
"Eswatini",Sep 2021,"09","2021",1.0188214769636,0.326010638540424,2.12511727078891
"Eswatini",Oct 2021,"10","2021",1.06311443621263,0.326010638540424,2.26098081023454
"Eswatini",Nov 2021,"11","2021",1.07378497063059,0.326010638540424,2.29371144278607
"Eswatini",Dec 2021,"12","2021",1.08802748799363,0.326010638540424,2.3373987206823
"Ethiopia",Jan 2021,"01","2021",0.0175859335863242,0.0175859335863242,0
"Ethiopia",Feb 2021,"02","2021",0.0192983472240696,0.0175859335863242,0.0973740534922205
"Ethiopia",Mar 2021,"03","2021",0.0225024975251118,0.0175859335863242,0.279573666911319
"Ethiopia",Apr 2021,"04","2021",0.028653421492613,0.0175859335863242,0.629337524332259
"Ethiopia",May 2021,"05","2021",0.034553999703569,0.0175859335863242,0.964865813575007
"Ethiopia",Jun 2021,"06","2021",0.0370125903261035,0.0175859335863242,1.1046701981683
"Ethiopia",Jul 2021,"07","2021",0.0378658479040889,0.0175859335863242,1.15318952037528
"Ethiopia",Aug 2021,"08","2021",0.0391894086904866,0.0175859335863242,1.22845198966078
"Ethiopia",Sep 2021,"09","2021",0.0441006319946262,0.0175859335863242,1.50772196870579
"Ethiopia",Oct 2021,"10","2021",0.0533711787278226,0.0175859335863242,2.03487889715033
"Ethiopia",Nov 2021,"11","2021",0.0576307136611542,0.0175859335863242,2.27709151056791
"Ethiopia",Dec 2021,"12","2021",0.0596017632650203,0.0175859335863242,2.38917254363851
"Fiji",Jan 2021,"01","2021",0.00223103729848156,0.00223103729848156,0
"Fiji",Feb 2021,"02","2021",0.00223103729848156,0.00223103729848156,0
"Fiji",Mar 2021,"03","2021",0.00223103729848156,0.00223103729848156,0
"Fiji",Apr 2021,"04","2021",0.00223103729848156,0.00223103729848156,0
"Fiji",May 2021,"05","2021",0.00385033856350849,0.00223103729848156,0.725806451612903
"Fiji",Jun 2021,"06","2021",0.00877541337402745,0.00223103729848156,2.93333333333333
"Fiji",Jul 2021,"07","2021",0.12004420044733,0.00223103729848156,52.8064516129032
"Fiji",Aug 2021,"08","2021",0.424724729580287,0.00223103729848156,189.370967741935
"Fiji",Sep 2021,"09","2021",0.618108883544315,0.00223103729848156,276.05
"Fiji",Oct 2021,"10","2021",0.735126789849673,0.00223103729848156,328.5
"Fiji",Nov 2021,"11","2021",0.765394529199072,0.00223103729848156,342.066666666667
"Fiji",Dec 2021,"12","2021",0.777624451938491,0.00223103729848156,347.548387096774
"Finland",Jan 2021,"01","2021",0.118419495859213,0.118419495859213,0
"Finland",Feb 2021,"02","2021",0.133640493111955,0.118419495859213,0.128534555415086
"Finland",Mar 2021,"03","2021",0.150626804172544,0.118419495859213,0.271976401179941
"Finland",Apr 2021,"04","2021",0.163973935026712,0.118419495859213,0.384686987872829
"Finland",May 2021,"05","2021",0.17227300307149,0.118419495859213,0.454768928220256
"Finland",Jun 2021,"06","2021",0.176968640767015,0.118419495859213,0.494421501147165
"Finland",Jul 2021,"07","2021",0.178880973956456,0.118419495859213,0.510570304818093
"Finland",Aug 2021,"08","2021",0.186071144919392,0.118419495859213,0.571288102261553
"Finland",Sep 2021,"09","2021",0.195720723078369,0.118419495859213,0.652774500163881
"Finland",Oct 2021,"10","2021",0.213486946591026,0.118419495859213,0.802802359882006
"Finland",Nov 2021,"11","2021",0.245714243773701,0.118419495859213,1.07494755817765
"Finland",Dec 2021,"12","2021",0.286436616360737,0.118419495859213,1.41882989183874
"France",Jan 2021,"01","2021",188.290361766411,188.290361766411,0
"France",Feb 2021,"02","2021",219.686475846079,188.290361766411,0.166743075880949
"France",Mar 2021,"03","2021",244.380650975971,188.290361766411,0.297892513899065
"France",Apr 2021,"04","2021",268.533620709413,188.290361766411,0.426167639119788
"France",May 2021,"05","2021",288.090774786049,188.290361766411,0.530034634186151
"France",Jun 2021,"06","2021",296.153204232733,188.290361766411,0.572853764018654
"France",Jul 2021,"07","2021",298.753686145447,188.290361766411,0.586664783809137
"France",Aug 2021,"08","2021",303.128229377562,188.290361766411,0.609897747998471
"France",Sep 2021,"09","2021",311.497437124913,188.290361766411,0.654346160911572
"France",Oct 2021,"10","2021",316.166220826988,188.290361766411,0.679141820435912
"France",Nov 2021,"11","2021",319.188643763546,188.290361766411,0.695193746345468
"France",Dec 2021,"12","2021",327.092694250752,188.290361766411,0.737171734029257
"Gabon",Jan 2021,"01","2021",0.0297836584617011,0.0297836584617011,0
"Gabon",Feb 2021,"02","2021",0.0333438253525524,0.0297836584617011,0.119534237052485
"Gabon",Mar 2021,"03","2021",0.0451465187874448,0.0297836584617011,0.515815085158151
"Gabon",Apr 2021,"04","2021",0.0585725958727511,0.0297836584617011,0.966601784266018
"Gabon",May 2021,"05","2021",0.0650747574175368,0.0297836584617011,1.18491484184915
"Gabon",Jun 2021,"06","2021",0.0703140725191937,0.0297836584617011,1.36082725060827
"Gabon",Jul 2021,"07","2021",0.0727706808448669,0.0297836584617011,1.44330900243309
"Gabon",Aug 2021,"08","2021",0.0741040611750258,0.0297836584617011,1.48807785888078
"Gabon",Sep 2021,"09","2021",0.078071833874879,0.0297836584617011,1.62129764801298
"Gabon",Oct 2021,"10","2021",0.0957569982756494,0.0297836584617011,2.21508515815085
"Gabon",Nov 2021,"11","2021",0.119181978510702,0.0297836584617011,3.0015896188159
"Gabon",Dec 2021,"12","2021",0.127540727232589,0.0297836584617011,3.28223844282238
"Gambia",Jan 2021,"01","2021",0.0523248630770458,0.0523248630770458,0
"Gambia",Feb 2021,"02","2021",0.0574581914809601,0.0523248630770458,0.0981049562682215
"Gambia",Mar 2021,"03","2021",0.0648988480307645,0.0523248630770458,0.24030612244898
"Gambia",Apr 2021,"04","2021",0.0701518015468155,0.0523248630770458,0.340697278911565
"Gambia",May 2021,"05","2021",0.0727342293129649,0.0523248630770458,0.390051020408163
"Gambia",Jun 2021,"06","2021",0.0745518064019933,0.0523248630770458,0.424787414965986
"Gambia",Jul 2021,"07","2021",0.0795818453227926,0.0523248630770458,0.520918367346939
"Gambia",Aug 2021,"08","2021",0.111497342163919,0.0523248630770458,1.13086734693878
"Gambia",Sep 2021,"09","2021",0.136579461053198,0.0523248630770458,1.61022108843537
"Gambia",Oct 2021,"10","2021",0.140235972318225,0.0523248630770458,1.68010204081633
"Gambia",Nov 2021,"11","2021",0.141227742044405,0.0523248630770458,1.69905612244898
"Gambia",Dec 2021,"12","2021",0.141530745715795,0.0523248630770458,1.70484693877551
"Georgia",Jan 2021,"01","2021",0.724355448222074,0.724355448222074,0
"Georgia",Feb 2021,"02","2021",0.842198843477303,0.724355448222074,0.162687249118476
"Georgia",Mar 2021,"03","2021",0.916625779806925,0.724355448222074,0.26543644015763
"Georgia",Apr 2021,"04","2021",0.984163392180087,0.724355448222074,0.358674659789902
"Georgia",May 2021,"05","2021",1.11582615614798,0.724355448222074,0.540440068321109
"Georgia",Jun 2021,"06","2021",1.27326243312631,0.724355448222074,0.757786783065594
"Georgia",Jul 2021,"07","2021",1.38908986962095,0.724355448222074,0.917690925125869
"Georgia",Aug 2021,"08","2021",1.63176273208726,0.724355448222074,1.25270995902966
"Georgia",Sep 2021,"09","2021",2.08652164921318,0.724355448222074,1.88052178572625
"Georgia",Oct 2021,"10","2021",2.37344733539981,0.724355448222074,2.27663351083425
"Georgia",Nov 2021,"11","2021",2.7751686334476,0.724355448222074,2.8312249052026
"Georgia",Dec 2021,"12","2021",3.24521785469022,0.724355448222074,3.48014557308238
"Germany",Jan 2021,"01","2021",17.5356542190739,17.5356542190739,0
"Germany",Feb 2021,"02","2021",25.1050730338964,17.5356542190739,0.431658763354782
"Germany",Mar 2021,"03","2021",28.5636941586866,17.5356542190739,0.628892415523187
"Germany",Apr 2021,"04","2021",30.8304517081457,17.5356542190739,0.758158054611431
"Germany",May 2021,"05","2021",33.3723478583936,17.5356542190739,0.90311393241855
"Germany",Jun 2021,"06","2021",34.9054600579342,17.5356542190739,0.990542218833607
"Germany",Jul 2021,"07","2021",35.4357621784004,17.5356542190739,1.02078358387429
"Germany",Aug 2021,"08","2021",35.6622610456552,17.5356542190739,1.03370006046679
"Germany",Sep 2021,"09","2021",36.0218133402387,17.5356542190739,1.05420413120698
"Germany",Oct 2021,"10","2021",36.7056605696677,17.5356542190739,1.09320166280093
"Germany",Nov 2021,"11","2021",38.0748276321156,17.5356542190739,1.17128070367063
"Germany",Dec 2021,"12","2021",41.4589069855373,17.5356542190739,1.36426348669909
"Ghana",Jan 2021,"01","2021",0.011398776279078,0.011398776279078,0
"Ghana",Feb 2021,"02","2021",0.0168348105677509,0.011398776279078,0.476896304970075
"Ghana",Mar 2021,"03","2021",0.022144562550912,0.011398776279078,0.942714025500911
"Ghana",Apr 2021,"04","2021",0.0245808693060796,0.011398776279078,1.15644808743169
"Ghana",May 2021,"05","2021",0.0251894269249135,0.011398776279078,1.20983606557377
"Ghana",Jun 2021,"06","2021",0.0254412104592382,0.011398776279078,1.23192471159684
"Ghana",Jul 2021,"07","2021",0.0260157862981508,0.011398776279078,1.28233151183971
"Ghana",Aug 2021,"08","2021",0.0297956537327704,0.011398776279078,1.61393442622951
"Ghana",Sep 2021,"09","2021",0.0355453916582416,0.011398776279078,2.11835154826958
"Ghana",Oct 2021,"10","2021",0.0374716602726159,0.011398776279078,2.28734061930783
"Ghana",Nov 2021,"11","2021",0.0386542054510765,0.011398776279078,2.39108378870674
"Ghana",Dec 2021,"12","2021",0.0401988538322823,0.011398776279078,2.52659380692168
"Greece",Jan 2021,"01","2021",0.518729049856767,0.518729049856767,0
"Greece",Feb 2021,"02","2021",0.589825643677412,0.518729049856767,0.137059210083332
"Greece",Mar 2021,"03","2021",0.693651434083774,0.518729049856767,0.337213395462057
"Greece",Apr 2021,"04","2021",0.889352092770745,0.518729049856767,0.714482913606469
"Greece",May 2021,"05","2021",1.09146058878602,0.518729049856767,1.10410538813548
"Greece",Jun 2021,"06","2021",1.19482552270019,0.518729049856767,1.30337113957683
"Greece",Jul 2021,"07","2021",1.23110448295989,0.518729049856767,1.37330930916598
"Greece",Aug 2021,"08","2021",1.27355689528193,0.518729049856767,1.45514858987286
"Greece",Sep 2021,"09","2021",1.3726268636249,0.518729049856767,1.64613455522476
"Greece",Oct 2021,"10","2021",1.4738851155337,0.518729049856767,1.84133906890441
"Greece",Nov 2021,"11","2021",1.62642638908717,0.518729049856767,2.13540641214573
"Greece",Dec 2021,"12","2021",1.8787877257322,0.518729049856767,2.62190574491823
"Grenada",Jan 2021,"01","2021",0.00831400804279937,0.00831400804279937,0
"Grenada",Feb 2021,"02","2021",0.00888738790782001,0.00831400804279937,0.0689655172413792
"Grenada",Mar 2021,"03","2021",0.00888738790782001,0.00831400804279937,0.0689655172413792
"Grenada",Apr 2021,"04","2021",0.00888738790782001,0.00831400804279937,0.0689655172413792
"Grenada",May 2021,"05","2021",0.00888738790782001,0.00831400804279937,0.0689655172413792
"Grenada",Jun 2021,"06","2021",0.00888738790782001,0.00831400804279937,0.0689655172413792
"Grenada",Jul 2021,"07","2021",0.00888738790782001,0.00831400804279937,0.0689655172413792
"Grenada",Aug 2021,"08","2021",0.00917407784033033,0.00831400804279937,0.103448275862069
"Grenada",Sep 2021,"09","2021",0.473697775486807,0.00831400804279937,55.9758620689655
"Grenada",Oct 2021,"10","2021",1.63642613476892,0.00831400804279937,195.827586206897
"Grenada",Nov 2021,"11","2021",1.77333013387369,0.00831400804279937,212.294252873563
"Grenada",Dec 2021,"12","2021",1.777477581564,0.00831400804279937,212.793103448276
"Guatemala",Jan 2021,"01","2021",0.290860762814315,0.290860762814315,0
"Guatemala",Feb 2021,"02","2021",0.339742446969642,0.290860762814315,0.168058708511788
"Guatemala",Mar 2021,"03","2021",0.369224762338916,0.290860762814315,0.269421006691882
"Guatemala",Apr 2021,"04","2021",0.399609643017904,0.290860762814315,0.373886388632673
"Guatemala",May 2021,"05","2021",0.439061306743153,0.290860762814315,0.509524015872328
"Guatemala",Jun 2021,"06","2021",0.479778284438332,0.290860762814315,0.649511882579439
"Guatemala",Jul 2021,"07","2021",0.54922500746724,0.290860762814315,0.888274658132092
"Guatemala",Aug 2021,"08","2021",0.623546748388544,0.290860762814315,1.1437980921016
"Guatemala",Sep 2021,"09","2021",0.716791901329907,0.290860762814315,1.46438156317257
"Guatemala",Oct 2021,"10","2021",0.799531743322946,0.290860762814315,1.74884702765277
"Guatemala",Nov 2021,"11","2021",0.874239704498328,0.290860762814315,2.00569831433895
"Guatemala",Dec 2021,"12","2021",0.895854534522065,0.290860762814315,2.08001163805644
"Guinea",Jan 2021,"01","2021",0.00618250470936392,0.00618250470936392,0
"Guinea",Feb 2021,"02","2021",0.00649410378887553,0.00618250470936392,0.0504001362165842
"Guinea",Mar 2021,"03","2021",0.00803455419321787,0.00618250470936392,0.299562971791816
"Guinea",Apr 2021,"04","2021",0.0103506804442904,0.00618250470936392,0.674188849159052
"Guinea",May 2021,"05","2021",0.0116674204884698,0.00618250470936392,0.887167262614223
"Guinea",Jun 2021,"06","2021",0.012655343966462,0.00618250470936392,1.04696066746126
"Guinea",Jul 2021,"07","2021",0.0143226797617406,0.00618250470936392,1.31664680174811
"Guinea",Aug 2021,"08","2021",0.0217898288743613,0.00618250470936392,2.52443384982122
"Guinea",Sep 2021,"09","2021",0.0278894744290983,0.00618250470936392,3.5110316514369
"Guinea",Oct 2021,"10","2021",0.0292225898002791,0.00618250470936392,3.72665872069924
"Guinea",Nov 2021,"11","2021",0.0294326852457066,0.00618250470936392,3.76064097470534
"Guinea",Dec 2021,"12","2021",0.0295640153682575,0.00618250470936392,3.7818831942789
"Guinea-Bissau",Jan 2021,"01","2021",0.0228658768962164,0.0228658768962164,0
"Guinea-Bissau",Feb 2021,"02","2021",0.0235554827073721,0.0228658768962164,0.0301587301587303
"Guinea-Bissau",Mar 2021,"03","2021",0.0273570957274445,0.0228658768962164,0.196415770609319
"Guinea-Bissau",Apr 2021,"04","2021",0.0335704948209636,0.0228658768962164,0.468148148148148
"Guinea-Bissau",May 2021,"05","2021",0.034257837070317,0.0228658768962164,0.498207885304659
"Guinea-Bissau",Jun 2021,"06","2021",0.0348916343749672,0.0228658768962164,0.525925925925926
"Guinea-Bissau",Jul 2021,"07","2021",0.036470663866725,0.0228658768962164,0.594982078853046
"Guinea-Bissau",Aug 2021,"08","2021",0.0477151022543984,0.0228658768962164,1.08673835125448
"Guinea-Bissau",Sep 2021,"09","2021",0.0650745918779728,0.0228658768962164,1.84592592592593
"Guinea-Bissau",Oct 2021,"10","2021",0.0706629356986299,0.0228658768962164,2.09032258064516
"Guinea-Bissau",Nov 2021,"11","2021",0.0734587467399188,0.0228658768962164,2.21259259259259
"Guinea-Bissau",Dec 2021,"12","2021",0.0756786764371548,0.0228658768962164,2.30967741935484
"Guyana",Jan 2021,"01","2021",0.215803182576095,0.215803182576095,0
"Guyana",Feb 2021,"02","2021",0.236246014057977,0.215803182576095,0.0947290546777433
"Guyana",Mar 2021,"03","2021",0.268708181725309,0.215803182576095,0.24515393386545
"Guyana",Apr 2021,"04","2021",0.336613867067399,0.215803182576095,0.559818826808565
"Guyana",May 2021,"05","2021",0.433820993023553,0.215803182576095,1.01026225769669
"Guyana",Jun 2021,"06","2021",0.551558539579782,0.215803182576095,1.55584061826935
"Guyana",Jul 2021,"07","2021",0.642529164085839,0.215803182576095,1.97738502470544
"Guyana",Aug 2021,"08","2021",0.736322755600763,0.215803182576095,2.41201064234132
"Guyana",Sep 2021,"09","2021",0.89262216820353,0.215803182576095,3.1362789813759
"Guyana",Oct 2021,"10","2021",1.09336998241709,0.215803182576095,4.06651463321931
"Guyana",Nov 2021,"11","2021",1.2216078726029,0.215803182576095,4.66075003167364
"Guyana",Dec 2021,"12","2021",1.30519503715018,0.215803182576095,5.0480805777271
"Haiti",Jan 2021,"01","2021",0.0209970323996177,0.0209970323996177,0
