"country","date","month","year","covid_rate","death_rate"
"Kazakhstan",Feb 2021,"02","2021",0.013,0
"Kazakhstan",Jan 2021,"01","2021",0.012,0
"Kazakhstan",Jul 2021,"07","2021",0.029,0
"Kazakhstan",Jun 2021,"06","2021",0.025,0
"Kazakhstan",Mar 2021,"03","2021",0.015,0
"Kazakhstan",May 2021,"05","2021",0.022,0
"Kazakhstan",Nov 2021,"11","2021",0.055,0.001
"Kazakhstan",Oct 2021,"10","2021",0.053,0.001
"Kazakhstan",Sep 2021,"09","2021",0.049,0.001
"Kenya",Apr 2021,"04","2021",0.003,0
"Kenya",Aug 2021,"08","2021",0.004,0
"Kenya",Dec 2021,"12","2021",0.005,0
"Kenya",Feb 2021,"02","2021",0.002,0
"Kenya",Jan 2021,"01","2021",0.002,0
"Kenya",Jul 2021,"07","2021",0.004,0
"Kenya",Jun 2021,"06","2021",0.003,0
"Kenya",Mar 2021,"03","2021",0.002,0
"Kenya",May 2021,"05","2021",0.003,0
"Kenya",Nov 2021,"11","2021",0.005,0
"Kenya",Oct 2021,"10","2021",0.005,0
"Kenya",Sep 2021,"09","2021",0.005,0
"Kiribati",Apr 2021,"04","2021",0,0
"Kiribati",Aug 2021,"08","2021",0,0
"Kiribati",Dec 2021,"12","2021",0,0
"Kiribati",Feb 2021,"02","2021",0,0
"Kiribati",Jan 2021,"01","2021",0,0
"Kiribati",Jul 2021,"07","2021",0,0
"Kiribati",Jun 2021,"06","2021",0,0
"Kiribati",Mar 2021,"03","2021",0,0
"Kiribati",May 2021,"05","2021",0,0
"Kiribati",Nov 2021,"11","2021",0,0
"Kiribati",Oct 2021,"10","2021",0,0
"Kiribati",Sep 2021,"09","2021",0,0
"Korea, North",Apr 2021,"04","2021",0,0
"Korea, North",Aug 2021,"08","2021",0,0
"Korea, North",Dec 2021,"12","2021",0,0
"Korea, North",Feb 2021,"02","2021",0,0
"Korea, North",Jan 2021,"01","2021",0,0
"Korea, North",Jul 2021,"07","2021",0,0
"Korea, North",Jun 2021,"06","2021",0,0
"Korea, North",Mar 2021,"03","2021",0,0
"Korea, North",May 2021,"05","2021",0,0
"Korea, North",Nov 2021,"11","2021",0,0
"Korea, North",Oct 2021,"10","2021",0,0
"Korea, North",Sep 2021,"09","2021",0,0
"Korea, South",Apr 2021,"04","2021",0.002,0
"Korea, South",Aug 2021,"08","2021",0.004,0
"Korea, South",Dec 2021,"12","2021",0.011,0
"Korea, South",Feb 2021,"02","2021",0.002,0
"Korea, South",Jan 2021,"01","2021",0.001,0
"Korea, South",Jul 2021,"07","2021",0.003,0
"Korea, South",Jun 2021,"06","2021",0.003,0
"Korea, South",Mar 2021,"03","2021",0.002,0
"Korea, South",May 2021,"05","2021",0.003,0
"Korea, South",Nov 2021,"11","2021",0.008,0
"Korea, South",Oct 2021,"10","2021",0.007,0
"Korea, South",Sep 2021,"09","2021",0.006,0
"Kosovo",Apr 2021,"04","2021",0.054,0.001
"Kosovo",Aug 2021,"08","2021",0.067,0.001
"Kosovo",Dec 2021,"12","2021",0.089,0.002
"Kosovo",Feb 2021,"02","2021",0.036,0.001
"Kosovo",Jan 2021,"01","2021",0.031,0.001
"Kosovo",Jul 2021,"07","2021",0.06,0.001
"Kosovo",Jun 2021,"06","2021",0.059,0.001
"Kosovo",Mar 2021,"03","2021",0.043,0.001
"Kosovo",May 2021,"05","2021",0.059,0.001
"Kosovo",Nov 2021,"11","2021",0.089,0.002
"Kosovo",Oct 2021,"10","2021",0.089,0.002
"Kosovo",Sep 2021,"09","2021",0.087,0.002
"Kuwait",Apr 2021,"04","2021",0.059,0
"Kuwait",Aug 2021,"08","2021",0.095,0.001
"Kuwait",Dec 2021,"12","2021",0.097,0.001
"Kuwait",Feb 2021,"02","2021",0.042,0
"Kuwait",Jan 2021,"01","2021",0.037,0
"Kuwait",Jul 2021,"07","2021",0.089,0.001
"Kuwait",Jun 2021,"06","2021",0.078,0
"Kuwait",Mar 2021,"03","2021",0.05,0
"Kuwait",May 2021,"05","2021",0.068,0
"Kuwait",Nov 2021,"11","2021",0.097,0.001
"Kuwait",Oct 2021,"10","2021",0.097,0.001
"Kuwait",Sep 2021,"09","2021",0.096,0.001
"Kyrgyzstan",Apr 2021,"04","2021",0.014,0
"Kyrgyzstan",Aug 2021,"08","2021",0.026,0
"Kyrgyzstan",Dec 2021,"12","2021",0.028,0
"Kyrgyzstan",Feb 2021,"02","2021",0.013,0
"Kyrgyzstan",Jan 2021,"01","2021",0.013,0
"Kyrgyzstan",Jul 2021,"07","2021",0.022,0
"Kyrgyzstan",Jun 2021,"06","2021",0.017,0
"Kyrgyzstan",Mar 2021,"03","2021",0.013,0
"Kyrgyzstan",May 2021,"05","2021",0.015,0
"Kyrgyzstan",Nov 2021,"11","2021",0.028,0
"Kyrgyzstan",Oct 2021,"10","2021",0.028,0
"Kyrgyzstan",Sep 2021,"09","2021",0.027,0
"Laos",Apr 2021,"04","2021",0,0
"Laos",Aug 2021,"08","2021",0.001,0
"Laos",Dec 2021,"12","2021",0.013,0
"Laos",Feb 2021,"02","2021",0,0
"Laos",Jan 2021,"01","2021",0,0
"Laos",Jul 2021,"07","2021",0,0
"Laos",Jun 2021,"06","2021",0,0
"Laos",Mar 2021,"03","2021",0,0
"Laos",May 2021,"05","2021",0,0
"Laos",Nov 2021,"11","2021",0.008,0
"Laos",Oct 2021,"10","2021",0.004,0
"Laos",Sep 2021,"09","2021",0.003,0
"Latvia",Apr 2021,"04","2021",0.058,0.001
"Latvia",Aug 2021,"08","2021",0.074,0.001
"Latvia",Dec 2021,"12","2021",0.14,0.002
"Latvia",Feb 2021,"02","2021",0.041,0.001
"Latvia",Jan 2021,"01","2021",0.029,0.001
"Latvia",Jul 2021,"07","2021",0.073,0.001
"Latvia",Jun 2021,"06","2021",0.072,0.001
"Latvia",Mar 2021,"03","2021",0.05,0.001
"Latvia",May 2021,"05","2021",0.067,0.001
"Latvia",Nov 2021,"11","2021",0.127,0.002
"Latvia",Oct 2021,"10","2021",0.098,0.002
"Latvia",Sep 2021,"09","2021",0.079,0.001
"Lebanon",Apr 2021,"04","2021",0.074,0.001
"Lebanon",Aug 2021,"08","2021",0.085,0.001
"Lebanon",Dec 2021,"12","2021",0.102,0.001
"Lebanon",Feb 2021,"02","2021",0.05,0.001
"Lebanon",Jan 2021,"01","2021",0.036,0
"Lebanon",Jul 2021,"07","2021",0.081,0.001
"Lebanon",Jun 2021,"06","2021",0.08,0.001
"Lebanon",Mar 2021,"03","2021",0.062,0.001
"Lebanon",May 2021,"05","2021",0.078,0.001
"Lebanon",Nov 2021,"11","2021",0.096,0.001
"Lebanon",Oct 2021,"10","2021",0.093,0.001
"Lebanon",Sep 2021,"09","2021",0.09,0.001
"Lesotho",Apr 2021,"04","2021",0.005,0
"Lesotho",Aug 2021,"08","2021",0.007,0
"Lesotho",Dec 2021,"12","2021",0.011,0
"Lesotho",Feb 2021,"02","2021",0.005,0
"Lesotho",Jan 2021,"01","2021",0.003,0
"Lesotho",Jul 2021,"07","2021",0.006,0
"Lesotho",Jun 2021,"06","2021",0.005,0
"Lesotho",Mar 2021,"03","2021",0.005,0
"Lesotho",May 2021,"05","2021",0.005,0
"Lesotho",Nov 2021,"11","2021",0.01,0
"Lesotho",Oct 2021,"10","2021",0.01,0
"Lesotho",Sep 2021,"09","2021",0.007,0
"Liberia",Apr 2021,"04","2021",0,0
"Liberia",Aug 2021,"08","2021",0.001,0
"Liberia",Dec 2021,"12","2021",0.001,0
"Liberia",Feb 2021,"02","2021",0,0
"Liberia",Jan 2021,"01","2021",0,0
"Liberia",Jul 2021,"07","2021",0.001,0
"Liberia",Jun 2021,"06","2021",0.001,0
"Liberia",Mar 2021,"03","2021",0,0
"Liberia",May 2021,"05","2021",0,0
"Liberia",Nov 2021,"11","2021",0.001,0
"Liberia",Oct 2021,"10","2021",0.001,0
"Liberia",Sep 2021,"09","2021",0.001,0
"Libya",Apr 2021,"04","2021",0.025,0
"Libya",Aug 2021,"08","2021",0.041,0.001
"Libya",Dec 2021,"12","2021",0.055,0.001
"Libya",Feb 2021,"02","2021",0.019,0
"Libya",Jan 2021,"01","2021",0.016,0
"Libya",Jul 2021,"07","2021",0.032,0
"Libya",Jun 2021,"06","2021",0.028,0
"Libya",Mar 2021,"03","2021",0.021,0
"Libya",May 2021,"05","2021",0.026,0
"Libya",Nov 2021,"11","2021",0.053,0.001
"Libya",Oct 2021,"10","2021",0.051,0.001
"Libya",Sep 2021,"09","2021",0.048,0.001
"Liechtenstein",Apr 2021,"04","2021",0.076,0.001
"Liechtenstein",Aug 2021,"08","2021",0.086,0.002
"Liechtenstein",Dec 2021,"12","2021",0.145,0.002
"Liechtenstein",Feb 2021,"02","2021",0.068,0.001
"Liechtenstein",Jan 2021,"01","2021",0.064,0.001
"Liechtenstein",Jul 2021,"07","2021",0.083,0.002
"Liechtenstein",Jun 2021,"06","2021",0.082,0.002
"Liechtenstein",Mar 2021,"03","2021",0.071,0.001
"Liechtenstein",May 2021,"05","2021",0.081,0.001
"Liechtenstein",Nov 2021,"11","2021",0.106,0.002
"Liechtenstein",Oct 2021,"10","2021",0.094,0.002
"Liechtenstein",Sep 2021,"09","2021",0.092,0.002
"Lithuania",Apr 2021,"04","2021",0.085,0.001
"Lithuania",Aug 2021,"08","2021",0.107,0.002
"Lithuania",Dec 2021,"12","2021",0.184,0.003
"Lithuania",Feb 2021,"02","2021",0.071,0.001
"Lithuania",Jan 2021,"01","2021",0.062,0.001
"Lithuania",Jul 2021,"07","2021",0.103,0.002
"Lithuania",Jun 2021,"06","2021",0.102,0.002
"Lithuania",Mar 2021,"03","2021",0.076,0.001
"Lithuania",May 2021,"05","2021",0.097,0.002
"Lithuania",Nov 2021,"11","2021",0.164,0.002
"Lithuania",Oct 2021,"10","2021",0.136,0.002
"Lithuania",Sep 2021,"09","2021",0.115,0.002
"Luxembourg",Apr 2021,"04","2021",0.103,0.001
"Luxembourg",Aug 2021,"08","2021",0.119,0.001
"Luxembourg",Dec 2021,"12","2021",0.153,0.001
"Luxembourg",Feb 2021,"02","2021",0.085,0.001
"Luxembourg",Jan 2021,"01","2021",0.078,0.001
"Luxembourg",Jul 2021,"07","2021",0.116,0.001
"Luxembourg",Jun 2021,"06","2021",0.113,0.001
"Luxembourg",Mar 2021,"03","2021",0.093,0.001
"Luxembourg",May 2021,"05","2021",0.11,0.001
"Luxembourg",Nov 2021,"11","2021",0.136,0.001
"Luxembourg",Oct 2021,"10","2021",0.128,0.001
"Luxembourg",Sep 2021,"09","2021",0.123,0.001
"Madagascar",Apr 2021,"04","2021",0.001,0
"Madagascar",Aug 2021,"08","2021",0.002,0
"Madagascar",Dec 2021,"12","2021",0.002,0
"Madagascar",Feb 2021,"02","2021",0.001,0
"Madagascar",Jan 2021,"01","2021",0.001,0
"Madagascar",Jul 2021,"07","2021",0.002,0
"Madagascar",Jun 2021,"06","2021",0.002,0
"Madagascar",Mar 2021,"03","2021",0.001,0
"Madagascar",May 2021,"05","2021",0.001,0
"Madagascar",Nov 2021,"11","2021",0.002,0
"Madagascar",Oct 2021,"10","2021",0.002,0
"Madagascar",Sep 2021,"09","2021",0.002,0
"Malawi",Apr 2021,"04","2021",0.002,0
"Malawi",Aug 2021,"08","2021",0.003,0
"Malawi",Dec 2021,"12","2021",0.003,0
"Malawi",Feb 2021,"02","2021",0.002,0
"Malawi",Jan 2021,"01","2021",0.001,0
"Malawi",Jul 2021,"07","2021",0.002,0
"Malawi",Jun 2021,"06","2021",0.002,0
"Malawi",Mar 2021,"03","2021",0.002,0
"Malawi",May 2021,"05","2021",0.002,0
"Malawi",Nov 2021,"11","2021",0.003,0
"Malawi",Oct 2021,"10","2021",0.003,0
"Malawi",Sep 2021,"09","2021",0.003,0
"Malaysia",Apr 2021,"04","2021",0.666,0.002
"Malaysia",Aug 2021,"08","2021",2.557,0.023
"Malaysia",Dec 2021,"12","2021",4.834,0.055
"Malaysia",Feb 2021,"02","2021",0.471,0.002
"Malaysia",Jan 2021,"01","2021",0.282,0.001
"Malaysia",Jul 2021,"07","2021",1.621,0.012
"Malaysia",Jun 2021,"06","2021",1.197,0.007
"Malaysia",Mar 2021,"03","2021",0.582,0.002
"Malaysia",May 2021,"05","2021",0.856,0.004
"Malaysia",Nov 2021,"11","2021",4.568,0.053
"Malaysia",Oct 2021,"10","2021",4.248,0.05
"Malaysia",Sep 2021,"09","2021",3.624,0.039
"Maldives",Apr 2021,"04","2021",0.049,0
"Maldives",Aug 2021,"08","2021",0.147,0
"Maldives",Dec 2021,"12","2021",0.173,0
"Maldives",Feb 2021,"02","2021",0.033,0
"Maldives",Jan 2021,"01","2021",0.027,0
"Maldives",Jul 2021,"07","2021",0.14,0
"Maldives",Jun 2021,"06","2021",0.13,0
"Maldives",Mar 2021,"03","2021",0.041,0
"Maldives",May 2021,"05","2021",0.085,0
"Maldives",Nov 2021,"11","2021",0.166,0
"Maldives",Oct 2021,"10","2021",0.159,0
"Maldives",Sep 2021,"09","2021",0.154,0
"Mali",Apr 2021,"04","2021",0.001,0
"Mali",Aug 2021,"08","2021",0.001,0
"Mali",Dec 2021,"12","2021",0.001,0
"Mali",Feb 2021,"02","2021",0,0
"Mali",Jan 2021,"01","2021",0,0
"Mali",Jul 2021,"07","2021",0.001,0
"Mali",Jun 2021,"06","2021",0.001,0
"Mali",Mar 2021,"03","2021",0,0
"Mali",May 2021,"05","2021",0.001,0
"Mali",Nov 2021,"11","2021",0.001,0
"Mali",Oct 2021,"10","2021",0.001,0
"Mali",Sep 2021,"09","2021",0.001,0
"Malta",Apr 2021,"04","2021",0.067,0.001
"Malta",Aug 2021,"08","2021",0.08,0.001
"Malta",Dec 2021,"12","2021",0.097,0.001
"Malta",Feb 2021,"02","2021",0.045,0.001
"Malta",Jan 2021,"01","2021",0.035,0.001
"Malta",Jul 2021,"07","2021",0.073,0.001
"Malta",Jun 2021,"06","2021",0.069,0.001
"Malta",Mar 2021,"03","2021",0.06,0.001
"Malta",May 2021,"05","2021",0.069,0.001
"Malta",Nov 2021,"11","2021",0.087,0.001
"Malta",Oct 2021,"10","2021",0.085,0.001
"Malta",Sep 2021,"09","2021",0.083,0.001
"Marshall Islands",Apr 2021,"04","2021",0,0
"Marshall Islands",Aug 2021,"08","2021",0,0
"Marshall Islands",Dec 2021,"12","2021",0,0
"Marshall Islands",Feb 2021,"02","2021",0,0
"Marshall Islands",Jan 2021,"01","2021",0,0
"Marshall Islands",Jul 2021,"07","2021",0,0
"Marshall Islands",Jun 2021,"06","2021",0,0
"Marshall Islands",Mar 2021,"03","2021",0,0
"Marshall Islands",May 2021,"05","2021",0,0
"Marshall Islands",Nov 2021,"11","2021",0,0
"Marshall Islands",Oct 2021,"10","2021",0,0
"Marshall Islands",Sep 2021,"09","2021",0,0
"Mauritania",Apr 2021,"04","2021",0.004,0
"Mauritania",Aug 2021,"08","2021",0.006,0
"Mauritania",Dec 2021,"12","2021",0.009,0
"Mauritania",Feb 2021,"02","2021",0.004,0
"Mauritania",Jan 2021,"01","2021",0.003,0
"Mauritania",Jul 2021,"07","2021",0.005,0
"Mauritania",Jun 2021,"06","2021",0.004,0
"Mauritania",Mar 2021,"03","2021",0.004,0
"Mauritania",May 2021,"05","2021",0.004,0
"Mauritania",Nov 2021,"11","2021",0.008,0
"Mauritania",Oct 2021,"10","2021",0.008,0
"Mauritania",Sep 2021,"09","2021",0.008,0
"Mauritius",Apr 2021,"04","2021",0.001,0
"Mauritius",Aug 2021,"08","2021",0.005,0
"Mauritius",Dec 2021,"12","2021",0.05,0.001
"Mauritius",Feb 2021,"02","2021",0,0
"Mauritius",Jan 2021,"01","2021",0,0
"Mauritius",Jul 2021,"07","2021",0.002,0
"Mauritius",Jun 2021,"06","2021",0.001,0
"Mauritius",Mar 2021,"03","2021",0.001,0
"Mauritius",May 2021,"05","2021",0.001,0
"Mauritius",Nov 2021,"11","2021",0.033,0
"Mauritius",Oct 2021,"10","2021",0.014,0
"Mauritius",Sep 2021,"09","2021",0.011,0
"Mexico",Apr 2021,"04","2021",0.934,0.086
"Mexico",Aug 2021,"08","2021",1.266,0.102
"Mexico",Dec 2021,"12","2021",1.597,0.121
"Mexico",Feb 2021,"02","2021",0.809,0.071
"Mexico",Jan 2021,"01","2021",0.665,0.057
"Mexico",Jul 2021,"07","2021",1.079,0.096
"Mexico",Jun 2021,"06","2021",1.003,0.094
"Mexico",Mar 2021,"03","2021",0.883,0.079
"Mexico",May 2021,"05","2021",0.969,0.09
"Mexico",Nov 2021,"11","2021",1.565,0.119
"Mexico",Oct 2021,"10","2021",1.524,0.115
"Mexico",Sep 2021,"09","2021",1.437,0.11
"Micronesia",Apr 2021,"04","2021",0,0
"Micronesia",Aug 2021,"08","2021",0,0
"Micronesia",Dec 2021,"12","2021",0,0
"Micronesia",Feb 2021,"02","2021",0,0
"Micronesia",Jan 2021,"01","2021",0,0
"Micronesia",Jul 2021,"07","2021",0,0
"Micronesia",Jun 2021,"06","2021",0,0
"Micronesia",Mar 2021,"03","2021",0,0
"Micronesia",May 2021,"05","2021",0,0
"Micronesia",Nov 2021,"11","2021",0,0
"Micronesia",Oct 2021,"10","2021",0,0
"Micronesia",Sep 2021,"09","2021",0,0
"Moldova",Apr 2021,"04","2021",5.438,0.122
"Moldova",Aug 2021,"08","2021",5.878,0.141
"Moldova",Dec 2021,"12","2021",8.29,0.211
"Moldova",Feb 2021,"02","2021",3.831,0.082
"Moldova",Jan 2021,"01","2021",3.406,0.072
"Moldova",Jul 2021,"07","2021",5.765,0.139
"Moldova",Jun 2021,"06","2021",5.721,0.138
"Moldova",Mar 2021,"03","2021",4.65,0.099
"Moldova",May 2021,"05","2021",5.668,0.134
"Moldova",Nov 2021,"11","2021",7.898,0.191
"Moldova",Oct 2021,"10","2021",7.062,0.162
"Moldova",Sep 2021,"09","2021",6.245,0.147
"Monaco",Apr 2021,"04","2021",0.061,0.001
"Monaco",Aug 2021,"08","2021",0.078,0.001
"Monaco",Dec 2021,"12","2021",0.11,0.001
"Monaco",Feb 2021,"02","2021",0.045,0.001
"Monaco",Jan 2021,"01","2021",0.03,0
"Monaco",Jul 2021,"07","2021",0.069,0.001
"Monaco",Jun 2021,"06","2021",0.065,0.001
"Monaco",Mar 2021,"03","2021",0.054,0.001
"Monaco",May 2021,"05","2021",0.063,0.001
"Monaco",Nov 2021,"11","2021",0.09,0.001
"Monaco",Oct 2021,"10","2021",0.086,0.001
"Monaco",Sep 2021,"09","2021",0.084,0.001
"Mongolia",Apr 2021,"04","2021",0.006,0
"Mongolia",Aug 2021,"08","2021",0.057,0
"Mongolia",Dec 2021,"12","2021",0.209,0.001
"Mongolia",Feb 2021,"02","2021",0.001,0
"Mongolia",Jan 2021,"01","2021",0,0
"Mongolia",Jul 2021,"07","2021",0.044,0
"Mongolia",Jun 2021,"06","2021",0.026,0
"Mongolia",Mar 2021,"03","2021",0.001,0
"Mongolia",May 2021,"05","2021",0.015,0
"Mongolia",Nov 2021,"11","2021",0.195,0.001
"Mongolia",Oct 2021,"10","2021",0.148,0
"Mongolia",Sep 2021,"09","2021",0.088,0
"Montenegro",Apr 2021,"04","2021",0.151,0.002
"Montenegro",Aug 2021,"08","2021",0.171,0.003
"Montenegro",Dec 2021,"12","2021",0.257,0.004
"Montenegro",Feb 2021,"02","2021",0.11,0.001
"Montenegro",Jan 2021,"01","2021",0.088,0.001
"Montenegro",Jul 2021,"07","2021",0.16,0.003
"Montenegro",Jun 2021,"06","2021",0.159,0.003
"Montenegro",Mar 2021,"03","2021",0.134,0.002
"Montenegro",May 2021,"05","2021",0.157,0.002
"Montenegro",Nov 2021,"11","2021",0.242,0.004
"Montenegro",Oct 2021,"10","2021",0.219,0.003
"Montenegro",Sep 2021,"09","2021",0.197,0.003
"Morocco",Apr 2021,"04","2021",0.014,0
"Morocco",Aug 2021,"08","2021",0.021,0
"Morocco",Dec 2021,"12","2021",0.026,0
"Morocco",Feb 2021,"02","2021",0.013,0
"Morocco",Jan 2021,"01","2021",0.012,0
"Morocco",Jul 2021,"07","2021",0.015,0
"Morocco",Jun 2021,"06","2021",0.014,0
"Morocco",Mar 2021,"03","2021",0.013,0
"Morocco",May 2021,"05","2021",0.014,0
"Morocco",Nov 2021,"11","2021",0.026,0
"Morocco",Oct 2021,"10","2021",0.025,0
"Morocco",Sep 2021,"09","2021",0.025,0
"Mozambique",Apr 2021,"04","2021",0.002,0
"Mozambique",Aug 2021,"08","2021",0.004,0
"Mozambique",Dec 2021,"12","2021",0.005,0
"Mozambique",Feb 2021,"02","2021",0.002,0
"Mozambique",Jan 2021,"01","2021",0.001,0
"Mozambique",Jul 2021,"07","2021",0.003,0
"Mozambique",Jun 2021,"06","2021",0.002,0
"Mozambique",Mar 2021,"03","2021",0.002,0
"Mozambique",May 2021,"05","2021",0.002,0
"Mozambique",Nov 2021,"11","2021",0.005,0
"Mozambique",Oct 2021,"10","2021",0.005,0
"Mozambique",Sep 2021,"09","2021",0.005,0
"Namibia",Apr 2021,"04","2021",0.018,0
"Namibia",Aug 2021,"08","2021",0.048,0.001
"Namibia",Dec 2021,"12","2021",0.054,0.001
"Namibia",Feb 2021,"02","2021",0.014,0
"Namibia",Jan 2021,"01","2021",0.012,0
"Namibia",Jul 2021,"07","2021",0.043,0.001
"Namibia",Jun 2021,"06","2021",0.027,0
"Namibia",Mar 2021,"03","2021",0.016,0
"Namibia",May 2021,"05","2021",0.02,0
"Namibia",Nov 2021,"11","2021",0.051,0.001
"Namibia",Oct 2021,"10","2021",0.051,0.001
"Namibia",Sep 2021,"09","2021",0.05,0.001
"Nauru",Apr 2021,"04","2021",0,0
"Nauru",Aug 2021,"08","2021",0,0
"Nauru",Dec 2021,"12","2021",0,0
"Nauru",Feb 2021,"02","2021",0,0
"Nauru",Jan 2021,"01","2021",0,0
"Nauru",Jul 2021,"07","2021",0,0
"Nauru",Jun 2021,"06","2021",0,0
"Nauru",Mar 2021,"03","2021",0,0
"Nauru",May 2021,"05","2021",0,0
"Nauru",Nov 2021,"11","2021",0,0
"Nauru",Oct 2021,"10","2021",0,0
"Nauru",Sep 2021,"09","2021",0,0
"Nepal",Apr 2021,"04","2021",0.01,0
"Nepal",Aug 2021,"08","2021",0.025,0
"Nepal",Dec 2021,"12","2021",0.028,0
"Nepal",Feb 2021,"02","2021",0.009,0
"Nepal",Jan 2021,"01","2021",0.009,0
"Nepal",Jul 2021,"07","2021",0.023,0
"Nepal",Jun 2021,"06","2021",0.021,0
"Nepal",Mar 2021,"03","2021",0.009,0
"Nepal",May 2021,"05","2021",0.016,0
"Nepal",Nov 2021,"11","2021",0.028,0
"Nepal",Oct 2021,"10","2021",0.028,0
"Nepal",Sep 2021,"09","2021",0.027,0
"Netherlands",Apr 2021,"04","2021",1.52,0.018
"Netherlands",Aug 2021,"08","2021",2.081,0.02
"Netherlands",Dec 2021,"12","2021",3.199,0.022
"Netherlands",Feb 2021,"02","2021",1.127,0.016
"Netherlands",Jan 2021,"01","2021",0.987,0.014
"Netherlands",Jul 2021,"07","2021",1.94,0.019
"Netherlands",Jun 2021,"06","2021",1.826,0.019
"Netherlands",Mar 2021,"03","2021",1.284,0.017
"Netherlands",May 2021,"05","2021",1.74,0.019
"Netherlands",Nov 2021,"11","2021",2.587,0.021
"Netherlands",Oct 2021,"10","2021",2.249,0.02
"Netherlands",Sep 2021,"09","2021",2.162,0.02
"New Zealand",Apr 2021,"04","2021",0.19,0.002
"New Zealand",Aug 2021,"08","2021",0.225,0.002
"New Zealand",Dec 2021,"12","2021",0.972,0.003
"New Zealand",Feb 2021,"02","2021",0.172,0.002
"New Zealand",Jan 2021,"01","2021",0.166,0.002
"New Zealand",Jul 2021,"07","2021",0.207,0.002
"New Zealand",Jun 2021,"06","2021",0.2,0.002
"New Zealand",Mar 2021,"03","2021",0.18,0.002
"New Zealand",May 2021,"05","2021",0.196,0.002
"New Zealand",Nov 2021,"11","2021",0.677,0.003
"New Zealand",Oct 2021,"10","2021",0.381,0.002
"New Zealand",Sep 2021,"09","2021",0.295,0.002
"Nicaragua",Apr 2021,"04","2021",0.001,0
"Nicaragua",Aug 2021,"08","2021",0.001,0
"Nicaragua",Dec 2021,"12","2021",0.002,0
"Nicaragua",Feb 2021,"02","2021",0.001,0
"Nicaragua",Jan 2021,"01","2021",0.001,0
"Nicaragua",Jul 2021,"07","2021",0.001,0
"Nicaragua",Jun 2021,"06","2021",0.001,0
"Nicaragua",Mar 2021,"03","2021",0.001,0
"Nicaragua",May 2021,"05","2021",0.001,0
"Nicaragua",Nov 2021,"11","2021",0.002,0
"Nicaragua",Oct 2021,"10","2021",0.002,0
"Nicaragua",Sep 2021,"09","2021",0.002,0
"Niger",Apr 2021,"04","2021",0,0
"Niger",Aug 2021,"08","2021",0,0
"Niger",Dec 2021,"12","2021",0,0
"Niger",Feb 2021,"02","2021",0,0
"Niger",Jan 2021,"01","2021",0,0
"Niger",Jul 2021,"07","2021",0,0
"Niger",Jun 2021,"06","2021",0,0
"Niger",Mar 2021,"03","2021",0,0
"Niger",May 2021,"05","2021",0,0
"Niger",Nov 2021,"11","2021",0,0
"Niger",Oct 2021,"10","2021",0,0
"Niger",Sep 2021,"09","2021",0,0
"Nigeria",Apr 2021,"04","2021",0.035,0
"Nigeria",Aug 2021,"08","2021",0.04,0
"Nigeria",Dec 2021,"12","2021",0.049,0.001
"Nigeria",Feb 2021,"02","2021",0.032,0
"Nigeria",Jan 2021,"01","2021",0.024,0
"Nigeria",Jul 2021,"07","2021",0.037,0
"Nigeria",Jun 2021,"06","2021",0.036,0
"Nigeria",Mar 2021,"03","2021",0.035,0
"Nigeria",May 2021,"05","2021",0.036,0
"Nigeria",Nov 2021,"11","2021",0.046,0.001
"Nigeria",Oct 2021,"10","2021",0.045,0.001
"Nigeria",Sep 2021,"09","2021",0.043,0.001
"North Macedonia",Apr 2021,"04","2021",0.069,0.002
"North Macedonia",Aug 2021,"08","2021",0.079,0.003
"North Macedonia",Dec 2021,"12","2021",0.106,0.004
"North Macedonia",Feb 2021,"02","2021",0.047,0.001
"North Macedonia",Jan 2021,"01","2021",0.042,0.001
"North Macedonia",Jul 2021,"07","2021",0.075,0.003
"North Macedonia",Jun 2021,"06","2021",0.075,0.003
"North Macedonia",Mar 2021,"03","2021",0.055,0.002
"North Macedonia",May 2021,"05","2021",0.074,0.002
"North Macedonia",Nov 2021,"11","2021",0.101,0.004
"North Macedonia",Oct 2021,"10","2021",0.095,0.003
"North Macedonia",Sep 2021,"09","2021",0.089,0.003
"Norway",Apr 2021,"04","2021",0.02,0
"Norway",Aug 2021,"08","2021",0.027,0
"Norway",Dec 2021,"12","2021",0.062,0
"Norway",Feb 2021,"02","2021",0.012,0
"Norway",Jan 2021,"01","2021",0.011,0
"Norway",Jul 2021,"07","2021",0.025,0
"Norway",Jun 2021,"06","2021",0.024,0
"Norway",Mar 2021,"03","2021",0.015,0
"Norway",May 2021,"05","2021",0.022,0
"Norway",Nov 2021,"11","2021",0.043,0
"Norway",Oct 2021,"10","2021",0.036,0
"Norway",Sep 2021,"09","2021",0.033,0
"Oman",Apr 2021,"04","2021",0.035,0
"Oman",Aug 2021,"08","2021",0.059,0.001
"Oman",Dec 2021,"12","2021",0.06,0.001
"Oman",Feb 2021,"02","2021",0.027,0
"Oman",Jan 2021,"01","2021",0.026,0
"Oman",Jul 2021,"07","2021",0.056,0.001
"Oman",Jun 2021,"06","2021",0.047,0.001
"Oman",Mar 2021,"03","2021",0.029,0
"Oman",May 2021,"05","2021",0.04,0
"Oman",Nov 2021,"11","2021",0.06,0.001
"Oman",Oct 2021,"10","2021",0.06,0.001
"Oman",Sep 2021,"09","2021",0.059,0.001
