"month","year","country","value","date","max","min","normalised_value"
"01","2021","Afghanistan",0.00138489283797533,2021-01-01,4873.253,0,3e-07
"02","2021","Afghanistan",0.00142487265438382,2021-02-01,4873.253,0,3e-07
"03","2021","Afghanistan",0.00143942562599581,2021-03-01,4873.253,0,3e-07
"04","2021","Afghanistan",0.00148414578811189,2021-04-01,4873.253,0,3e-07
"05","2021","Afghanistan",0.00165063421564518,2021-05-01,4873.253,0,3e-07
"06","2021","Afghanistan",0.00243928281796888,2021-06-01,4873.253,0,5e-07
"07","2021","Afghanistan",0.00351460334308505,2021-07-01,4873.253,0,7e-07
"08","2021","Afghanistan",0.00389136757384466,2021-08-01,4873.253,0,8e-07
"09","2021","Afghanistan",0.00396284461921115,2021-09-01,4873.253,0,8e-07
"10","2021","Afghanistan",0.00400010251756451,2021-10-01,4873.253,0,8e-07
"11","2021","Afghanistan",0.00402552902695408,2021-11-01,4873.253,0,8e-07
"12","2021","Afghanistan",0.00405144333640972,2021-12-01,4873.253,0,8e-07
"01","2021","Albania",0.0234068026875369,2021-01-01,4873.253,0,4.8e-06
"02","2021","Albania",0.0324004323739364,2021-02-01,4873.253,0,6.6e-06
"03","2021","Albania",0.0409384745067357,2021-03-01,4873.253,0,8.4e-06
"04","2021","Albania",0.044775638798156,2021-04-01,4873.253,0,9.2e-06
"05","2021","Albania",0.0458364924819362,2021-05-01,4873.253,0,9.4e-06
"06","2021","Albania",0.0460252739361086,2021-06-01,4873.253,0,9.4e-06
"07","2021","Albania",0.0461145498689635,2021-07-01,4873.253,0,9.5e-06
"08","2021","Albania",0.0477837348870889,2021-08-01,4873.253,0,9.8e-06
"09","2021","Albania",0.055423170477448,2021-09-01,4873.253,0,1.14e-05
"10","2021","Albania",0.061780963953199,2021-10-01,4873.253,0,1.27e-05
"11","2021","Albania",0.0671982417124192,2021-11-01,4873.253,0,1.38e-05
"12","2021","Albania",0.0711993592775844,2021-12-01,4873.253,0,1.46e-05
"01","2021","Algeria",0.00236303497700378,2021-01-01,4873.253,0,5e-07
"02","2021","Algeria",0.00252210485783493,2021-02-01,4873.253,0,5e-07
"03","2021","Algeria",0.00263200272148895,2021-03-01,4873.253,0,5e-07
"04","2021","Algeria",0.00272235105863579,2021-04-01,4873.253,0,6e-07
"05","2021","Algeria",0.00286189021701814,2021-05-01,4873.253,0,6e-07
"06","2021","Algeria",0.00306384882719133,2021-06-01,4873.253,0,6e-07
"07","2021","Algeria",0.00348283987886725,2021-07-01,4873.253,0,7e-07
"08","2021","Algeria",0.00425847744190155,2021-08-01,4873.253,0,9e-07
"09","2021","Algeria",0.00457323823897796,2021-09-01,4873.253,0,9e-07
"10","2021","Algeria",0.00467729265391299,2021-10-01,4873.253,0,1e-06
"11","2021","Algeria",0.00475055823263618,2021-11-01,4873.253,0,1e-06
"12","2021","Algeria",0.00488191794088882,2021-12-01,4873.253,0,1e-06
"01","2021","Andorra",0.116576591245462,2021-01-01,4873.253,0,2.39e-05
"02","2021","Andorra",0.135624150650359,2021-02-01,4873.253,0,2.78e-05
"03","2021","Andorra",0.14711622964953,2021-03-01,4873.253,0,3.02e-05
"04","2021","Andorra",0.164211048555836,2021-04-01,4873.253,0,3.37e-05
"05","2021","Andorra",0.174829399448484,2021-05-01,4873.253,0,3.59e-05
"06","2021","Andorra",0.178935697491318,2021-06-01,4873.253,0,3.67e-05
"07","2021","Andorra",0.184642714745858,2021-07-01,4873.253,0,3.79e-05
"08","2021","Andorra",0.193132975536643,2021-08-01,4873.253,0,3.96e-05
"09","2021","Andorra",0.195642270109364,2021-09-01,4873.253,0,4.01e-05
"10","2021","Andorra",0.19872704538006,2021-10-01,4873.253,0,4.08e-05
"11","2021","Andorra",0.207571345369831,2021-11-01,4873.253,0,4.26e-05
"12","2021","Andorra",0.262894562701052,2021-12-01,4873.253,0,5.39e-05
"01","2021","Angola",0.000569550519091489,2021-01-01,4873.253,0,1e-07
"02","2021","Angola",0.000618858564305854,2021-02-01,4873.253,0,1e-07
"03","2021","Angola",0.000653964943533418,2021-03-01,4873.253,0,1e-07
"04","2021","Angola",0.000736389256810864,2021-04-01,4873.253,0,2e-07
"05","2021","Angola",0.000930660048796692,2021-05-01,4873.253,0,2e-07
"06","2021","Angola",0.00112551060964188,2021-06-01,4873.253,0,2e-07
"07","2021","Angola",0.00123763328093029,2021-07-01,4873.253,0,3e-07
"08","2021","Angola",0.00136879138562763,2021-08-01,4873.253,0,3e-07
"09","2021","Angola",0.00157452214126248,2021-09-01,4873.253,0,3e-07
"10","2021","Angola",0.00189365838162604,2021-10-01,4873.253,0,4e-07
"11","2021","Angola",0.00197436370526361,2021-11-01,4873.253,0,4e-07
"12","2021","Angola",0.00207384606749879,2021-12-01,4873.253,0,4e-07
"01","2021","Antigua and Barbuda",0.00189704878633677,2021-01-01,4873.253,0,4e-07
"02","2021","Antigua and Barbuda",0.00472541050567764,2021-02-01,4873.253,0,1e-06
"03","2021","Antigua and Barbuda",0.0099101775893283,2021-03-01,4873.253,0,2e-06
"04","2021","Antigua and Barbuda",0.0122787490128802,2021-04-01,4873.253,0,2.5e-06
"05","2021","Antigua and Barbuda",0.0127186926010156,2021-05-01,4873.253,0,2.6e-06
"06","2021","Antigua and Barbuda",0.0128955286877434,2021-06-01,4873.253,0,2.6e-06
"07","2021","Antigua and Barbuda",0.0130049463595374,2021-07-01,4873.253,0,2.7e-06
"08","2021","Antigua and Barbuda",0.0147491507914966,2021-08-01,4873.253,0,3e-06
"09","2021","Antigua and Barbuda",0.0244764861258612,2021-09-01,4873.253,0,5e-06
"10","2021","Antigua and Barbuda",0.0390546971968872,2021-10-01,4873.253,0,8e-06
"11","2021","Antigua and Barbuda",0.0420094355036353,2021-11-01,4873.253,0,8.6e-06
"12","2021","Antigua and Barbuda",0.0427987250672647,2021-12-01,4873.253,0,8.8e-06
"01","2021","Argentina",0.0394787541265622,2021-01-01,4873.253,0,8.1e-06
"02","2021","Argentina",0.0448318181838727,2021-02-01,4873.253,0,9.2e-06
"03","2021","Argentina",0.0490438063601356,2021-03-01,4873.253,0,1.01e-05
"04","2021","Argentina",0.0585723986262404,2021-04-01,4873.253,0,1.2e-05
"05","2021","Argentina",0.0741041715668087,2021-05-01,4873.253,0,1.52e-05
"06","2021","Argentina",0.0922356359385819,2021-06-01,4873.253,0,1.89e-05
"07","2021","Argentina",0.104481782060759,2021-07-01,4873.253,0,2.14e-05
"08","2021","Argentina",0.11245269805885,2021-08-01,4873.253,0,2.31e-05
"09","2021","Argentina",0.115718169125993,2021-09-01,4873.253,0,2.37e-05
"10","2021","Argentina",0.11666305003559,2021-10-01,4873.253,0,2.39e-05
"11","2021","Argentina",0.117462827703276,2021-11-01,4873.253,0,2.41e-05
"12","2021","Argentina",0.119617412556616,2021-12-01,4873.253,0,2.45e-05
"01","2021","Armenia",0.0552586323133833,2021-01-01,4873.253,0,1.13e-05
"02","2021","Armenia",0.0571425389576774,2021-02-01,4873.253,0,1.17e-05
"03","2021","Armenia",0.060996293347937,2021-03-01,4873.253,0,1.25e-05
"04","2021","Armenia",0.069475489729577,2021-04-01,4873.253,0,1.43e-05
"05","2021","Armenia",0.0743737002947978,2021-05-01,4873.253,0,1.53e-05
"06","2021","Armenia",0.0755565372157582,2021-06-01,4873.253,0,1.55e-05
"07","2021","Armenia",0.076704958817118,2021-07-01,4873.253,0,1.57e-05
"08","2021","Armenia",0.0794506294310921,2021-08-01,4873.253,0,1.63e-05
"09","2021","Armenia",0.0848319887438297,2021-09-01,4873.253,0,1.74e-05
"10","2021","Armenia",0.0952562465154951,2021-10-01,4873.253,0,1.95e-05
"11","2021","Armenia",0.110620760965891,2021-11-01,4873.253,0,2.27e-05
"12","2021","Armenia",0.115679388389237,2021-12-01,4873.253,0,2.37e-05
"01","2021","Australia",0.00387676547021971,2021-01-01,4873.253,0,8e-07
"02","2021","Australia",0.00390675408592667,2021-02-01,4873.253,0,8e-07
"03","2021","Australia",0.00394059387319695,2021-03-01,4873.253,0,8e-07
"04","2021","Australia",0.00399111179164725,2021-04-01,4873.253,0,8e-07
"05","2021","Australia",0.00405218128890951,2021-05-01,4873.253,0,8e-07
"06","2021","Australia",0.00409865024430971,2021-06-01,4873.253,0,8e-07
"07","2021","Australia",0.00432791196597798,2021-07-01,4873.253,0,9e-07
"08","2021","Australia",0.00567286105900556,2021-08-01,4873.253,0,1.2e-06
"09","2021","Australia",0.0109844998137598,2021-09-01,4873.253,0,2.3e-06
"10","2021","Australia",0.0192386141367006,2021-10-01,4873.253,0,3.9e-06
"11","2021","Australia",0.0260294875774402,2021-11-01,4873.253,0,5.3e-06
"12","2021","Australia",0.035705727238066,2021-12-01,4873.253,0,7.3e-06
"01","2021","Austria",0.0428524053146436,2021-01-01,4873.253,0,8.8e-06
"02","2021","Austria",0.0476841428634876,2021-02-01,4873.253,0,9.8e-06
"03","2021","Austria",0.0547626848864463,2021-03-01,4873.253,0,1.12e-05
"04","2021","Austria",0.0642314983419198,2021-04-01,4873.253,0,1.32e-05
"05","2021","Austria",0.0699214429595585,2021-05-01,4873.253,0,1.43e-05
"06","2021","Austria",0.0714825938591816,2021-06-01,4873.253,0,1.47e-05
"07","2021","Austria",0.072066949524066,2021-07-01,4873.253,0,1.48e-05
"08","2021","Austria",0.0739453234689024,2021-08-01,4873.253,0,1.52e-05
"09","2021","Austria",0.0789350980043821,2021-09-01,4873.253,0,1.62e-05
"10","2021","Austria",0.0857356668233056,2021-10-01,4873.253,0,1.76e-05
"11","2021","Austria",0.108123208681234,2021-11-01,4873.253,0,2.22e-05
"12","2021","Austria",0.136304523951427,2021-12-01,4873.253,0,2.8e-05
"01","2021","Azerbaijan",0.0222912900036325,2021-01-01,4873.253,0,4.6e-06
"02","2021","Azerbaijan",0.0229038076851139,2021-02-01,4873.253,0,4.7e-06
"03","2021","Azerbaijan",0.0240552943123753,2021-03-01,4873.253,0,4.9e-06
"04","2021","Azerbaijan",0.0289835448479125,2021-04-01,4873.253,0,5.9e-06
"05","2021","Azerbaijan",0.0324508428144843,2021-05-01,4873.253,0,6.7e-06
"06","2021","Azerbaijan",0.0330620850973247,2021-06-01,4873.253,0,6.8e-06
"07","2021","Azerbaijan",0.0333965677839953,2021-07-01,4873.253,0,6.9e-06
"08","2021","Azerbaijan",0.0370794181654246,2021-08-01,4873.253,0,7.6e-06
"09","2021","Azerbaijan",0.0455717945493593,2021-09-01,4873.253,0,9.4e-06
"10","2021","Azerbaijan",0.0496302102584061,2021-10-01,4873.253,0,1.02e-05
"11","2021","Azerbaijan",0.0554732313033358,2021-11-01,4873.253,0,1.14e-05
"12","2021","Azerbaijan",0.0598035295389322,2021-12-01,4873.253,0,1.23e-05
"01","2021","Bahamas",0.0204399456371946,2021-01-01,4873.253,0,4.2e-06
"02","2021","Bahamas",0.0212461347546586,2021-02-01,4873.253,0,4.4e-06
"03","2021","Bahamas",0.022295378242803,2021-03-01,4873.253,0,4.6e-06
"04","2021","Bahamas",0.0245510890498278,2021-04-01,4873.253,0,5e-06
"05","2021","Bahamas",0.0283249805097136,2021-05-01,4873.253,0,5.8e-06
"06","2021","Bahamas",0.0310338514118317,2021-06-01,4873.253,0,6.4e-06
"07","2021","Bahamas",0.0342731271606656,2021-07-01,4873.253,0,7e-06
"08","2021","Bahamas",0.0419720363608682,2021-08-01,4873.253,0,8.6e-06
"09","2021","Bahamas",0.0501938556161337,2021-09-01,4873.253,0,1.03e-05
"10","2021","Bahamas",0.0554301775256655,2021-10-01,4873.253,0,1.14e-05
"11","2021","Bahamas",0.0574743334147069,2021-11-01,4873.253,0,1.18e-05
"12","2021","Bahamas",0.0589261245960851,2021-12-01,4873.253,0,1.21e-05
"01","2021","Bahrain",0.0573040402055975,2021-01-01,4873.253,0,1.18e-05
"02","2021","Bahrain",0.0664298437732058,2021-02-01,4873.253,0,1.36e-05
"03","2021","Bahrain",0.0780965383031471,2021-03-01,4873.253,0,1.6e-05
"04","2021","Bahrain",0.0947738860421933,2021-04-01,4873.253,0,1.94e-05
"05","2021","Bahrain",0.120163362870851,2021-05-01,4873.253,0,2.47e-05
"06","2021","Bahrain",0.151835829734234,2021-06-01,4873.253,0,3.12e-05
"07","2021","Bahrain",0.157299977574961,2021-07-01,4873.253,0,3.23e-05
"08","2021","Bahrain",0.159242836362262,2021-08-01,4873.253,0,3.27e-05
"09","2021","Bahrain",0.160997808119459,2021-09-01,4873.253,0,3.3e-05
"10","2021","Bahrain",0.162220898175784,2021-10-01,4873.253,0,3.33e-05
"11","2021","Bahrain",0.162946013604195,2021-11-01,4873.253,0,3.34e-05
"12","2021","Bahrain",0.163818954695185,2021-12-01,4873.253,0,3.36e-05
"01","2021","Bangladesh",0.00319494477595418,2021-01-01,4873.253,0,7e-07
"02","2021","Bangladesh",0.00328447076813515,2021-02-01,4873.253,0,7e-07
"03","2021","Bangladesh",0.00344407652987368,2021-03-01,4873.253,0,7e-07
"04","2021","Bangladesh",0.00425706252114625,2021-04-01,4873.253,0,9e-07
"05","2021","Bangladesh",0.00474237006522758,2021-05-01,4873.253,0,1e-06
"06","2021","Bangladesh",0.00511868697692553,2021-06-01,4873.253,0,1.1e-06
"07","2021","Bangladesh",0.00654888740342449,2021-07-01,4873.253,0,1.3e-06
"08","2021","Bangladesh",0.00857040518474396,2021-08-01,4873.253,0,1.8e-06
"09","2021","Bangladesh",0.00931805543287511,2021-09-01,4873.253,0,1.9e-06
"10","2021","Bangladesh",0.00949922898970556,2021-10-01,4873.253,0,1.9e-06
"11","2021","Bangladesh",0.00955094557208544,2021-11-01,4873.253,0,2e-06
"12","2021","Bangladesh",0.0095971437176333,2021-12-01,4873.253,0,2e-06
"01","2021","Barbados",0.00363046487843465,2021-01-01,4873.253,0,7e-07
"02","2021","Barbados",0.00786427400716943,2021-02-01,4873.253,0,1.6e-06
"03","2021","Barbados",0.0119529649264225,2021-03-01,4873.253,0,2.5e-06
"04","2021","Barbados",0.0130717202965273,2021-04-01,4873.253,0,2.7e-06
"05","2021","Barbados",0.0137812186359972,2021-05-01,4873.253,0,2.8e-06
"06","2021","Barbados",0.0140720531995226,2021-06-01,4873.253,0,2.9e-06
"07","2021","Barbados",0.0147232401949554,2021-07-01,4873.253,0,3e-06
"08","2021","Barbados",0.0160113356893601,2021-08-01,4873.253,0,3.3e-06
"09","2021","Barbados",0.0221776031680302,2021-09-01,4873.253,0,4.6e-06
"10","2021","Barbados",0.0447653314513856,2021-10-01,4873.253,0,9.2e-06
"11","2021","Barbados",0.0773255942086478,2021-11-01,4873.253,0,1.59e-05
"12","2021","Barbados",0.0938878493699445,2021-12-01,4873.253,0,1.93e-05
"01","2021","Belarus",0.0235825819756546,2021-01-01,4873.253,0,4.8e-06
"02","2021","Belarus",0.0284250053522364,2021-02-01,4873.253,0,5.8e-06
"03","2021","Belarus",0.0322662371463584,2021-03-01,4873.253,0,6.6e-06
"04","2021","Belarus",0.0360855522493803,2021-04-01,4873.253,0,7.4e-06
"05","2021","Belarus",0.0398864330757119,2021-05-01,4873.253,0,8.2e-06
"06","2021","Belarus",0.0430588892753952,2021-06-01,4873.253,0,8.8e-06
"07","2021","Belarus",0.0457341002118975,2021-07-01,4873.253,0,9.4e-06
"08","2021","Belarus",0.0489849840755412,2021-08-01,4873.253,0,1.01e-05
"09","2021","Belarus",0.0539795610711076,2021-09-01,4873.253,0,1.11e-05
"10","2021","Belarus",0.0603203471001403,2021-10-01,4873.253,0,1.24e-05
"11","2021","Belarus",0.066623619481936,2021-11-01,4873.253,0,1.37e-05
"12","2021","Belarus",0.071883741528846,2021-12-01,4873.253,0,1.48e-05
"01","2021","Belgium",0.820534270797863,2021-01-01,4873.253,0,0.0001684
"02","2021","Belgium",0.89763172576415,2021-02-01,4873.253,0,0.0001842
"03","2021","Belgium",0.994079430390382,2021-03-01,4873.253,0,0.000204
"04","2021","Belgium",1.13977614142275,2021-04-01,4873.253,0,0.0002339
"05","2021","Belgium",1.24955202893231,2021-05-01,4873.253,0,0.0002564
"06","2021","Belgium",1.30485337282848,2021-06-01,4873.253,0,0.0002678
"07","2021","Belgium",1.33741767375494,2021-07-01,4873.253,0,0.0002744
"08","2021","Belgium",1.40000987047623,2021-08-01,4873.253,0,0.0002873
"09","2021","Belgium",1.4733936973794,2021-09-01,4873.253,0,0.0003023
"10","2021","Belgium",1.56540332157032,2021-10-01,4873.253,0,0.0003212
"11","2021","Belgium",1.86330327580297,2021-11-01,4873.253,0,0.0003824
"12","2021","Belgium",2.38127334512173,2021-12-01,4873.253,0,0.0004886
"01","2021","Belize",0.0288239303256116,2021-01-01,4873.253,0,5.9e-06
"02","2021","Belize",0.0305565565486445,2021-02-01,4873.253,0,6.3e-06
"03","2021","Belize",0.0311315257169435,2021-03-01,4873.253,0,6.4e-06
"04","2021","Belize",0.0315354738976731,2021-04-01,4873.253,0,6.5e-06
"05","2021","Belize",0.0320175209802234,2021-05-01,4873.253,0,6.6e-06
"06","2021","Belize",0.0326827137735012,2021-06-01,4873.253,0,6.7e-06
"07","2021","Belize",0.0344491605760746,2021-07-01,4873.253,0,7.1e-06
"08","2021","Belize",0.0379740766271918,2021-08-01,4873.253,0,7.8e-06
"09","2021","Belize",0.0460177740444628,2021-09-01,4873.253,0,9.4e-06
"10","2021","Belize",0.0601180358894201,2021-10-01,4873.253,0,1.23e-05
"11","2021","Belize",0.0729562405741481,2021-11-01,4873.253,0,1.5e-05
"12","2021","Belize",0.0785982696604182,2021-12-01,4873.253,0,1.61e-05
"01","2021","Benin",0.000286935893083763,2021-01-01,4873.253,0,1e-07
"02","2021","Benin",0.000394494564411611,2021-02-01,4873.253,0,1e-07
"03","2021","Benin",0.000540946374050807,2021-03-01,4873.253,0,1e-07
"04","2021","Benin",0.00062461516617425,2021-04-01,4873.253,0,1e-07
"05","2021","Benin",0.000657835046175855,2021-05-01,4873.253,0,1e-07
"06","2021","Benin",0.000670488650491947,2021-06-01,4873.253,0,1e-07
"07","2021","Benin",0.000681857239532064,2021-07-01,4873.253,0,1e-07
"08","2021","Benin",0.000842405210348814,2021-08-01,4873.253,0,2e-07
"09","2021","Benin",0.00168063465322159,2021-09-01,4873.253,0,3e-07
"10","2021","Benin",0.00201590585309682,2021-10-01,4873.253,0,4e-07
"11","2021","Benin",0.00204790848091403,2021-11-01,4873.253,0,4e-07
"12","2021","Benin",0.00205413966970463,2021-12-01,4873.253,0,4e-07
"01","2021","Bhutan",0.0010574427093811,2021-01-01,4873.253,0,2e-07
"02","2021","Bhutan",0.00111931718458056,2021-02-01,4873.253,0,2e-07
"03","2021","Bhutan",0.00112596285647826,2021-03-01,4873.253,0,2e-07
"04","2021","Bhutan",0.00123853266494905,2021-04-01,4873.253,0,3e-07
"05","2021","Bhutan",0.00170526955466336,2021-05-01,4873.253,0,3e-07
"06","2021","Bhutan",0.00240345320359628,2021-06-01,4873.253,0,5e-07
"07","2021","Bhutan",0.00305368250431062,2021-07-01,4873.253,0,6e-07
"08","2021","Bhutan",0.00332717780773322,2021-08-01,4873.253,0,7e-07
"09","2021","Bhutan",0.00336602679412278,2021-09-01,4873.253,0,7e-07
"10","2021","Bhutan",0.00338884175951377,2021-10-01,4873.253,0,7e-07
"11","2021","Bhutan",0.00340607282762148,2021-11-01,4873.253,0,7e-07
"12","2021","Bhutan",0.00343658429031606,2021-12-01,4873.253,0,7e-07
"01","2021","Bolivia",0.0159684041872328,2021-01-01,4873.253,0,3.3e-06
"02","2021","Bolivia",0.0202044020818051,2021-02-01,4873.253,0,4.1e-06
"03","2021","Bolivia",0.0223655109624517,2021-03-01,4873.253,0,4.6e-06
"04","2021","Bolivia",0.0246138827091637,2021-04-01,4873.253,0,5.1e-06
"05","2021","Bolivia",0.0286381759237055,2021-05-01,4873.253,0,5.9e-06
"06","2021","Bolivia",0.0351296851342812,2021-06-01,4873.253,0,7.2e-06
"07","2021","Bolivia",0.0393195453852112,2021-07-01,4873.253,0,8.1e-06
"08","2021","Bolivia",0.0413620536377407,2021-08-01,4873.253,0,8.5e-06
"09","2021","Bolivia",0.0424847426776146,2021-09-01,4873.253,0,8.7e-06
"10","2021","Bolivia",0.0433962383188714,2021-10-01,4873.253,0,8.9e-06
"11","2021","Bolivia",0.0449829260254558,2021-11-01,4873.253,0,9.2e-06
"12","2021","Bolivia",0.0480669225310038,2021-12-01,4873.253,0,9.9e-06
"01","2021","Bosnia and Herzegovina",0.035712035163568,2021-01-01,4873.253,0,7.3e-06
"02","2021","Bosnia and Herzegovina",0.0384845903925005,2021-02-01,4873.253,0,7.9e-06
"03","2021","Bosnia and Herzegovina",0.0450740185377817,2021-03-01,4873.253,0,9.2e-06
"04","2021","Bosnia and Herzegovina",0.0569281819710448,2021-04-01,4873.253,0,1.17e-05
"05","2021","Bosnia and Herzegovina",0.0615548270780279,2021-05-01,4873.253,0,1.26e-05
"06","2021","Bosnia and Herzegovina",0.062382223116309,2021-06-01,4873.253,0,1.28e-05
"07","2021","Bosnia and Herzegovina",0.0625690223608384,2021-07-01,4873.253,0,1.28e-05
"08","2021","Bosnia and Herzegovina",0.0635352653572064,2021-08-01,4873.253,0,1.3e-05
"09","2021","Bosnia and Herzegovina",0.0683534731461542,2021-09-01,4873.253,0,1.4e-05
"10","2021","Bosnia and Herzegovina",0.0744281822578212,2021-10-01,4873.253,0,1.53e-05
"11","2021","Bosnia and Herzegovina",0.0808198267808456,2021-11-01,4873.253,0,1.66e-05
"12","2021","Bosnia and Herzegovina",0.08636260866141,2021-12-01,4873.253,0,1.77e-05
"01","2021","Botswana",0.00763067405345994,2021-01-01,4873.253,0,1.6e-06
"02","2021","Botswana",0.0108645845198229,2021-02-01,4873.253,0,2.2e-06
"03","2021","Botswana",0.0149155199818931,2021-03-01,4873.253,0,3.1e-06
"04","2021","Botswana",0.0186460426300962,2021-04-01,4873.253,0,3.8e-06
"05","2021","Botswana",0.0214505480938884,2021-05-01,4873.253,0,4.4e-06
"06","2021","Botswana",0.0263762292032105,2021-06-01,4873.253,0,5.4e-06
"07","2021","Botswana",0.0368588227426814,2021-07-01,4873.253,0,7.6e-06
"08","2021","Botswana",0.0586626200482508,2021-08-01,4873.253,0,1.2e-05
"09","2021","Botswana",0.0717488970392813,2021-09-01,4873.253,0,1.47e-05
"10","2021","Botswana",0.0777274876843912,2021-10-01,4873.253,0,1.59e-05
"11","2021","Botswana",0.0821697762185723,2021-11-01,4873.253,0,1.69e-05
"12","2021","Botswana",0.085934660829934,2021-12-01,4873.253,0,1.76e-05
"01","2021","Brazil",2.81193634606919,2021-01-01,4873.253,0,0.000577
"02","2021","Brazil",3.29605845838218,2021-02-01,4873.253,0,0.0006764
"03","2021","Brazil",3.88795931983165,2021-03-01,4873.253,0,0.0007978
"04","2021","Brazil",4.58973543975108,2021-04-01,4873.253,0,0.0009418
"05","2021","Brazil",5.21601654958751,2021-05-01,4873.253,0,0.0010703
"06","2021","Brazil",5.87584595992449,2021-06-01,4873.253,0,0.0012057
"07","2021","Brazil",6.43451550774585,2021-07-01,4873.253,0,0.0013204
"08","2021","Brazil",6.79992985351911,2021-08-01,4873.253,0,0.0013954
"09","2021","Brazil",7.04182698114612,2021-09-01,4873.253,0,0.001445
"10","2021","Brazil",7.21580380735911,2021-10-01,4873.253,0,0.0014807
"11","2021","Brazil",7.32522430316086,2021-11-01,4873.253,0,0.0015031
"12","2021","Brazil",7.40387460950755,2021-12-01,4873.253,0,0.0015193
"01","2021","Brunei",0.000396623706594903,2021-01-01,4873.253,0,1e-07
"02","2021","Brunei",0.000419036690731819,2021-02-01,4873.253,0,1e-07
"03","2021","Brunei",0.000453842519816254,2021-03-01,4873.253,0,1e-07
"04","2021","Brunei",0.000501962361966065,2021-04-01,4873.253,0,1e-07
"05","2021","Brunei",0.000533108272667996,2021-05-01,4873.253,0,1e-07
"06","2021","Brunei",0.000573127031983719,2021-06-01,4873.253,0,1e-07
"07","2021","Brunei",0.00066679088654726,2021-07-01,4873.253,0,1e-07
"08","2021","Brunei",0.00260183381872239,2021-08-01,4873.253,0,5e-07
"09","2021","Brunei",0.0108502501811499,2021-09-01,4873.253,0,2.2e-06
"10","2021","Brunei",0.0236339506058595,2021-10-01,4873.253,0,4.8e-06
"11","2021","Brunei",0.0325661416176933,2021-11-01,4873.253,0,6.7e-06
"12","2021","Brunei",0.035069086186796,2021-12-01,4873.253,0,7.2e-06
"01","2021","Bulgaria",0.0304115664402889,2021-01-01,4873.253,0,6.2e-06
"02","2021","Bulgaria",0.0333684730900223,2021-02-01,4873.253,0,6.8e-06
"03","2021","Bulgaria",0.0418402734294763,2021-03-01,4873.253,0,8.6e-06
"04","2021","Bulgaria",0.0546995478844547,2021-04-01,4873.253,0,1.12e-05
"05","2021","Bulgaria",0.0594865237775758,2021-05-01,4873.253,0,1.22e-05
"06","2021","Bulgaria",0.0605236375428843,2021-06-01,4873.253,0,1.24e-05
"07","2021","Bulgaria",0.0608834387847139,2021-07-01,4873.253,0,1.25e-05
"08","2021","Bulgaria",0.0628901583666004,2021-08-01,4873.253,0,1.29e-05
"09","2021","Bulgaria",0.0688165049878066,2021-09-01,4873.253,0,1.41e-05
"10","2021","Bulgaria",0.0785313604280781,2021-10-01,4873.253,0,1.61e-05
"11","2021","Bulgaria",0.0947464312758706,2021-11-01,4873.253,0,1.94e-05
"12","2021","Bulgaria",0.103771642200103,2021-12-01,4873.253,0,2.13e-05
"01","2021","Burkina Faso",0.000425802949152513,2021-01-01,4873.253,0,1e-07
"02","2021","Burkina Faso",0.000551822200189983,2021-02-01,4873.253,0,1e-07
"03","2021","Burkina Faso",0.00059291672941471,2021-03-01,4873.253,0,1e-07
"04","2021","Burkina Faso",0.000624680333231308,2021-04-01,4873.253,0,1e-07
"05","2021","Burkina Faso",0.000640550869735637,2021-05-01,4873.253,0,1e-07
"06","2021","Burkina Faso",0.000643999472235886,2021-06-01,4873.253,0,1e-07
"07","2021","Burkina Faso",0.000647098692892461,2021-07-01,4873.253,0,1e-07
"08","2021","Burkina Faso",0.000654191267775507,2021-08-01,4873.253,0,1e-07
"09","2021","Burkina Faso",0.000669391024061713,2021-09-01,4873.253,0,1e-07
"10","2021","Burkina Faso",0.00069930998227847,2021-10-01,4873.253,0,1e-07
"11","2021","Burkina Faso",0.000735275427455286,2021-11-01,4873.253,0,2e-07
"12","2021","Burkina Faso",0.000797606033138022,2021-12-01,4873.253,0,2e-07
"01","2021","Burma",0.00245165301460011,2021-01-01,4873.253,0,5e-07
"02","2021","Burma",0.00260065704872388,2021-02-01,4873.253,0,5e-07
"03","2021","Burma",0.00261303940029383,2021-03-01,4873.253,0,5e-07
"04","2021","Burma",0.00262122599961813,2021-04-01,4873.253,0,5e-07
"05","2021","Burma",0.00263042241871902,2021-05-01,4873.253,0,5e-07
"06","2021","Burma",0.00271365298681337,2021-06-01,4873.253,0,6e-07
"07","2021","Burma",0.00408559983081888,2021-07-01,4873.253,0,8e-07
"08","2021","Burma",0.0065131158247462,2021-08-01,4873.253,0,1.3e-06
"09","2021","Burma",0.00804216424712066,2021-09-01,4873.253,0,1.7e-06
"10","2021","Burma",0.00891430650601547,2021-10-01,4873.253,0,1.8e-06
"11","2021","Burma",0.00943458390352786,2021-11-01,4873.253,0,1.9e-06
"12","2021","Burma",0.0096914667546328,2021-12-01,4873.253,0,2e-06
"01","2021","Burundi",0.000100004283340015,2021-01-01,4873.253,0,0
"02","2021","Burundi",0.000157589071975772,2021-02-01,4873.253,0,0
"03","2021","Burundi",0.000209511727153677,2021-03-01,4873.253,0,0
"04","2021","Burundi",0.000286196508034249,2021-04-01,4873.253,0,1e-07
"05","2021","Burundi",0.000365693985683042,2021-05-01,4873.253,0,1e-07
"06","2021","Burundi",0.000428788767813765,2021-06-01,4873.253,0,1e-07
