"month","year","country","value","date","log_value"
"12","2021","Grenada",52.8057053590089,Dec 2021,3.96661924091642
"01","2021","Guatemala",8.27203659289441,Jan 2021,2.11288074146209
"02","2021","Guatemala",9.34421205551893,Feb 2021,2.23475712012619
"03","2021","Guatemala",10.305807630692,Mar 2021,2.33270758397324
"04","2021","Guatemala",11.6978826291124,Apr 2021,2.45940785355559
"05","2021","Guatemala",13.471511908808,May 2021,2.60057722679674
"06","2021","Guatemala",15.3454534818798,Jun 2021,2.7308192400547
"07","2021","Guatemala",18.4344835866178,Jul 2021,2.91422301863401
"08","2021","Guatemala",23.3445079786866,Aug 2021,3.15036175211112
"09","2021","Guatemala",28.9877233581276,Sep 2021,3.36687240787763
"10","2021","Guatemala",32.6631330388314,Oct 2021,3.48624701187075
"11","2021","Guatemala",34.0772059665578,Nov 2021,3.52862871405084
"12","2021","Guatemala",34.7731740241466,Dec 2021,3.54884622813892
"01","2021","Guinea",1.07503121120951,Jan 2021,0.0723496948414232
"02","2021","Guinea",1.14925241008484,Feb 2021,0.139111652795616
"03","2021","Guinea",1.37163423411977,Mar 2021,0.31600290055424
"04","2021","Guinea",1.618224060809,Apr 2021,0.481329289153268
"05","2021","Guinea",1.73522298842814,May 2021,0.551135928730079
"06","2021","Guinea",1.7853705442072,Jun 2021,0.579625981479388
"07","2021","Guinea",1.8664655029796,Jul 2021,0.624046537004864
"08","2021","Guinea",2.12302839507248,Aug 2021,0.752843557606934
"09","2021","Guinea",2.29136094340538,Sep 2021,0.82914593947107
"10","2021","Guinea",2.32681278947361,Oct 2021,0.844499429632803
"11","2021","Guinea",2.33906849358461,Nov 2021,0.84975277045017
"12","2021","Guinea",2.35595186510619,Dec 2021,0.85694483481076
"01","2021","Guinea-Bissau",1.26804810219942,Jan 2021,0.237478790784005
"02","2021","Guinea-Bissau",1.49559167670467,Feb 2021,0.402521898917228
"03","2021","Guinea-Bissau",1.76055778184144,Mar 2021,0.565630680341867
"04","2021","Guinea-Bissau",1.8787281965395,Apr 2021,0.630595056716039
"05","2021","Guinea-Bissau",1.90371947991424,May 2021,0.643809593536935
"06","2021","Guinea-Bissau",1.93804397497694,Jun 2021,0.661679204117713
"07","2021","Guinea-Bissau",2.0656656187921,Jul 2021,0.725452508030192
"08","2021","Guinea-Bissau",2.62921523425361,Aug 2021,0.966685411644877
"09","2021","Guinea-Bissau",3.05776056005477,Sep 2021,1.11768280491703
"10","2021","Guinea-Bissau",3.11192291075302,Oct 2021,1.1352408344004
"11","2021","Guinea-Bissau",3.2144849740701,Nov 2021,1.16766715016656
"12","2021","Guinea-Bissau",3.27996661680321,Dec 2021,1.18783324454036
"01","2021","Guyana",8.75343969644178,Jan 2021,2.16944673128753
"02","2021","Guyana",10.4130777220781,Feb 2021,2.34306248946671
"03","2021","Guyana",11.8812734717232,Mar 2021,2.47496350277907
"04","2021","Guyana",14.8097387905209,Apr 2021,2.69528499075218
"05","2021","Guyana",19.3368182006649,May 2021,2.96201095739344
"06","2021","Guyana",23.672858615819,Jun 2021,3.16432918580794
"07","2021","Guyana",27.143627516981,Jul 2021,3.30114230490697
"08","2021","Guyana",30.2131017466893,Aug 2021,3.40827566297447
"09","2021","Guyana",36.5162689639302,Sep 2021,3.59775788632173
"10","2021","Guyana",43.402605115979,Oct 2021,3.77051946501869
"11","2021","Guyana",46.8412414071926,Nov 2021,3.84676404152077
"12","2021","Guyana",49.1938980112191,Dec 2021,3.89576959164442
"01","2021","Haiti",0.936218124912783,Jan 2021,-0.0659067902172828
"02","2021","Haiti",1.06640778851506,Feb 2021,0.0642957934144501
"03","2021","Haiti",1.11401393402337,Mar 2021,0.107969649526839
"04","2021","Haiti",1.13808922982288,Apr 2021,0.129350741964983
"05","2021","Haiti",1.2085175539788,May 2021,0.189394446483134
"06","2021","Haiti",1.50791933687015,Jun 2021,0.410730778015958
"07","2021","Haiti",1.72938654040942,Jul 2021,0.547766744704502
"08","2021","Haiti",1.8169562171674,Aug 2021,0.597162692903243
"09","2021","Haiti",1.88345285502207,Sep 2021,0.633106717320134
"10","2021","Haiti",2.04343107996974,Oct 2021,0.71463029698892
"11","2021","Haiti",2.17247635532678,Nov 2021,0.775867694474146
"12","2021","Haiti",2.2675352188229,Dec 2021,0.818693434892223
"01","2021","Holy See",33.3745364647713,Jan 2021,3.50779322792797
"02","2021","Holy See",33.3745364647713,Feb 2021,3.50779322792797
"03","2021","Holy See",33.3745364647713,Mar 2021,3.50779322792797
"04","2021","Holy See",33.3745364647713,Apr 2021,3.50779322792797
"05","2021","Holy See",33.3745364647713,May 2021,3.50779322792797
"06","2021","Holy See",33.3745364647713,Jun 2021,3.50779322792797
"07","2021","Holy See",33.3745364647713,Jul 2021,3.50779322792797
"08","2021","Holy See",33.3745364647713,Aug 2021,3.50779322792797
"09","2021","Holy See",33.3745364647713,Sep 2021,3.50779322792797
"10","2021","Holy See",33.3745364647713,Oct 2021,3.50779322792797
"11","2021","Holy See",33.3745364647713,Nov 2021,3.50779322792797
"12","2021","Holy See",33.3745364647713,Dec 2021,3.50779322792797
"01","2021","Honduras",13.5156706206686,Jan 2021,2.60384979896858
"02","2021","Honduras",16.1838488278818,Feb 2021,2.78401375898406
"03","2021","Honduras",18.1401619880754,Mar 2021,2.89812837452999
"04","2021","Honduras",20.1351263304245,Apr 2021,3.00246586845431
"05","2021","Honduras",22.8334027177862,May 2021,3.12822449533061
"06","2021","Honduras",25.2283415288453,Jun 2021,3.22796802639985
"07","2021","Honduras",28.226005120953,Jul 2021,3.3402437204186
"08","2021","Honduras",32.2087163547936,Aug 2021,3.47223711016753
"09","2021","Honduras",35.8059602156895,Sep 2021,3.57811436602109
"10","2021","Honduras",37.5319277913941,Oct 2021,3.62519197850487
"11","2021","Honduras",38.0642996337328,Nov 2021,3.63927682537001
"12","2021","Honduras",38.2292767164536,Dec 2021,3.64360162826316
"01","2021","Hungary",36.0457486930698,Jan 2021,3.58478892870671
"02","2021","Hungary",40.4971758639328,Feb 2021,3.70123223992637
"03","2021","Hungary",55.2743948200635,Mar 2021,4.01230977815465
"04","2021","Hungary",75.8265245738163,Apr 2021,4.32844815985212
"05","2021","Hungary",82.3917085753088,May 2021,4.41148480776642
"06","2021","Hungary",83.5303172245312,Jun 2021,4.42520964649233
"07","2021","Hungary",83.7184320276915,Jul 2021,4.42745916863619
"08","2021","Hungary",83.911158631967,Aug 2021,4.42975860381867
"09","2021","Hungary",84.5503216757157,Sep 2021,4.43734687989934
"10","2021","Hungary",86.7168607562305,Oct 2021,4.46264833726939
"11","2021","Hungary",100.558185434965,Nov 2021,4.6107365195186
"12","2021","Hungary",124.310159068904,Dec 2021,4.82277972541751
"01","2021","Iceland",17.3528063334515,Jan 2021,2.85375424163875
"02","2021","Iceland",17.6820512820513,Feb 2021,2.87255007321984
"03","2021","Iceland",17.8795226279097,Mar 2021,2.88365607072619
"04","2021","Iceland",18.5025641025641,Apr 2021,2.91790932261877
"05","2021","Iceland",19.145362164717,May 2021,2.95206050168515
"06","2021","Iceland",19.3934065934066,Jun 2021,2.96493314198239
"07","2021","Iceland",20.2886919532081,Jul 2021,3.01006368419962
"08","2021","Iceland",27.9444168734491,Aug 2021,3.33021742556707
"09","2021","Iceland",33.2616361416361,Sep 2021,3.5044046650274
"10","2021","Iceland",36.8527472527472,Oct 2021,3.60693016816982
"11","2021","Iceland",46.234822954823,Nov 2021,3.83373325777652
"12","2021","Iceland",60.9775257001063,Dec 2021,4.11050536514008
"01","2021","Indonesia",3.29087200043484,Jan 2021,1.19115257538374
"02","2021","Indonesia",4.46190506000733,Feb 2021,1.49557581833156
"03","2021","Indonesia",5.22972866968826,Mar 2021,1.65435939713032
"04","2021","Indonesia",5.82049060642798,Apr 2021,1.76138455482769
"05","2021","Indonesia",6.37657342073906,May 2021,1.85263087168796
"06","2021","Indonesia",7.16268120770454,Jun 2021,1.96888438122583
"07","2021","Indonesia",10.1501537465081,Jul 2021,2.3174888528123
"08","2021","Indonesia",14.0070856044771,Aug 2021,2.63956331618797
"09","2021","Indonesia",15.2527265643357,Sep 2021,2.72475827817618
"10","2021","Indonesia",15.474245086815,Oct 2021,2.73917703462242
"11","2021","Indonesia",15.5424024603711,Nov 2021,2.74357193146986
"12","2021","Indonesia",15.5739656717654,Dec 2021,2.74560065295084
"01","2021","Iran",15.7633089881688,Jan 2021,2.75768502356919
"02","2021","Iran",18.1521014881196,Feb 2021,2.89878633847775
"03","2021","Iran",20.9734042960762,Mar 2021,3.04325517299095
"04","2021","Iran",25.9947867293105,Apr 2021,3.25789600750545
"05","2021","Iran",32.6345707566912,May 2021,3.48537217914918
"06","2021","Iran",36.4003573014036,Jun 2021,3.59457859056715
"07","2021","Iran",41.7131407556029,Jul 2021,3.73081620519662
"08","2021","Iran",53.1128605515275,Aug 2021,3.97241909386745
"09","2021","Iran",63.6351500424883,Sep 2021,4.15316599130229
"10","2021","Iran",68.7124649458351,Oct 2021,4.22993062302962
"11","2021","Iran",71.9173841484853,Nov 2021,4.27551801781788
"12","2021","Iran",73.3686151641947,Dec 2021,4.2954962578605
"01","2021","Iraq",15.1081701542751,Jan 2021,2.71523566731492
"02","2021","Iraq",16.1787038535547,Feb 2021,2.78369580048301
"03","2021","Iraq",19.1711918718894,Mar 2021,2.95340872893232
"04","2021","Iraq",23.8662074311984,Apr 2021,3.1724635434038
"05","2021","Iraq",28.3325135907933,May 2021,3.34401003531402
"06","2021","Iraq",31.571099226056,Jun 2021,3.45224212065414
"07","2021","Iraq",36.7437055434271,Jul 2021,3.60396693325927
"08","2021","Iraq",44.1644087767519,Aug 2021,3.78791923341559
"09","2021","Iraq",48.7067119285607,Sep 2021,3.88581684253367
"10","2021","Iraq",50.5402082366519,Oct 2021,3.92276922218606
"11","2021","Iraq",51.4621653456027,Nov 2021,3.94084688419614
"12","2021","Iraq",51.9349867732081,Dec 2021,3.94999268200001
"01","2021","Ireland",32.3075576699114,Jan 2021,3.47530118644731
"02","2021","Ireland",42.4143614450079,Feb 2021,3.74748701821316
"03","2021","Ireland",46.1584676187906,Mar 2021,3.83208042448222
"04","2021","Ireland",49.1536507381026,Apr 2021,3.89495112131394
"05","2021","Ireland",51.7923250543098,May 2021,3.94724197331321
"06","2021","Ireland",54.1660962367286,Jun 2021,3.99205518203199
"07","2021","Ireland",57.521967682643,Jul 2021,4.05216692149672
"08","2021","Ireland",66.1229383808406,Aug 2021,4.191515712087
"09","2021","Ireland",75.0852809634096,Sep 2021,4.31862454706317
"10","2021","Ireland",84.0672444195359,Oct 2021,4.43161700739503
"11","2021","Ireland",102.509587948415,Nov 2021,4.62995633516393
"12","2021","Ireland",132.202034555367,Dec 2021,4.88433131727925
"01","2021","Israel",62.3483586056086,Jan 2021,4.13273734628808
"02","2021","Israel",83.5777171112536,Feb 2021,4.42577694283068
"03","2021","Israel",94.382095443161,Mar 2021,4.54735138824674
"04","2021","Israel",96.6443499410763,Apr 2021,4.571037744981
"05","2021","Israel",96.9435983634738,May 2021,4.57412934921949
"06","2021","Israel",97.0494738572667,Jun 2021,4.57522088824295
"07","2021","Israel",98.5222253918412,Jul 2021,4.59028216122136
"08","2021","Israel",110.599765682077,Aug 2021,4.70591797047909
"09","2021","Israel",138.051139726564,Sep 2021,4.92762419423896
"10","2021","Israel",151.610869473577,Oct 2021,5.02131716901258
"11","2021","Israel",154.534704031402,Nov 2021,5.04041869267663
"12","2021","Israel",156.683711661996,Dec 2021,5.05422919796046
"01","2021","Italy",2534.71052084618,Jan 2021,7.83783471654468
"02","2021","Italy",2941.47035465566,Feb 2021,7.98666485594526
"03","2021","Italy",3516.56987822717,Mar 2021,8.16524132707834
"04","2021","Italy",4123.61601109767,Apr 2021,8.32448573001071
"05","2021","Italy",4467.56075220462,May 2021,8.40459784564389
"06","2021","Italy",4574.47637458808,Jun 2021,8.42824751751735
"07","2021","Italy",4623.23599286563,Jul 2021,8.43885017024443
"08","2021","Italy",4791.19182927936,Aug 2021,8.47453447558884
"09","2021","Italy",4975.21193903817,Sep 2021,8.512223249497
"10","2021","Italy",5084.32206008089,Oct 2021,8.53391697807654
"11","2021","Italy",5261.13439639785,Nov 2021,8.56810194719388
"12","2021","Italy",5798.70823298177,Dec 2021,8.66539045327765
"01","2021","Jamaica",4.78660337138253,Jan 2021,1.56582105161576
"02","2021","Jamaica",6.52111500474693,Feb 2021,1.8750453743155
"03","2021","Jamaica",10.7056091371136,Mar 2021,2.37076782253522
"04","2021","Jamaica",14.5645576177722,Apr 2021,2.67859101698564
"05","2021","Jamaica",15.9606970199821,May 2021,2.77012926399923
"06","2021","Jamaica",16.6856400805855,Jun 2021,2.81454847410374
"07","2021","Jamaica",17.2826610695885,Jul 2021,2.84970374860225
"08","2021","Jamaica",19.9630722435362,Aug 2021,2.99388417905569
"09","2021","Jamaica",26.091590426863,Sep 2021,3.26161305654187
"10","2021","Jamaica",29.3624042906187,Oct 2021,3.37971509040096
"11","2021","Jamaica",30.4827622228804,Nov 2021,3.41716135082258
"12","2021","Jamaica",31.0918153277522,Dec 2021,3.43694461180808
"01","2021","Japan",213.179230090771,Jan 2021,5.36213326770916
"02","2021","Japan",277.187317972589,Feb 2021,5.62469351580953
"03","2021","Japan",300.888496565477,Mar 2021,5.70673975281374
"04","2021","Japan",351.89153908846,Apr 2021,5.86332300052744
"05","2021","Japan",452.533953870795,May 2021,6.11486279650346
"06","2021","Japan",518.041462026659,Jun 2021,6.25005528157876
"07","2021","Japan",561.740053917237,Jul 2021,6.33103920537641
"08","2021","Japan",793.406708816084,Aug 2021,6.67633596382477
"09","2021","Japan",1097.08567116602,Sep 2021,7.00041255309283
"10","2021","Japan",1144.2134993622,Oct 2021,7.04247277984401
"11","2021","Japan",1149.80994919961,Nov 2021,7.04735194613454
"12","2021","Japan",1152.6945975639,Dec 2021,7.04985760882918
"01","2021","Jordan",30.6493345786594,Jan 2021,3.42261095182549
"02","2021","Jordan",34.541600498894,Feb 2021,3.54216440919258
"03","2021","Jordan",48.8837212478613,Mar 2021,3.88944444224097
"04","2021","Jordan",66.135611194201,Apr 2021,4.1917073490502
"05","2021","Jordan",70.9984883211474,May 2021,4.26265858556321
"06","2021","Jordan",72.9669036525357,Jun 2021,4.29000596372024
"07","2021","Jordan",74.5132159505357,Jul 2021,4.31097650496203
"08","2021","Jordan",76.870295526355,Aug 2021,4.34211952784897
"09","2021","Jordan",79.4499405738495,Sep 2021,4.37512714501328
"10","2021","Jordan",82.4997927582951,Oct 2021,4.41279578131681
"11","2021","Jordan",88.3453557760977,Nov 2021,4.48125363118256
"12","2021","Jordan",100.006971288472,Dec 2021,4.60523989644298
"01","2021","Kazakhstan",11.539455120748,Jan 2021,2.44577204339226
"02","2021","Kazakhstan",13.3689709276499,Feb 2021,2.59293641938944
"03","2021","Kazakhstan",14.8069369207834,Mar 2021,2.69509578182319
"04","2021","Kazakhstan",17.8761625596366,Apr 2021,2.88346812476652
"05","2021","Kazakhstan",21.9922447255459,May 2021,3.090689878736
"06","2021","Kazakhstan",24.5860398560124,Jun 2021,3.20217879632951
"07","2021","Kazakhstan",29.2592683944751,Jul 2021,3.37619639167293
"08","2021","Kazakhstan",40.6537274630881,Aug 2021,3.70509052829888
"09","2021","Kazakhstan",49.1501837888827,Sep 2021,3.89488058593273
"10","2021","Kazakhstan",52.9128886365225,Oct 2021,3.96864695071064
"11","2021","Kazakhstan",55.3741452108722,Nov 2021,4.01411279187365
"12","2021","Kazakhstan",56.7180269785084,Dec 2021,4.03809209633162
"01","2021","Kenya",1.83875881023712,Jan 2021,0.609090784349425
"02","2021","Kenya",1.91761816114863,Feb 2021,0.651083874863232
"03","2021","Kenya",2.18032008081059,Mar 2021,0.779471692083009
"04","2021","Kenya",2.76670578294865,Apr 2021,1.01765736444967
"05","2021","Kenya",3.08045969840129,May 2021,1.12507883857609
"06","2021","Kenya",3.29157313783871,Jun 2021,1.19136560789424
"07","2021","Kenya",3.57519117855352,Jul 2021,1.27401865123462
"08","2021","Kenya",4.11438455926513,Aug 2021,1.41448926261938
"09","2021","Kenya",4.54748846813573,Sep 2021,1.51457509553793
"10","2021","Kenya",4.68187760313197,Oct 2021,1.54369922672188
"11","2021","Kenya",4.72978150054025,Nov 2021,1.55387900704789
"12","2021","Kenya",4.94840484218017,Dec 2021,1.59906527054057
"01","2021","Korea, South",1.3972664568776,Jan 2021,0.334517797146334
"02","2021","Korea, South",1.64681007580825,Feb 2021,0.498840129311371
"03","2021","Korea, South",1.88954671130672,Mar 2021,0.636336965019018
"04","2021","Korea, South",2.20739750556717,Apr 2021,0.79181422232392
"05","2021","Korea, South",2.57778257265408,May 2021,0.94692956141564
"06","2021","Korea, South",2.91592124649226,Jun 2021,1.07018580640594
"07","2021","Korea, South",3.45722428454007,Jul 2021,1.24046603720931
"08","2021","Korea, South",4.42991386299503,Aug 2021,1.48838013984883
"09","2021","Korea, South",5.50164673646805,Sep 2021,1.70504745405576
"10","2021","Korea, South",6.66081950620411,Oct 2021,1.89624252596199
"11","2021","Korea, South",7.90201461438021,Nov 2021,2.06711774144082
"12","2021","Korea, South",10.7032516539601,Dec 2021,2.37054758819524
"01","2021","Kosovo",30.6524009598772,Jan 2021,3.42271099405735
"02","2021","Kosovo",35.5438584557724,Feb 2021,3.57076738340005
"03","2021","Kosovo",43.1941707171457,Mar 2021,3.76570554904213
"04","2021","Kosovo",54.4511809582519,Apr 2021,3.99730453800055
"05","2021","Kosovo",58.5631713109661,May 2021,4.07010602308711
"06","2021","Kosovo",59.2113049700079,Jun 2021,4.08111248599019
"07","2021","Kosovo",59.618509506169,Jul 2021,4.0879660880409
"08","2021","Kosovo",67.189585937586,Aug 2021,4.20751826435296
"09","2021","Kosovo",86.5291143706116,Sep 2021,4.46048093962592
"10","2021","Kosovo",88.6473214665949,Oct 2021,4.48466581736092
"11","2021","Kosovo",88.9053926112178,Nov 2021,4.48757279997395
"12","2021","Kosovo",89.0673220845416,Dec 2021,4.48939251170093
"01","2021","Kuwait",36.8753223162319,Jan 2021,3.60754255540095
"02","2021","Kuwait",41.720193399726,Feb 2021,3.73098526578161
"03","2021","Kuwait",49.7348340102895,Mar 2021,3.90670557311594
"04","2021","Kuwait",59.3759495723007,Apr 2021,4.08388925502357
"05","2021","Kuwait",68.4087939965126,May 2021,4.22550138356493
"06","2021","Kuwait",77.8653150259892,Jun 2021,4.35498060373619
"07","2021","Kuwait",89.2593197634824,Jul 2021,4.49154583832829
"08","2021","Kuwait",95.0406757957644,Aug 2021,4.55430496623472
"09","2021","Kuwait",96.2255484034931,Sep 2021,4.56669489833251
"10","2021","Kuwait",96.5356815196075,Oct 2021,4.56991269668166
"11","2021","Kuwait",96.7149296240332,Nov 2021,4.57176778169038
"12","2021","Kuwait",97.0104772693225,Dec 2021,4.57481898575619
"01","2021","Kyrgyzstan",12.7147144843631,Jan 2021,2.54275994359744
"02","2021","Kyrgyzstan",13.104093234373,Feb 2021,2.57292464204061
"03","2021","Kyrgyzstan",13.3590311760863,Mar 2021,2.59219264871903
"04","2021","Kyrgyzstan",14.0217282622985,Apr 2021,2.64060814521449
"05","2021","Kyrgyzstan",15.383140742982,May 2021,2.73327215278626
"06","2021","Kyrgyzstan",17.2919114926791,Jun 2021,2.85023884839529
"07","2021","Kyrgyzstan",22.346861633632,Jul 2021,3.10668589212303
"08","2021","Kyrgyzstan",26.2808804755973,Aug 2021,3.26884169669282
"09","2021","Kyrgyzstan",27.1874474551711,Sep 2021,3.30275537616367
"10","2021","Kyrgyzstan",27.5637388258856,Oct 2021,3.3165010982609
"11","2021","Kyrgyzstan",27.960386199607,Nov 2021,3.33078872984557
"12","2021","Kyrgyzstan",28.2147897600415,Dec 2021,3.33984630003915
"01","2021","Laos",0.00572841709346182,Jan 2021,-5.1623160353788
"02","2021","Laos",0.00617527669755706,Feb 2021,-5.08720158815102
"03","2021","Laos",0.00658413264999288,Mar 2021,-5.02309266848455
"04","2021","Laos",0.0225870481009745,Apr 2021,-3.79037862986162
"05","2021","Laos",0.209517298569302,May 2021,-1.56294897229219
"06","2021","Laos",0.278104747825,Jun 2021,-1.27975744552189
"07","2021","Laos",0.489096862549505,Jul 2021,-0.715194726199774
"08","2021","Laos",1.4694453946976,Aug 2021,0.384885047083052
"09","2021","Laos",2.56400564667039,Sep 2021,0.941570741345544
"10","2021","Laos",4.35720163739088,Oct 2021,1.47183002501578
"11","2021","Laos",7.75921913505076,Nov 2021,2.04888170220545
"12","2021","Laos",12.8926761194298,Dec 2021,2.55665940746086
"01","2021","Latvia",28.7130674027969,Jan 2021,3.35735232934532
"02","2021","Latvia",40.7437614241286,Feb 2021,3.70730273408039
"03","2021","Latvia",50.2421472937031,Mar 2021,3.9168542619652
"04","2021","Latvia",58.3789894542932,Apr 2021,4.0669560554833
"05","2021","Latvia",67.4150591266676,May 2021,4.21086842214072
"06","2021","Latvia",72.123894118092,Jun 2021,4.2783853918593
"07","2021","Latvia",73.2231463869142,Jul 2021,4.29351157845572
"08","2021","Latvia",74.4512158602655,Aug 2021,4.31014409022924
"09","2021","Latvia",79.1471609792235,Sep 2021,4.37130891681731
"10","2021","Latvia",98.1497175532563,Oct 2021,4.58649404301335
"11","2021","Latvia",127.287321294326,Nov 2021,4.84644690354375
"12","2021","Latvia",140.475307762166,Dec 2021,4.94503172786375
"01","2021","Lebanon",35.8554966701388,Jan 2021,3.57949687942487
"02","2021","Lebanon",49.71529944246,Feb 2021,3.90631272159523
"03","2021","Lebanon",62.0774685786389,Mar 2021,4.12838309828195
"04","2021","Lebanon",73.7024307973999,Apr 2021,4.30003578097703
"05","2021","Lebanon",78.4207088713083,May 2021,4.36208803624323
"06","2021","Lebanon",79.5303317597112,Jun 2021,4.37613848046432
"07","2021","Lebanon",80.7160299135442,Jul 2021,4.39093719140598
"08","2021","Lebanon",85.4289469576688,Aug 2021,4.44768500071121
"09","2021","Lebanon",90.122900954009,Sep 2021,4.50117430494841
"10","2021","Lebanon",92.7811778910577,Oct 2021,4.53024379477069
"11","2021","Lebanon",95.9066289528698,Nov 2021,4.56337510309661
"12","2021","Lebanon",102.066078178409,Dec 2021,4.62562042881457
"01","2021","Lesotho",2.92416126701277,Jan 2021,1.07300769324381
"02","2021","Lesotho",4.63891002819196,Feb 2021,1.53447943092577
"03","2021","Lesotho",4.93524962847358,Mar 2021,1.59640325488347
"04","2021","Lesotho",5.0016369067069,Apr 2021,1.6097652401979
"05","2021","Lesotho",5.03552095584911,May 2021,1.61651698771971
"06","2021","Lesotho",5.13579479289396,Jun 2021,1.63623461093485
"07","2021","Lesotho",5.70945751209174,Jul 2021,1.74212401251558
"08","2021","Lesotho",6.5804733794458,Aug 2021,1.88410668491453
"09","2021","Lesotho",6.71956427161697,Sep 2021,1.90502331189963
"10","2021","Lesotho",10.0392694983085,Oct 2021,2.30650435248389
"11","2021","Lesotho",10.1326859149468,Nov 2021,2.31576642773066
"12","2021","Lesotho",11.4582917355646,Dec 2021,2.43871363696131
"01","2021","Liberia",0.368861167915881,Jan 2021,-0.9973349444475
"02","2021","Liberia",0.390121224201771,Feb 2021,-0.941297756869888
"03","2021","Liberia",0.402160913004132,Mar 2021,-0.910902989349419
"04","2021","Liberia",0.410128997956967,Apr 2021,-0.891283539605825
"05","2021","Liberia",0.421703226536099,May 2021,-0.863453466999469
"06","2021","Liberia",0.544584664725196,Jun 2021,-0.60773185792485
"07","2021","Liberia",1.01343223444791,Jul 2021,0.0133428217715943
"08","2021","Liberia",1.08711134865199,Aug 2021,0.0835240395551561
"09","2021","Liberia",1.14295555054227,Sep 2021,0.133617495642042
"10","2021","Liberia",1.14776650586119,Oct 2021,0.137817885103419
"11","2021","Liberia",1.1503370684473,Nov 2021,0.140055002426519
"12","2021","Liberia",1.17123131378681,Dec 2021,0.158055600365801
"01","2021","Libya",15.8470805701577,Jan 2021,2.76298529220077
"02","2021","Libya",18.5055371930844,Feb 2021,2.91806999503495
"03","2021","Libya",21.3790113235912,Mar 2021,3.06240966147767
"04","2021","Libya",24.7392227977088,Apr 2021,3.20838995166526
"05","2021","Libya",26.4365556685847,May 2021,3.27474773677695
"06","2021","Libya",27.6077053202212,Jun 2021,3.31809491202899
"07","2021","Libya",31.6287792017476,Jul 2021,3.45406744035859
"08","2021","Libya",41.2426611332524,Aug 2021,3.71947318503133
"09","2021","Libya",47.5782047817243,Sep 2021,3.86237477364018
"10","2021","Libya",50.8497077016098,Oct 2021,3.92887437423045
"11","2021","Libya",53.1737504196812,Nov 2021,3.97356486141538
"12","2021","Libya",55.3745444043851,Dec 2021,4.01412000087114
"01","2021","Liechtenstein",63.9790162292651,Jan 2021,4.15855515818035
"02","2021","Liechtenstein",68.4749343532153,Feb 2021,4.22646775645157
"03","2021","Liechtenstein",70.68150733307,Mar 2021,4.25818397338525
"04","2021","Liechtenstein",75.522458504864,Apr 2021,4.32443007566203
"05","2021","Liechtenstein",80.5736872244125,May 2021,4.38917213497694
"06","2021","Liechtenstein",81.7648652664517,Jun 2021,4.40384763136855
"07","2021","Liechtenstein",82.8735450375429,Jul 2021,4.41731589224384
"08","2021","Liechtenstein",86.1232889573837,Aug 2021,4.4557798621685
"09","2021","Liechtenstein",91.8495599199378,Sep 2021,4.52015202035883
"10","2021","Liechtenstein",94.3381543789073,Oct 2021,4.54688571415942
"11","2021","Liechtenstein",105.840347519032,Nov 2021,4.66193180323888
"12","2021","Liechtenstein",144.552703453678,Dec 2021,4.97364417083798
"01","2021","Lithuania",62.0694706371665,Jan 2021,4.12825425190791
"02","2021","Lithuania",70.5865941591108,Feb 2021,4.25684024203701
"03","2021","Lithuania",76.004922372014,Mar 2021,4.33079810624179
"04","2021","Lithuania",84.9754489876358,Apr 2021,4.44236237932975
"05","2021","Lithuania",96.9943946998816,May 2021,4.57465319023451
"06","2021","Lithuania",102.105101915996,Jun 2021,4.62600269371646
"07","2021","Lithuania",102.981240148759,Jul 2021,4.63454683716307
"08","2021","Lithuania",106.911954531276,Aug 2021,4.67200564088314
"09","2021","Lithuania",115.362403700902,Sep 2021,4.74807850983917
"10","2021","Lithuania",135.550167120267,Oct 2021,4.90934180884888
"11","2021","Lithuania",164.039186111992,Nov 2021,5.10010533898992
"12","2021","Lithuania",183.937897848161,Dec 2021,5.21459818894432
"01","2021","Luxembourg",77.6262884653519,Jan 2021,4.35190613870335
"02","2021","Luxembourg",84.5784365991211,Feb 2021,4.43767934758787
"03","2021","Luxembourg",93.1199773916922,Mar 2021,4.53388874119629
"04","2021","Luxembourg",103.002245027498,Apr 2021,4.63475078437558
"05","2021","Luxembourg",110.022356829511,May 2021,4.70068358904581
"06","2021","Luxembourg",112.502769009248,Jun 2021,4.72297783475711
"07","2021","Luxembourg",115.947658716793,Jul 2021,4.75313887131823
"08","2021","Luxembourg",119.451348644924,Aug 2021,4.7829091641637
"09","2021","Luxembourg",123.041032457048,Sep 2021,4.81251789695302
"10","2021","Luxembourg",127.591772043615,Oct 2021,4.8488358864148
"11","2021","Luxembourg",136.006492261684,Nov 2021,4.91270262181493
"12","2021","Luxembourg",152.795716789307,Dec 2021,5.02910184485594
"01","2021","Madagascar",0.65728775607483,Jan 2021,-0.419633371491716
"02","2021","Madagascar",0.703869263274751,Feb 2021,-0.351162645645147
"03","2021","Madagascar",0.78167185983949,Mar 2021,-0.246320243074039
"04","2021","Madagascar",1.10860131221607,Apr 2021,0.103099141672419
"05","2021","Madagascar",1.4379717563231,May 2021,0.36323361816237
"06","2021","Madagascar",1.51431528515918,Jun 2021,0.414963379807349
"07","2021","Madagascar",1.53396771105672,Jul 2021,0.427857653868721
"08","2021","Madagascar",1.54544808401831,Aug 2021,0.435313890319774
"09","2021","Madagascar",1.54895948995834,Sep 2021,0.437583408709498
"10","2021","Madagascar",1.57097633293563,Oct 2021,0.451697294192237
