"month","year","country","value","date","max","min","normalised_value","log_value"
"06","2021","Czechia",0.155490904737724,2021-06-01,4873.253,0,3.19e-05,-1.8612
"07","2021","Czechia",0.155988969307832,2021-07-01,4873.253,0,3.2e-05,-1.858
"08","2021","Czechia",0.156541978108325,2021-08-01,4873.253,0,3.21e-05,-1.8544
"09","2021","Czechia",0.157331141901879,2021-09-01,4873.253,0,3.23e-05,-1.8494
"10","2021","Czechia",0.160128467016542,2021-10-01,4873.253,0,3.29e-05,-1.8318
"11","2021","Czechia",0.18022082460001,2021-11-01,4873.253,0,3.7e-05,-1.7136
"12","2021","Czechia",0.219806022826024,2021-12-01,4873.253,0,4.51e-05,-1.515
"01","2021","Denmark",0.793145519357025,2021-01-01,4873.253,0,0.0001628,-0.2317
"02","2021","Denmark",0.873468589201165,2021-02-01,4873.253,0,0.0001792,-0.1353
"03","2021","Denmark",0.943351906894151,2021-03-01,4873.253,0,0.0001936,-0.0583
"04","2021","Denmark",1.02705053688102,2021-04-01,4873.253,0,0.0002108,0.0267
"05","2021","Denmark",1.13519847875418,2021-05-01,4873.253,0,0.0002329,0.1268
"06","2021","Denmark",1.23441961997482,2021-06-01,4873.253,0,0.0002533,0.2106
"07","2021","Denmark",1.29782959305129,2021-07-01,4873.253,0,0.0002663,0.2607
"08","2021","Denmark",1.41515289317697,2021-08-01,4873.253,0,0.0002904,0.3472
"09","2021","Denmark",1.50747077320185,2021-09-01,4873.253,0,0.0003093,0.4104
"10","2021","Denmark",1.58122295884672,2021-10-01,4873.253,0,0.0003245,0.4582
"11","2021","Denmark",1.85506429583211,2021-11-01,4873.253,0,0.0003807,0.6179
"12","2021","Denmark",2.6140573840098,2021-12-01,4873.253,0,0.0005364,0.9609
"01","2021","Djibouti",0.00596459547456839,2021-01-01,4873.253,0,1.2e-06,-5.1219
"02","2021","Djibouti",0.00606335527950059,2021-02-01,4873.253,0,1.2e-06,-5.1055
"03","2021","Djibouti",0.00665886075325301,2021-03-01,4873.253,0,1.4e-06,-5.0118
"04","2021","Djibouti",0.0101510590734297,2021-04-01,4873.253,0,2.1e-06,-4.5902
"05","2021","Djibouti",0.0115420623087416,2021-05-01,4873.253,0,2.4e-06,-4.4618
"06","2021","Djibouti",0.0117184648074262,2021-06-01,4873.253,0,2.4e-06,-4.4466
"07","2021","Djibouti",0.0117649951211409,2021-07-01,4873.253,0,2.4e-06,-4.4426
"08","2021","Djibouti",0.011828466326077,2021-08-01,4873.253,0,2.4e-06,-4.4372
"09","2021","Djibouti",0.012181588026475,2021-09-01,4873.253,0,2.5e-06,-4.4078
"10","2021","Djibouti",0.0134602052196447,2021-10-01,4873.253,0,2.8e-06,-4.308
"11","2021","Djibouti",0.0136605998773282,2021-11-01,4873.253,0,2.8e-06,-4.2932
"12","2021","Djibouti",0.0137052419444626,2021-12-01,4873.253,0,2.8e-06,-4.29
"01","2021","Dominica",0.00148988157569875,2021-01-01,4873.253,0,3e-07,-6.5091
"02","2021","Dominica",0.00179189065299829,2021-02-01,4873.253,0,4e-07,-6.3245
"03","2021","Dominica",0.00213333118252685,2021-03-01,4873.253,0,4e-07,-6.1501
"04","2021","Dominica",0.00232853180721664,2021-04-01,4873.253,0,5e-07,-6.0625
"05","2021","Dominica",0.00249807211564528,2021-05-01,4873.253,0,5e-07,-5.9922
"06","2021","Dominica",0.00263875577039723,2021-06-01,4873.253,0,5e-07,-5.9374
"07","2021","Dominica",0.00280814671726439,2021-07-01,4873.253,0,6e-07,-5.8752
"08","2021","Dominica",0.0115390767932013,2021-08-01,4873.253,0,2.4e-06,-4.462
"09","2021","Dominica",0.036110995355901,2021-09-01,4873.253,0,7.4e-06,-3.3212
"10","2021","Dominica",0.0585915533348479,2021-10-01,4873.253,0,1.2e-05,-2.8372
"11","2021","Dominica",0.0748144443981424,2021-11-01,4873.253,0,1.54e-05,-2.5927
"12","2021","Dominica",0.0880253400850734,2021-12-01,4873.253,0,1.81e-05,-2.4301
"01","2021","Dominican Republic",0.0176688391571074,2021-01-01,4873.253,0,3.6e-06,-4.036
"02","2021","Dominican Republic",0.0211154846134332,2021-02-01,4873.253,0,4.3e-06,-3.8577
"03","2021","Dominican Republic",0.0227573202903023,2021-03-01,4873.253,0,4.7e-06,-3.7829
"04","2021","Dominican Republic",0.0239517790717912,2021-04-01,4873.253,0,4.9e-06,-3.7317
"05","2021","Dominican Republic",0.0256185984660441,2021-05-01,4873.253,0,5.3e-06,-3.6644
"06","2021","Dominican Republic",0.0286687210112971,2021-06-01,4873.253,0,5.9e-06,-3.5519
"07","2021","Dominican Republic",0.0309368192381948,2021-07-01,4873.253,0,6.3e-06,-3.4758
"08","2021","Dominican Republic",0.0319276959535373,2021-08-01,4873.253,0,6.6e-06,-3.4443
"09","2021","Dominican Republic",0.0326683354375801,2021-09-01,4873.253,0,6.7e-06,-3.4213
"10","2021","Dominican Republic",0.034121703855596,2021-10-01,4873.253,0,7e-06,-3.3778
"11","2021","Dominican Republic",0.0365480403710554,2021-11-01,4873.253,0,7.5e-06,-3.3091
"12","2021","Dominican Republic",0.0379336309665696,2021-12-01,4873.253,0,7.8e-06,-3.2719
"01","2021","Ecuador",0.0130280286028943,2021-01-01,4873.253,0,2.7e-06,-4.3407
"02","2021","Ecuador",0.0151262329615319,2021-02-01,4873.253,0,3.1e-06,-4.1913
"03","2021","Ecuador",0.017334159318351,2021-03-01,4873.253,0,3.6e-06,-4.0551
"04","2021","Ecuador",0.0201294333295925,2021-04-01,4873.253,0,4.1e-06,-3.9056
"05","2021","Ecuador",0.0231543039695806,2021-05-01,4873.253,0,4.8e-06,-3.7656
"06","2021","Ecuador",0.0250394886147868,2021-06-01,4873.253,0,5.1e-06,-3.6873
"07","2021","Ecuador",0.0268397428534725,2021-07-01,4873.253,0,5.5e-06,-3.6179
"08","2021","Ecuador",0.0280804043099392,2021-08-01,4873.253,0,5.8e-06,-3.5727
"09","2021","Ecuador",0.0286913324559345,2021-09-01,4873.253,0,5.9e-06,-3.5512
"10","2021","Ecuador",0.0291109164261353,2021-10-01,4873.253,0,6e-06,-3.5366
"11","2021","Ecuador",0.0296083030192419,2021-11-01,4873.253,0,6.1e-06,-3.5197
"12","2021","Ecuador",0.0303911145835539,2021-12-01,4873.253,0,6.2e-06,-3.4936
"01","2021","Egypt",0.00151063599069479,2021-01-01,4873.253,0,3e-07,-6.4952
"02","2021","Egypt",0.00170272126652964,2021-02-01,4873.253,0,3e-07,-6.3755
"03","2021","Egypt",0.00187910602799322,2021-03-01,4873.253,0,4e-07,-6.277
"04","2021","Egypt",0.00209614030451389,2021-04-01,4873.253,0,4e-07,-6.1677
"05","2021","Egypt",0.00240053191105243,2021-05-01,4873.253,0,5e-07,-6.0321
"06","2021","Egypt",0.00267696778374717,2021-06-01,4873.253,0,5e-07,-5.9231
"07","2021","Egypt",0.00276849223422938,2021-07-01,4873.253,0,6e-07,-5.8895
"08","2021","Egypt",0.0027927019212783,2021-08-01,4873.253,0,6e-07,-5.8807
"09","2021","Egypt",0.00288762844820948,2021-09-01,4873.253,0,6e-07,-5.8473
"10","2021","Egypt",0.00310499496881428,2021-10-01,4873.253,0,6e-07,-5.7747
"11","2021","Egypt",0.00337397483034127,2021-11-01,4873.253,0,7e-07,-5.6917
"12","2021","Egypt",0.0036413526071119,2021-12-01,4873.253,0,7e-07,-5.6154
"01","2021","El Salvador",0.00782395954019131,2021-01-01,4873.253,0,1.6e-06,-4.8506
"02","2021","El Salvador",0.00891597187849802,2021-02-01,4873.253,0,1.8e-06,-4.7199
"03","2021","El Salvador",0.0096447181709542,2021-03-01,4873.253,0,2e-06,-4.6413
"04","2021","El Salvador",0.0103345805451707,2021-04-01,4873.253,0,2.1e-06,-4.5723
"05","2021","El Salvador",0.0109997635625777,2021-05-01,4873.253,0,2.3e-06,-4.5099
"06","2021","El Salvador",0.011739717388756,2021-06-01,4873.253,0,2.4e-06,-4.4448
"07","2021","El Salvador",0.0127488912181016,2021-07-01,4873.253,0,2.6e-06,-4.3623
"08","2021","El Salvador",0.0140081202958354,2021-08-01,4873.253,0,2.9e-06,-4.2681
"09","2021","El Salvador",0.0153684773773328,2021-09-01,4873.253,0,3.2e-06,-4.1754
"10","2021","El Salvador",0.016877576695312,2021-10-01,4873.253,0,3.5e-06,-4.0818
"11","2021","El Salvador",0.0180630233321477,2021-11-01,4873.253,0,3.7e-06,-4.0139
"12","2021","El Salvador",0.0186465429928014,2021-12-01,4873.253,0,3.8e-06,-3.9821
"01","2021","Equatorial Guinea",0.00382095456151268,2021-01-01,4873.253,0,8e-07,-5.5673
"02","2021","Equatorial Guinea",0.00407200667556267,2021-02-01,4873.253,0,8e-07,-5.5036
"03","2021","Equatorial Guinea",0.00468719517038959,2021-03-01,4873.253,0,1e-06,-5.3629
"04","2021","Equatorial Guinea",0.00520352439025839,2021-04-01,4873.253,0,1.1e-06,-5.2584
"05","2021","Equatorial Guinea",0.00569975974037844,2021-05-01,4873.253,0,1.2e-06,-5.1673
"06","2021","Equatorial Guinea",0.00617661628599023,2021-06-01,4873.253,0,1.3e-06,-5.087
"07","2021","Equatorial Guinea",0.0062876307393901,2021-07-01,4873.253,0,1.3e-06,-5.0692
"08","2021","Equatorial Guinea",0.00644168016419369,2021-08-01,4873.253,0,1.3e-06,-5.045
"09","2021","Equatorial Guinea",0.00772681104929846,2021-09-01,4873.253,0,1.6e-06,-4.8631
"10","2021","Equatorial Guinea",0.00918914015933999,2021-10-01,4873.253,0,1.9e-06,-4.6897
"11","2021","Equatorial Guinea",0.00961751788745662,2021-11-01,4873.253,0,2e-06,-4.6442
"12","2021","Equatorial Guinea",0.00970778088699589,2021-12-01,4873.253,0,2e-06,-4.6348
"01","2021","Eritrea",0.000494091113257408,2021-01-01,4873.253,0,1e-07,-7.6128
"02","2021","Eritrea",0.000714803942108494,2021-02-01,4873.253,0,1e-07,-7.2435
"03","2021","Eritrea",0.00086464125633326,2021-03-01,4873.253,0,2e-07,-7.0532
"04","2021","Eritrea",0.000985367338262802,2021-04-01,4873.253,0,2e-07,-6.9225
"05","2021","Eritrea",0.00108723694343995,2021-05-01,4873.253,0,2e-07,-6.8241
"06","2021","Eritrea",0.00143211745229776,2021-06-01,4873.253,0,3e-07,-6.5486
"07","2021","Eritrea",0.00179109847742531,2021-07-01,4873.253,0,4e-07,-6.3249
"08","2021","Eritrea",0.0018623014456613,2021-08-01,4873.253,0,4e-07,-6.2859
"09","2021","Eritrea",0.00188040902388047,2021-09-01,4873.253,0,4e-07,-6.2763
"10","2021","Eritrea",0.00190853607615996,2021-10-01,4873.253,0,4e-07,-6.2614
"11","2021","Eritrea",0.00199950541770633,2021-11-01,4873.253,0,4e-07,-6.2149
"12","2021","Eritrea",0.00217176329866652,2021-12-01,4873.253,0,4e-07,-6.1322
"01","2021","Estonia",0.0274214668104672,2021-01-01,4873.253,0,5.6e-06,-3.5964
"02","2021","Estonia",0.0402653069378284,2021-02-01,4873.253,0,8.3e-06,-3.2123
"03","2021","Estonia",0.0659745203070158,2021-03-01,4873.253,0,1.35e-05,-2.7185
"04","2021","Estonia",0.0872498283126241,2021-04-01,4873.253,0,1.79e-05,-2.439
"05","2021","Estonia",0.0955029981123082,2021-05-01,4873.253,0,1.96e-05,-2.3486
"06","2021","Estonia",0.0984070326365577,2021-06-01,4873.253,0,2.02e-05,-2.3186
"07","2021","Estonia",0.0994357156771943,2021-07-01,4873.253,0,2.04e-05,-2.3082
"08","2021","Estonia",0.103595242229786,2021-08-01,4873.253,0,2.13e-05,-2.2673
"09","2021","Estonia",0.111949014189054,2021-09-01,4873.253,0,2.3e-05,-2.1897
"10","2021","Estonia",0.130077325401884,2021-10-01,4873.253,0,2.67e-05,-2.0396
"11","2021","Estonia",0.159782813270724,2021-11-01,4873.253,0,3.28e-05,-1.8339
"12","2021","Estonia",0.174135220517695,2021-12-01,4873.253,0,3.57e-05,-1.7479
"01","2021","Eswatini",0.010980371962985,2021-01-01,4873.253,0,2.3e-06,-4.5116
"02","2021","Eswatini",0.0142312392287396,2021-02-01,4873.253,0,2.9e-06,-4.2523
"03","2021","Eswatini",0.0148571041847143,2021-03-01,4873.253,0,3e-06,-4.2093
"04","2021","Eswatini",0.0155458768472963,2021-04-01,4873.253,0,3.2e-06,-4.164
"05","2021","Eswatini",0.0159633437808737,2021-05-01,4873.253,0,3.3e-06,-4.1375
"06","2021","Eswatini",0.0162045193610559,2021-06-01,4873.253,0,3.3e-06,-4.1225
"07","2021","Eswatini",0.0183528557864622,2021-07-01,4873.253,0,3.8e-06,-3.998
"08","2021","Eswatini",0.0311806028313461,2021-08-01,4873.253,0,6.4e-06,-3.468
"09","2021","Eswatini",0.0388286770950774,2021-09-01,4873.253,0,8e-06,-3.2486
"10","2021","Eswatini",0.0399082065260851,2021-10-01,4873.253,0,8.2e-06,-3.2212
"11","2021","Eswatini",0.040069507414469,2021-11-01,4873.253,0,8.2e-06,-3.2171
"12","2021","Eswatini",0.048869370081271,2021-12-01,4873.253,0,1e-05,-3.0186
"01","2021","Ethiopia",0.00113708069596041,2021-01-01,4873.253,0,2e-07,-6.7793
"02","2021","Ethiopia",0.00128621351585497,2021-02-01,4873.253,0,3e-07,-6.6561
"03","2021","Ethiopia",0.00156826801124857,2021-03-01,4873.253,0,3e-07,-6.4578
"04","2021","Ethiopia",0.00205275497256089,2021-04-01,4873.253,0,4e-07,-6.1886
"05","2021","Ethiopia",0.00231116469459332,2021-05-01,4873.253,0,5e-07,-6.07
"06","2021","Ethiopia",0.00238648239300846,2021-06-01,4873.253,0,5e-07,-6.0379
"07","2021","Ethiopia",0.00241551751555183,2021-07-01,4873.253,0,5e-07,-6.0258
"08","2021","Ethiopia",0.00253746496850337,2021-08-01,4873.253,0,5e-07,-5.9766
"09","2021","Ethiopia",0.00285423196433721,2021-09-01,4873.253,0,6e-07,-5.859
"10","2021","Ethiopia",0.00311061589292234,2021-10-01,4873.253,0,6e-07,-5.7729
"11","2021","Ethiopia",0.00320907041783252,2021-11-01,4873.253,0,7e-07,-5.7418
"12","2021","Ethiopia",0.0033260917011854,2021-12-01,4873.253,0,7e-07,-5.706
"01","2021","Fiji",5.96982399706597e-05,2021-01-01,4873.253,0,0,-9.7262
"02","2021","Fiji",6.2827603923311e-05,2021-02-01,4873.253,0,0,-9.6751
"03","2021","Fiji",7.3084463761549e-05,2021-03-01,4873.253,0,0,-9.5239
"04","2021","Fiji",8.76425818753505e-05,2021-04-01,4873.253,0,0,-9.3422
"05","2021","Fiji",0.000226162410015429,2021-05-01,4873.253,0,0,-8.3943
"06","2021","Fiji",0.00196758897748586,2021-06-01,4873.253,0,4e-07,-6.2309
"07","2021","Fiji",0.0176132478131156,2021-07-01,4873.253,0,3.6e-06,-4.0391
"08","2021","Fiji",0.0449373733436527,2021-08-01,4873.253,0,9.2e-06,-3.1025
"09","2021","Fiji",0.0550394298658552,2021-09-01,4873.253,0,1.13e-05,-2.8997
"10","2021","Fiji",0.0576710906936813,2021-10-01,4873.253,0,1.18e-05,-2.853
"11","2021","Fiji",0.0584346224266844,2021-11-01,4873.253,0,1.2e-05,-2.8398
"12","2021","Fiji",0.058803881889749,2021-12-01,4873.253,0,1.21e-05,-2.8335
"01","2021","Finland",0.00733920836089614,2021-01-01,4873.253,0,1.5e-06,-4.9145
"02","2021","Finland",0.00928456899835519,2021-02-01,4873.253,0,1.9e-06,-4.6794
"03","2021","Finland",0.0123977468903559,2021-03-01,4873.253,0,2.5e-06,-4.3902
"04","2021","Finland",0.0150550945443051,2021-04-01,4873.253,0,3.1e-06,-4.196
"05","2021","Finland",0.0162921763639134,2021-05-01,4873.253,0,3.3e-06,-4.1171
"06","2021","Finland",0.0170052870404161,2021-06-01,4873.253,0,3.5e-06,-4.0742
"07","2021","Finland",0.0181299141980306,2021-07-01,4873.253,0,3.7e-06,-4.0102
"08","2021","Finland",0.0213731412403766,2021-08-01,4873.253,0,4.4e-06,-3.8456
"09","2021","Finland",0.0244333075003396,2021-09-01,4873.253,0,5e-06,-3.7118
"10","2021","Finland",0.0272616234469857,2021-10-01,4873.253,0,5.6e-06,-3.6023
"11","2021","Finland",0.0311992055903224,2021-11-01,4873.253,0,6.4e-06,-3.4674
"12","2021","Finland",0.0393323427315447,2021-12-01,4873.253,0,8.1e-06,-3.2357
"01","2021","France",7.90545528826103,2021-01-01,4873.253,0,0.0016222,2.0676
"02","2021","France",9.45516238077324,2021-02-01,4873.253,0,0.0019402,2.2466
"03","2021","France",11.2759767494143,2021-03-01,4873.253,0,0.0023139,2.4227
"04","2021","France",14.0194428431554,2021-04-01,4873.253,0,0.0028768,2.6404
"05","2021","France",15.4742951164029,2021-05-01,4873.253,0,0.0031754,2.7392
"06","2021","France",15.526103550819,2021-06-01,4873.253,0,0.003186,2.7425
"07","2021","France",15.9225157729697,2021-07-01,4873.253,0,0.0032673,2.7677
"08","2021","France",17.5291921029127,2021-08-01,4873.253,0,0.003597,2.8639
"09","2021","France",18.751093274389,2021-09-01,4873.253,0,0.0038478,2.9313
"10","2021","France",19.2298433731917,2021-10-01,4873.253,0,0.003946,2.9565
"11","2021","France",19.945370010659,2021-11-01,4873.253,0,0.0040928,2.993
"12","2021","France",23.1526272417048,2021-12-01,4873.253,0,0.004751,3.1421
"01","2021","Gabon",0.00449801361114641,2021-01-01,4873.253,0,9e-07,-5.4041
"02","2021","Gabon",0.00572539796930648,2021-02-01,4873.253,0,1.2e-06,-5.1628
"03","2021","Gabon",0.00767825613795547,2021-03-01,4873.253,0,1.6e-06,-4.8694
"04","2021","Gabon",0.0096009784963242,2021-04-01,4873.253,0,2e-06,-4.6459
"05","2021","Gabon",0.010691202913123,2021-05-01,4873.253,0,2.2e-06,-4.5383
"06","2021","Gabon",0.0111305154987492,2021-06-01,4873.253,0,2.3e-06,-4.4981
"07","2021","Gabon",0.0113376894675476,2021-07-01,4873.253,0,2.3e-06,-4.4796
"08","2021","Gabon",0.0115035358927434,2021-08-01,4873.253,0,2.4e-06,-4.4651
"09","2021","Gabon",0.012372371346963,2021-09-01,4873.253,0,2.5e-06,-4.3923
"10","2021","Gabon",0.0149450919777346,2021-10-01,4873.253,0,3.1e-06,-4.2034
"11","2021","Gabon",0.0164937344844773,2021-11-01,4873.253,0,3.4e-06,-4.1048
"12","2021","Gabon",0.0171332125793187,2021-12-01,4873.253,0,3.5e-06,-4.0667
"01","2021","Gambia",0.00161929433408229,2021-01-01,4873.253,0,3e-07,-6.4258
"02","2021","Gambia",0.00182680989756363,2021-02-01,4873.253,0,4e-07,-6.3052
"03","2021","Gambia",0.00209100564435773,2021-03-01,4873.253,0,4e-07,-6.1701
"04","2021","Gambia",0.00235431983924948,2021-04-01,4873.253,0,5e-07,-6.0515
"05","2021","Gambia",0.00246169793326402,2021-05-01,4873.253,0,5e-07,-6.0069
"06","2021","Gambia",0.00249353378596832,2021-06-01,4873.253,0,5e-07,-5.9941
"07","2021","Gambia",0.00278786069583739,2021-07-01,4873.253,0,6e-07,-5.8825
"08","2021","Gambia",0.00373251134888905,2021-08-01,4873.253,0,8e-07,-5.5907
"09","2021","Gambia",0.00407495622064135,2021-09-01,4873.253,0,8e-07,-5.5029
"10","2021","Gambia",0.00411615137177104,2021-10-01,4873.253,0,8e-07,-5.4928
"11","2021","Gambia",0.00413039076456912,2021-11-01,4873.253,0,8e-07,-5.4894
"12","2021","Gambia",0.00415889224207019,2021-12-01,4873.253,0,9e-07,-5.4825
"01","2021","Georgia",0.0613824549784629,2021-01-01,4873.253,0,1.26e-05,-2.7906
"02","2021","Georgia",0.0665175398780092,2021-02-01,4873.253,0,1.36e-05,-2.7103
"03","2021","Georgia",0.0691624046284936,2021-03-01,4873.253,0,1.42e-05,-2.6713
"04","2021","Georgia",0.0736982291660139,2021-04-01,4873.253,0,1.51e-05,-2.6078
"05","2021","Georgia",0.0825239756704485,2021-05-01,4873.253,0,1.69e-05,-2.4947
"06","2021","Georgia",0.0891547834660884,2021-06-01,4873.253,0,1.83e-05,-2.4174
"07","2021","Georgia",0.0971209464645956,2021-07-01,4873.253,0,1.99e-05,-2.3318
"08","2021","Georgia",0.121782145511937,2021-08-01,4873.253,0,2.5e-05,-2.1055
"09","2021","Georgia",0.146969026594889,2021-09-01,4873.253,0,3.02e-05,-1.9175
"10","2021","Georgia",0.165637271996372,2021-10-01,4873.253,0,3.4e-05,-1.798
"11","2021","Georgia",0.19746671930913,2021-11-01,4873.253,0,4.05e-05,-1.6222
"12","2021","Georgia",0.225002914136382,2021-12-01,4873.253,0,4.62e-05,-1.4916
"01","2021","Germany",0.773805782742288,2021-01-01,4873.253,0,0.0001588,-0.2564
"02","2021","Germany",0.906028828828981,2021-02-01,4873.253,0,0.0001859,-0.0987
"03","2021","Germany",1.01068512826066,2021-03-01,4873.253,0,0.0002074,0.0106
"04","2021","Germany",1.19965915548823,2021-04-01,4873.253,0,0.0002462,0.182
"05","2021","Germany",1.38643357947871,2021-05-01,4873.253,0,0.0002845,0.3267
"06","2021","Germany",1.44107335017004,2021-06-01,4873.253,0,0.0002957,0.3654
"07","2021","Germany",1.45279513119885,2021-07-01,4873.253,0,0.0002981,0.3735
"08","2021","Germany",1.48843127846365,2021-08-01,4873.253,0,0.0003054,0.3977
"09","2021","Germany",1.59042917941519,2021-09-01,4873.253,0,0.0003264,0.464
"10","2021","Germany",1.69751938948199,2021-10-01,4873.253,0,0.0003483,0.5292
"11","2021","Germany",1.98536161941542,2021-11-01,4873.253,0,0.0004074,0.6858
"12","2021","Germany",2.5593375144395,2021-12-01,4873.253,0,0.0005252,0.9397
"01","2021","Ghana",0.00188260548764186,2021-01-01,4873.253,0,4e-07,-6.2751
"02","2021","Ghana",0.00244192450101803,2021-02-01,4873.253,0,5e-07,-6.015
"03","2021","Ghana",0.00283058295205352,2021-03-01,4873.253,0,6e-07,-5.8673
"04","2021","Ghana",0.00294620716939876,2021-04-01,4873.253,0,6e-07,-5.8272
"05","2021","Ghana",0.00300175353770443,2021-05-01,4873.253,0,6e-07,-5.8086
"06","2021","Ghana",0.00304932903312941,2021-06-01,4873.253,0,6e-07,-5.7928
"07","2021","Ghana",0.00318049527776365,2021-07-01,4873.253,0,7e-07,-5.7507
"08","2021","Ghana",0.00358716063640863,2021-08-01,4873.253,0,7e-07,-5.6304
"09","2021","Ghana",0.0039907353487093,2021-09-01,4873.253,0,8e-07,-5.5238
"10","2021","Ghana",0.00415016986642238,2021-10-01,4873.253,0,9e-07,-5.4846
"11","2021","Ghana",0.00420480796611543,2021-11-01,4873.253,0,9e-07,-5.4715
"12","2021","Ghana",0.00429739886932756,2021-12-01,4873.253,0,9e-07,-5.4497
"01","2021","Greece",0.0141929181465744,2021-01-01,4873.253,0,2.9e-06,-4.255
"02","2021","Greece",0.0165998135013652,2021-02-01,4873.253,0,3.4e-06,-4.0984
"03","2021","Greece",0.021708096903386,2021-03-01,4873.253,0,4.5e-06,-3.8301
"04","2021","Greece",0.0295205520018953,2021-04-01,4873.253,0,6.1e-06,-3.5227
"05","2021","Greece",0.0360651641712806,2021-05-01,4873.253,0,7.4e-06,-3.3224
"06","2021","Greece",0.0398388981759924,2021-06-01,4873.253,0,8.2e-06,-3.2229
"07","2021","Greece",0.0435667316640118,2021-07-01,4873.253,0,8.9e-06,-3.1335
"08","2021","Greece",0.0518961258393365,2021-08-01,4873.253,0,1.06e-05,-2.9585
"09","2021","Greece",0.059830706080827,2021-09-01,4873.253,0,1.23e-05,-2.8162
"10","2021","Greece",0.0667160844066239,2021-10-01,4873.253,0,1.37e-05,-2.7073
"11","2021","Greece",0.080951101737021,2021-11-01,4873.253,0,1.66e-05,-2.5139
"12","2021","Greece",0.098910970126723,2021-12-01,4873.253,0,2.03e-05,-2.3135
"01","2021","Grenada",0.00121556531384377,2021-01-01,4873.253,0,2e-07,-6.7125
"02","2021","Grenada",0.00131533341035736,2021-02-01,4873.253,0,3e-07,-6.6337
"03","2021","Grenada",0.00134629592306848,2021-03-01,4873.253,0,3e-07,-6.6104
"04","2021","Grenada",0.00139057996131024,2021-04-01,4873.253,0,3e-07,-6.578
"05","2021","Grenada",0.00142771586390141,2021-05-01,4873.253,0,3e-07,-6.5517
"06","2021","Grenada",0.00143086945315902,2021-06-01,4873.253,0,3e-07,-6.5495
"07","2021","Grenada",0.00144033022093186,2021-07-01,4873.253,0,3e-07,-6.5429
"08","2021","Grenada",0.00194834478134015,2021-08-01,4873.253,0,4e-07,-6.2408
"09","2021","Grenada",0.0271086068426962,2021-09-01,4873.253,0,5.6e-06,-3.6079
"10","2021","Grenada",0.0504436670050563,2021-10-01,4873.253,0,1.04e-05,-2.9869
"11","2021","Grenada",0.0521544509519874,2021-11-01,4873.253,0,1.07e-05,-2.9535
"12","2021","Grenada",0.0528057053590089,2021-12-01,4873.253,0,1.08e-05,-2.9411
"01","2021","Guatemala",0.00827203659289441,2021-01-01,4873.253,0,1.7e-06,-4.7949
"02","2021","Guatemala",0.00934421205551893,2021-02-01,4873.253,0,1.9e-06,-4.673
"03","2021","Guatemala",0.010305807630692,2021-03-01,4873.253,0,2.1e-06,-4.575
"04","2021","Guatemala",0.0116978826291124,2021-04-01,4873.253,0,2.4e-06,-4.4483
"05","2021","Guatemala",0.013471511908808,2021-05-01,4873.253,0,2.8e-06,-4.3072
"06","2021","Guatemala",0.0153454534818798,2021-06-01,4873.253,0,3.1e-06,-4.1769
"07","2021","Guatemala",0.0184344835866178,2021-07-01,4873.253,0,3.8e-06,-3.9935
"08","2021","Guatemala",0.0233445079786866,2021-08-01,4873.253,0,4.8e-06,-3.7574
"09","2021","Guatemala",0.0289877233581276,2021-09-01,4873.253,0,5.9e-06,-3.5409
"10","2021","Guatemala",0.0326631330388314,2021-10-01,4873.253,0,6.7e-06,-3.4215
"11","2021","Guatemala",0.0340772059665578,2021-11-01,4873.253,0,7e-06,-3.3791
"12","2021","Guatemala",0.0347731740241466,2021-12-01,4873.253,0,7.1e-06,-3.3589
"01","2021","Guinea",0.00107503121120951,2021-01-01,4873.253,0,2e-07,-6.8354
"02","2021","Guinea",0.00114925241008484,2021-02-01,4873.253,0,2e-07,-6.7686
"03","2021","Guinea",0.00137163423411977,2021-03-01,4873.253,0,3e-07,-6.5918
"04","2021","Guinea",0.001618224060809,2021-04-01,4873.253,0,3e-07,-6.4264
"05","2021","Guinea",0.00173522298842814,2021-05-01,4873.253,0,4e-07,-6.3566
"06","2021","Guinea",0.0017853705442072,2021-06-01,4873.253,0,4e-07,-6.3281
"07","2021","Guinea",0.0018664655029796,2021-07-01,4873.253,0,4e-07,-6.2837
"08","2021","Guinea",0.00212302839507248,2021-08-01,4873.253,0,4e-07,-6.1549
"09","2021","Guinea",0.00229136094340538,2021-09-01,4873.253,0,5e-07,-6.0786
"10","2021","Guinea",0.00232681278947362,2021-10-01,4873.253,0,5e-07,-6.0633
"11","2021","Guinea",0.00233906849358461,2021-11-01,4873.253,0,5e-07,-6.058
"12","2021","Guinea",0.00235595186510619,2021-12-01,4873.253,0,5e-07,-6.0508
"01","2021","Guinea-Bissau",0.00126804810219942,2021-01-01,4873.253,0,3e-07,-6.6703
"02","2021","Guinea-Bissau",0.00149559167670467,2021-02-01,4873.253,0,3e-07,-6.5052
"03","2021","Guinea-Bissau",0.00176055778184144,2021-03-01,4873.253,0,4e-07,-6.3421
"04","2021","Guinea-Bissau",0.0018787281965395,2021-04-01,4873.253,0,4e-07,-6.2772
"05","2021","Guinea-Bissau",0.00190371947991424,2021-05-01,4873.253,0,4e-07,-6.2639
"06","2021","Guinea-Bissau",0.00193804397497694,2021-06-01,4873.253,0,4e-07,-6.2461
"07","2021","Guinea-Bissau",0.0020656656187921,2021-07-01,4873.253,0,4e-07,-6.1823
