"country","date","month","year","value","min","max","normalised_value"
"Latvia",Feb 2021,"02","2021",40.7437614241286,28.7130674027969,140.475307762166,0.107645426421726
"Latvia",Mar 2021,"03","2021",50.2421472937031,28.7130674027969,140.475307762166,0.192632859020005
"Latvia",Apr 2021,"04","2021",58.3789894542932,28.7130674027969,140.475307762166,0.265437789687341
"Latvia",May 2021,"05","2021",67.4150591266676,28.7130674027969,140.475307762166,0.346288617688991
"Latvia",Jun 2021,"06","2021",72.123894118092,28.7130674027969,140.475307762166,0.388421228634184
"Latvia",Jul 2021,"07","2021",73.2231463869142,28.7130674027969,140.475307762166,0.398256860644491
"Latvia",Aug 2021,"08","2021",74.4512158602655,28.7130674027969,140.475307762166,0.409245093068988
"Latvia",Sep 2021,"09","2021",79.1471609792235,28.7130674027969,140.475307762166,0.451262371032084
"Latvia",Oct 2021,"10","2021",98.1497175532563,28.7130674027969,140.475307762166,0.621288996419429
"Latvia",Nov 2021,"11","2021",127.287321294326,28.7130674027969,140.475307762166,0.881999623258854
"Latvia",Dec 2021,"12","2021",140.475307762166,28.7130674027969,140.475307762166,1
"Lebanon",Jan 2021,"01","2021",35.8554966701388,35.8554966701388,102.066078178409,0
"Lebanon",Feb 2021,"02","2021",49.71529944246,35.8554966701388,102.066078178409,0.209329120158687
"Lebanon",Mar 2021,"03","2021",62.0774685786389,35.8554966701388,102.066078178409,0.396038991218118
"Lebanon",Apr 2021,"04","2021",73.7024307973999,35.8554966701388,102.066078178409,0.571614585842807
"Lebanon",May 2021,"05","2021",78.4207088713083,35.8554966701388,102.066078178409,0.642876277953441
"Lebanon",Jun 2021,"06","2021",79.5303317597112,35.8554966701388,102.066078178409,0.659635274221498
"Lebanon",Jul 2021,"07","2021",80.7160299135442,35.8554966701388,102.066078178409,0.677543260027134
"Lebanon",Aug 2021,"08","2021",85.4289469576688,35.8554966701388,102.066078178409,0.748723982757019
"Lebanon",Sep 2021,"09","2021",90.122900954009,35.8554966701388,102.066078178409,0.819618300393452
"Lebanon",Oct 2021,"10","2021",92.7811778910577,35.8554966701388,102.066078178409,0.859767123685642
"Lebanon",Nov 2021,"11","2021",95.9066289528698,35.8554966701388,102.066078178409,0.906971830102874
"Lebanon",Dec 2021,"12","2021",102.066078178409,35.8554966701388,102.066078178409,1
"Lesotho",Jan 2021,"01","2021",2.92416126701277,2.92416126701277,11.4582917355646,0
"Lesotho",Feb 2021,"02","2021",4.63891002819196,2.92416126701277,11.4582917355646,0.200928350872771
"Lesotho",Mar 2021,"03","2021",4.93524962847358,2.92416126701277,11.4582917355646,0.235652404058227
"Lesotho",Apr 2021,"04","2021",5.0016369067069,2.92416126701277,11.4582917355646,0.243431436553448
"Lesotho",May 2021,"05","2021",5.03552095584911,2.92416126701277,11.4582917355646,0.247401852668725
"Lesotho",Jun 2021,"06","2021",5.13579479289396,2.92416126701277,11.4582917355646,0.259151595353624
"Lesotho",Jul 2021,"07","2021",5.70945751209174,2.92416126701277,11.4582917355646,0.32637141596824
"Lesotho",Aug 2021,"08","2021",6.5804733794458,2.92416126701277,11.4582917355646,0.428434053815615
"Lesotho",Sep 2021,"09","2021",6.71956427161697,2.92416126701277,11.4582917355646,0.44473224525805
"Lesotho",Oct 2021,"10","2021",10.0392694983085,2.92416126701277,11.4582917355646,0.833723864137627
"Lesotho",Nov 2021,"11","2021",10.1326859149468,2.92416126701277,11.4582917355646,0.844670077929716
"Lesotho",Dec 2021,"12","2021",11.4582917355646,2.92416126701277,11.4582917355646,1
"Liberia",Jan 2021,"01","2021",0.368861167915881,0.368861167915881,1.17123131378681,0
"Liberia",Feb 2021,"02","2021",0.390121224201771,0.368861167915881,1.17123131378681,0.0264965694390505
"Liberia",Mar 2021,"03","2021",0.402160913004132,0.368861167915881,1.17123131378681,0.041501724932831
"Liberia",Apr 2021,"04","2021",0.410128997956967,0.368861167915881,1.17123131378681,0.0514324096596239
"Liberia",May 2021,"05","2021",0.421703226536099,0.368861167915881,1.17123131378681,0.065857458545969
"Liberia",Jun 2021,"06","2021",0.544584664725196,0.368861167915881,1.17123131378681,0.219005527204125
"Liberia",Jul 2021,"07","2021",1.01343223444791,0.368861167915881,1.17123131378681,0.803333810273287
"Liberia",Aug 2021,"08","2021",1.08711134865199,0.368861167915881,1.17123131378681,0.895160649274256
"Liberia",Sep 2021,"09","2021",1.14295555054227,0.368861167915881,1.17123131378681,0.964759701753549
"Liberia",Oct 2021,"10","2021",1.14776650586119,0.368861167915881,1.17123131378681,0.970755631865948
"Liberia",Nov 2021,"11","2021",1.1503370684473,0.368861167915881,1.17123131378681,0.973959343518651
"Liberia",Dec 2021,"12","2021",1.17123131378681,0.368861167915881,1.17123131378681,1
"Libya",Jan 2021,"01","2021",15.8470805701577,15.8470805701577,55.3745444043851,0
"Libya",Feb 2021,"02","2021",18.5055371930844,15.8470805701577,55.3745444043851,0.0672559371397019
"Libya",Mar 2021,"03","2021",21.3790113235912,15.8470805701577,55.3745444043851,0.139951573332244
"Libya",Apr 2021,"04","2021",24.7392227977088,15.8470805701577,55.3745444043851,0.224961112224236
"Libya",May 2021,"05","2021",26.4365556685847,15.8470805701577,55.3745444043851,0.267901708615502
"Libya",Jun 2021,"06","2021",27.6077053202212,15.8470805701577,55.3745444043851,0.297530466396373
"Libya",Jul 2021,"07","2021",31.6287792017476,15.8470805701577,55.3745444043851,0.399259074596238
"Libya",Aug 2021,"08","2021",41.2426611332524,15.8470805701577,55.3745444043851,0.642479382679348
"Libya",Sep 2021,"09","2021",47.5782047817243,15.8470805701577,55.3745444043851,0.802761450738211
"Libya",Oct 2021,"10","2021",50.8497077016098,15.8470805701577,55.3745444043851,0.885526763828008
"Libya",Nov 2021,"11","2021",53.1737504196812,15.8470805701577,55.3745444043851,0.944322408492137
"Libya",Dec 2021,"12","2021",55.3745444043851,15.8470805701577,55.3745444043851,1
"Liechtenstein",Jan 2021,"01","2021",63.9790162292651,63.9790162292651,144.552703453678,0
"Liechtenstein",Feb 2021,"02","2021",68.4749343532153,63.9790162292651,144.552703453678,0.055798838042849
"Liechtenstein",Mar 2021,"03","2021",70.68150733307,63.9790162292651,144.552703453678,0.0831846144155871
"Liechtenstein",Apr 2021,"04","2021",75.522458504864,63.9790162292651,144.552703453678,0.143265657477587
"Liechtenstein",May 2021,"05","2021",80.5736872244125,63.9790162292651,144.552703453678,0.205956455100884
"Liechtenstein",Jun 2021,"06","2021",81.7648652664517,63.9790162292651,144.552703453678,0.220740165305451
"Liechtenstein",Jul 2021,"07","2021",82.8735450375429,63.9790162292651,144.552703453678,0.234499989502194
"Liechtenstein",Aug 2021,"08","2021",86.1232889573837,63.9790162292651,144.552703453678,0.274832559994961
"Liechtenstein",Sep 2021,"09","2021",91.8495599199378,63.9790162292651,144.552703453678,0.345901306626915
"Liechtenstein",Oct 2021,"10","2021",94.3381543789073,63.9790162292651,144.552703453678,0.376787251464444
"Liechtenstein",Nov 2021,"11","2021",105.840347519032,63.9790162292651,144.552703453678,0.519540965938119
"Liechtenstein",Dec 2021,"12","2021",144.552703453678,63.9790162292651,144.552703453678,1
"Lithuania",Jan 2021,"01","2021",62.0694706371665,62.0694706371665,183.937897848161,0
"Lithuania",Feb 2021,"02","2021",70.5865941591108,62.0694706371665,183.937897848161,0.0698878595290183
"Lithuania",Mar 2021,"03","2021",76.004922372014,62.0694706371665,183.937897848161,0.114348334952421
"Lithuania",Apr 2021,"04","2021",84.9754489876358,62.0694706371665,183.937897848161,0.187956625638661
"Lithuania",May 2021,"05","2021",96.9943946998816,62.0694706371665,183.937897848161,0.286578934856102
"Lithuania",Jun 2021,"06","2021",102.105101915996,62.0694706371665,183.937897848161,0.328515204430391
"Lithuania",Jul 2021,"07","2021",102.981240148759,62.0694706371665,183.937897848161,0.335704418674093
"Lithuania",Aug 2021,"08","2021",106.911954531276,62.0694706371665,183.937897848161,0.367958173583983
"Lithuania",Sep 2021,"09","2021",115.362403700902,62.0694706371665,183.937897848161,0.437298931998756
"Lithuania",Oct 2021,"10","2021",135.550167120267,62.0694706371665,183.937897848161,0.602951052743806
"Lithuania",Nov 2021,"11","2021",164.039186111992,62.0694706371665,183.937897848161,0.836719713287856
"Lithuania",Dec 2021,"12","2021",183.937897848161,62.0694706371665,183.937897848161,1
"Luxembourg",Jan 2021,"01","2021",77.6262884653519,77.6262884653519,152.795716789307,0
"Luxembourg",Feb 2021,"02","2021",84.5784365991211,77.6262884653519,152.795716789307,0.0924863776242625
"Luxembourg",Mar 2021,"03","2021",93.1199773916922,77.6262884653519,152.795716789307,0.206116891824263
"Luxembourg",Apr 2021,"04","2021",103.002245027498,77.6262884653519,152.795716789307,0.337583471471735
"Luxembourg",May 2021,"05","2021",110.022356829511,77.6262884653519,152.795716789307,0.430973988847467
"Luxembourg",Jun 2021,"06","2021",112.502769009248,77.6262884653519,152.795716789307,0.463971608159512
"Luxembourg",Jul 2021,"07","2021",115.947658716793,77.6262884653519,152.795716789307,0.509799942687988
"Luxembourg",Aug 2021,"08","2021",119.451348644924,77.6262884653519,152.795716789307,0.556410513052194
"Luxembourg",Sep 2021,"09","2021",123.041032457048,77.6262884653519,152.795716789307,0.604165084187872
"Luxembourg",Oct 2021,"10","2021",127.591772043615,77.6262884653519,152.795716789307,0.664704849994721
"Luxembourg",Nov 2021,"11","2021",136.006492261684,77.6262884653519,152.795716789307,0.776648234502105
"Luxembourg",Dec 2021,"12","2021",152.795716789307,77.6262884653519,152.795716789307,1
"Madagascar",Jan 2021,"01","2021",0.65728775607483,0.65728775607483,1.68612954118049,0
"Madagascar",Feb 2021,"02","2021",0.703869263274751,0.65728775607483,1.68612954118049,0.0452756758855176
"Madagascar",Mar 2021,"03","2021",0.78167185983949,0.65728775607483,1.68612954118049,0.120897212346294
"Madagascar",Apr 2021,"04","2021",1.10860131221607,0.65728775607483,1.68612954118049,0.438661767703073
"Madagascar",May 2021,"05","2021",1.4379717563231,0.65728775607483,1.68612954118049,0.758798885844335
"Madagascar",Jun 2021,"06","2021",1.51431528515918,0.65728775607483,1.68612954118049,0.833002256995554
"Madagascar",Jul 2021,"07","2021",1.53396771105672,0.65728775607483,1.68612954118049,0.852103761407641
"Madagascar",Aug 2021,"08","2021",1.54544808401831,0.65728775607483,1.68612954118049,0.863262302135465
"Madagascar",Sep 2021,"09","2021",1.54895948995834,0.65728775607483,1.68612954118049,0.866675271933996
"Madagascar",Oct 2021,"10","2021",1.57097633293563,0.65728775607483,1.68612954118049,0.888074911116647
"Madagascar",Nov 2021,"11","2021",1.58115043244406,0.65728775607483,1.68612954118049,0.897963797489375
"Madagascar",Dec 2021,"12","2021",1.68612954118049,0.65728775607483,1.68612954118049,1
"Malawi",Jan 2021,"01","2021",0.700183762636543,0.700183762636543,3.42942479140614,0
"Malawi",Feb 2021,"02","2021",1.51019509903261,0.700183762636543,3.42942479140614,0.296789960233462
"Malawi",Mar 2021,"03","2021",1.72009915103505,0.700183762636543,3.42942479140614,0.373699273038669
"Malawi",Apr 2021,"04","2021",1.77071334807984,0.700183762636543,3.42942479140614,0.392244427721327
"Malawi",May 2021,"05","2021",1.78886480526517,0.700183762636543,3.42942479140614,0.398895162117443
"Malawi",Jun 2021,"06","2021",1.82066990399786,0.700183762636543,3.42942479140614,0.410548621228391
"Malawi",Jul 2021,"07","2021",2.24664373483299,0.700183762636543,3.42942479140614,0.566626382900901
"Malawi",Aug 2021,"08","2021",3.01724399955378,0.700183762636543,3.42942479140614,0.848976038573559
"Malawi",Sep 2021,"09","2021",3.19858741608819,0.700183762636543,3.42942479140614,0.915420670844151
"Malawi",Oct 2021,"10","2021",3.22571792299968,0.700183762636543,3.42942479140614,0.925361349086016
"Malawi",Nov 2021,"11","2021",3.23301161276473,0.700183762636543,3.42942479140614,0.928033773283131
"Malawi",Dec 2021,"12","2021",3.42942479140614,0.700183762636543,3.42942479140614,1
"Malaysia",Jan 2021,"01","2021",282.28030250595,282.28030250595,4834.37254741746,0
"Malaysia",Feb 2021,"02","2021",471.257984215742,282.28030250595,4834.37254741746,0.041514466654545
"Malaysia",Mar 2021,"03","2021",582.078601705889,282.28030250595,4834.37254741746,0.065859451669738
"Malaysia",Apr 2021,"04","2021",665.731829404238,282.28030250595,4834.37254741746,0.0842363261260629
"Malaysia",May 2021,"05","2021",856.094115900543,282.28030250595,4834.37254741746,0.126054961657691
"Malaysia",Jun 2021,"06","2021",1196.97483578666,282.28030250595,4834.37254741746,0.20093936679407
"Malaysia",Jul 2021,"07","2021",1620.97223417297,282.28030250595,4834.37254741746,0.29408277768612
"Malaysia",Aug 2021,"08","2021",2556.89184024876,282.28030250595,4834.37254741746,0.499684851572471
"Malaysia",Sep 2021,"09","2021",3624.20033206694,282.28030250595,4834.37254741746,0.734150331267277
"Malaysia",Oct 2021,"10","2021",4248.40065381454,282.28030250595,4834.37254741746,0.871274160962371
"Malaysia",Nov 2021,"11","2021",4568.25659771262,282.28030250595,4834.37254741746,0.94153986004956
"Malaysia",Dec 2021,"12","2021",4834.37254741746,282.28030250595,4834.37254741746,1
"Maldives",Jan 2021,"01","2021",26.9512046511023,26.9512046511023,173.219567791038,0
"Maldives",Feb 2021,"02","2021",33.0570321745846,26.9512046511023,173.219567791038,0.0417440066492082
"Maldives",Mar 2021,"03","2021",40.5603646805638,26.9512046511023,173.219567791038,0.0930424032737792
"Maldives",Apr 2021,"04","2021",48.8566414204015,26.9512046511023,173.219567791038,0.149761960133116
"Maldives",May 2021,"05","2021",85.192508689904,26.9512046511023,173.219567791038,0.398181143129919
"Maldives",Jun 2021,"06","2021",130.447772791013,26.9512046511023,173.219567791038,0.707579998286407
"Maldives",Jul 2021,"07","2021",140.055960558584,26.9512046511023,173.219567791038,0.773268760786458
"Maldives",Aug 2021,"08","2021",146.672915273451,26.9512046511023,173.219567791038,0.818507215451715
"Maldives",Sep 2021,"09","2021",153.882152851521,26.9512046511023,173.219567791038,0.86779495904376
"Maldives",Oct 2021,"10","2021",159.402492193916,26.9512046511023,173.219567791038,0.905536130298369
"Maldives",Nov 2021,"11","2021",166.3838024304,26.9512046511023,173.219567791038,0.953265591998879
"Maldives",Dec 2021,"12","2021",173.219567791038,26.9512046511023,173.219567791038,1
"Mali",Jan 2021,"01","2021",0.382055153080163,0.382055153080163,0.939851375679065,0
"Mali",Feb 2021,"02","2021",0.40679276997396,0.382055153080163,0.939851375679065,0.0443488426266841
"Mali",Mar 2021,"03","2021",0.449219252704804,0.382055153080163,0.939851375679065,0.120409742668582
"Mali",Apr 2021,"04","2021",0.610379799666522,0.382055153080163,0.939851375679065,0.409333439947911
"Mali",May 2021,"05","2021",0.698821079537729,0.382055153080163,0.939851375679065,0.567888260307107
"Mali",Jun 2021,"06","2021",0.708872862553052,0.382055153080163,0.939851375679065,0.585908789324835
"Mali",Jul 2021,"07","2021",0.716024672079854,0.382055153080163,0.939851375679065,0.598730334607949
"Mali",Aug 2021,"08","2021",0.726558686661434,0.382055153080163,0.939851375679065,0.617615393621973
"Mali",Sep 2021,"09","2021",0.742514275379144,0.382055153080163,0.939851375679065,0.646220084853781
"Mali",Oct 2021,"10","2021",0.771533337757205,0.382055153080163,0.939851375679065,0.698244571937711
"Mali",Nov 2021,"11","2021",0.826477895511201,0.382055153080163,0.939851375679065,0.796747493843484
"Mali",Dec 2021,"12","2021",0.939851375679065,0.382055153080163,0.939851375679065,1
"Malta",Jan 2021,"01","2021",34.8186829512521,34.8186829512521,96.84863990022,0
"Malta",Feb 2021,"02","2021",45.2195939332976,34.8186829512521,96.84863990022,0.167675611811279
"Malta",Mar 2021,"03","2021",60.1778573755477,34.8186829512521,96.84863990022,0.408821409390282
"Malta",Apr 2021,"04","2021",67.4497609497689,34.8186829512521,96.84863990022,0.526053532898022
"Malta",May 2021,"05","2021",68.9983254319624,34.8186829512521,96.84863990022,0.551018316985612
"Malta",Jun 2021,"06","2021",69.267569418179,34.8186829512521,96.84863990022,0.555358864673532
"Malta",Jul 2021,"07","2021",72.8841473763067,34.8186829512521,96.84863990022,0.61366259622542
"Malta",Aug 2021,"08","2021",80.0555447226413,34.8186829512521,96.84863990022,0.72927443442538
"Malta",Sep 2021,"09","2021",83.3724012299404,34.8186829512521,96.84863990022,0.78274628368086
"Malta",Oct 2021,"10","2021",84.7672901286841,34.8186829512521,96.84863990022,0.805233626367414
"Malta",Nov 2021,"11","2021",86.9622690936323,34.8186829512521,96.84863990022,0.840619415313779
"Malta",Dec 2021,"12","2021",96.84863990022,34.8186829512521,96.84863990022,1
"Marshall Islands",Jan 2021,"01","2021",0.0684779073151525,0.0684779073151525,0.0684779073151525,NA
"Marshall Islands",Feb 2021,"02","2021",0.0684779073151525,0.0684779073151525,0.0684779073151525,NA
"Marshall Islands",Mar 2021,"03","2021",0.0684779073151525,0.0684779073151525,0.0684779073151525,NA
"Marshall Islands",Apr 2021,"04","2021",0.0684779073151525,0.0684779073151525,0.0684779073151525,NA
"Marshall Islands",May 2021,"05","2021",0.0684779073151525,0.0684779073151525,0.0684779073151525,NA
"Marshall Islands",Jun 2021,"06","2021",0.0684779073151525,0.0684779073151525,0.0684779073151525,NA
"Marshall Islands",Jul 2021,"07","2021",0.0684779073151525,0.0684779073151525,0.0684779073151525,NA
"Marshall Islands",Aug 2021,"08","2021",0.0684779073151525,0.0684779073151525,0.0684779073151525,NA
"Marshall Islands",Sep 2021,"09","2021",0.0684779073151525,0.0684779073151525,0.0684779073151525,NA
"Marshall Islands",Oct 2021,"10","2021",0.0684779073151525,0.0684779073151525,0.0684779073151525,NA
"Marshall Islands",Nov 2021,"11","2021",0.0684779073151525,0.0684779073151525,0.0684779073151525,NA
"Marshall Islands",Dec 2021,"12","2021",0.0684779073151525,0.0684779073151525,0.0684779073151525,NA
"Mauritania",Jan 2021,"01","2021",3.40686027268314,3.40686027268314,8.61646075266273,0
"Mauritania",Feb 2021,"02","2021",3.64949111486493,3.40686027268314,8.61646075266273,0.046573790660957
"Mauritania",Mar 2021,"03","2021",3.76605407013458,3.40686027268314,8.61646075266273,0.0689484344973891
"Mauritania",Apr 2021,"04","2021",3.89416287069019,3.40686027268314,8.61646075266273,0.0935393414292988
"Mauritania",May 2021,"05","2021",4.06710279058906,3.40686027268314,8.61646075266273,0.126735729629023
"Mauritania",Jun 2021,"06","2021",4.34080484737952,3.40686027268314,8.61646075266273,0.179273742446377
"Mauritania",Jul 2021,"07","2021",4.86292233924007,3.40686027268314,8.61646075266273,0.279495917614518
"Mauritania",Aug 2021,"08","2021",6.49029072260989,3.40686027268314,8.61646075266273,0.591874647926713
"Mauritania",Sep 2021,"09","2021",7.54427922328371,3.40686027268314,8.61646075266273,0.794191218021536
"Mauritania",Oct 2021,"10","2021",7.88299748035687,3.40686027268314,8.61646075266273,0.85920930498902
"Mauritania",Nov 2021,"11","2021",8.23341204876629,3.40686027268314,8.61646075266273,0.926472537506764
"Mauritania",Dec 2021,"12","2021",8.61646075266273,3.40686027268314,8.61646075266273,1
"Mauritius",Jan 2021,"01","2021",0.43097263429036,0.43097263429036,50.3354527534804,0
"Mauritius",Feb 2021,"02","2021",0.468386560925524,0.43097263429036,50.3354527534804,0.000749710778387157
"Mauritius",Mar 2021,"03","2021",0.590593067907524,0.43097263429036,50.3354527534804,0.00319851911563717
"Mauritius",Apr 2021,"04","2021",0.923308541056132,0.43097263429036,50.3354527534804,0.00986556528772356
"Mauritius",May 2021,"05","2021",1.02270711639028,0.43097263429036,50.3354527534804,0.0118573418796599
"Mauritius",Jun 2021,"06","2021",1.32141605603332,0.43097263429036,50.3354527534804,0.0178429555746551
"Mauritius",Jul 2021,"07","2021",2.1495619366471,0.43097263429036,50.3354527534804,0.0344375755092954
"Mauritius",Aug 2021,"08","2021",5.21294007572953,0.43097263429036,50.3354527534804,0.0958224077280857
"Mauritius",Sep 2021,"09","2021",10.8113095139807,0.43097263429036,50.3354527534804,0.208004108146169
"Mauritius",Oct 2021,"10","2021",13.5944205848013,0.43097263429036,50.3354527534804,0.263772870072423
"Mauritius",Nov 2021,"11","2021",33.3808787301448,0.43097263429036,50.3354527534804,0.660259480053856
"Mauritius",Dec 2021,"12","2021",50.3354527534804,0.43097263429036,50.3354527534804,1
"Mexico",Jan 2021,"01","2021",664.704573013479,664.704573013479,1597.2706695812,0
"Mexico",Feb 2021,"02","2021",808.940532919758,664.704573013479,1597.2706695812,0.154665669744091
"Mexico",Mar 2021,"03","2021",883.112515962563,664.704573013479,1597.2706695812,0.234201032777116
"Mexico",Apr 2021,"04","2021",933.503508205336,664.704573013479,1597.2706695812,0.288235800316099
"Mexico",May 2021,"05","2021",968.622513873588,664.704573013479,1597.2706695812,0.32589426312909
"Mexico",Jun 2021,"06","2021",1002.62537818902,664.704573013479,1597.2706695812,0.362355876349402
"Mexico",Jul 2021,"07","2021",1079.4644112965,664.704573013479,1597.2706695812,0.444751143977391
"Mexico",Aug 2021,"08","2021",1266.46831353796,664.704573013479,1597.2706695812,0.645277308213598
"Mexico",Sep 2021,"09","2021",1437.22584428484,664.704573013479,1597.2706695812,0.828382324978996
"Mexico",Oct 2021,"10","2021",1523.90305124377,664.704573013479,1597.2706695812,0.921327165326448
"Mexico",Nov 2021,"11","2021",1565.17500269076,664.704573013479,1597.2706695812,0.965583493750661
"Mexico",Dec 2021,"12","2021",1597.2706695812,664.704573013479,1597.2706695812,1
"Micronesia",Jan 2021,"01","2021",0.00311767965274717,0.00311767965274717,0.00878618811228748,0
"Micronesia",Feb 2021,"02","2021",0.00878618811228748,0.00311767965274717,0.00878618811228748,1
"Micronesia",Mar 2021,"03","2021",0.00878618811228748,0.00311767965274717,0.00878618811228748,1
"Micronesia",Apr 2021,"04","2021",0.00878618811228748,0.00311767965274717,0.00878618811228748,1
"Micronesia",May 2021,"05","2021",0.00878618811228748,0.00311767965274717,0.00878618811228748,1
"Micronesia",Jun 2021,"06","2021",0.00878618811228748,0.00311767965274717,0.00878618811228748,1
"Micronesia",Jul 2021,"07","2021",0.00878618811228748,0.00311767965274717,0.00878618811228748,1
"Micronesia",Aug 2021,"08","2021",0.00878618811228748,0.00311767965274717,0.00878618811228748,1
"Micronesia",Sep 2021,"09","2021",0.00878618811228748,0.00311767965274717,0.00878618811228748,1
"Micronesia",Oct 2021,"10","2021",0.00878618811228748,0.00311767965274717,0.00878618811228748,1
"Micronesia",Nov 2021,"11","2021",0.00878618811228748,0.00311767965274717,0.00878618811228748,1
"Micronesia",Dec 2021,"12","2021",0.00878618811228748,0.00311767965274717,0.00878618811228748,1
"Moldova",Jan 2021,"01","2021",3405.95592455629,3405.95592455629,8289.88728027904,0
"Moldova",Feb 2021,"02","2021",3831.17105835598,3405.95592455629,8289.88728027904,0.087064109388319
"Moldova",Mar 2021,"03","2021",4650.47889185528,3405.95592455629,8289.88728027904,0.254819913846808
"Moldova",Apr 2021,"04","2021",5438.02531401379,3405.95592455629,8289.88728027904,0.416072471427433
"Moldova",May 2021,"05","2021",5667.59124140401,3405.95592455629,8289.88728027904,0.463076802706828
"Moldova",Jun 2021,"06","2021",5720.5260085757,3405.95592455629,8289.88728027904,0.473915359458792
"Moldova",Jul 2021,"07","2021",5764.75753727134,3405.95592455629,8289.88728027904,0.482971901304698
"Moldova",Aug 2021,"08","2021",5877.82369380962,3405.95592455629,8289.88728027904,0.506122545386907
"Moldova",Sep 2021,"09","2021",6244.87704471438,3405.95592455629,8289.88728027904,0.581277850441444
"Moldova",Oct 2021,"10","2021",7062.49056747502,3405.95592455629,8289.88728027904,0.748686739553409
"Moldova",Nov 2021,"11","2021",7897.66185366871,3405.95592455629,8289.88728027904,0.919690634850807
"Moldova",Dec 2021,"12","2021",8289.88728027904,3405.95592455629,8289.88728027904,1
"Monaco",Jan 2021,"01","2021",30.1874788338304,30.1874788338304,109.875847057779,0
"Monaco",Feb 2021,"02","2021",45.0405521499192,30.1874788338304,109.875847057779,0.186389477499993
"Monaco",Mar 2021,"03","2021",54.2108758766493,30.1874788338304,109.875847057779,0.30146679594826
"Monaco",Apr 2021,"04","2021",60.890836815819,30.1874788338304,109.875847057779,0.385292843438615
"Monaco",May 2021,"05","2021",63.4228860955938,30.1874788338304,109.875847057779,0.417067233305139
"Monaco",Jun 2021,"06","2021",64.6468249923555,30.1874788338304,109.875847057779,0.432426299176861
"Monaco",Jul 2021,"07","2021",68.580855590006,30.1874788338304,109.875847057779,0.481793988405917
"Monaco",Aug 2021,"08","2021",78.1701579201752,30.1874788338304,109.875847057779,0.602129020279331
"Monaco",Sep 2021,"09","2021",83.5006625216594,30.1874788338304,109.875847057779,0.669020898232005
"Monaco",Oct 2021,"10","2021",85.642843286502,30.1874788338304,109.875847057779,0.695902873764776
"Monaco",Nov 2021,"11","2021",90.0027180375769,30.1874788338304,109.875847057779,0.750614431401674
"Monaco",Dec 2021,"12","2021",109.875847057779,30.1874788338304,109.875847057779,1
"Mongolia",Jan 2021,"01","2021",0.458155570625034,0.458155570625034,208.643983887282,0
"Mongolia",Feb 2021,"02","2021",0.717784487427338,0.458155570625034,208.643983887282,0.00124710177874067
"Mongolia",Mar 2021,"03","2021",1.42293805787065,0.458155570625034,208.643983887282,0.0046342370902315
"Mongolia",Apr 2021,"04","2021",6.24270199237896,0.458155570625034,208.643983887282,0.0277854956243969
"Mongolia",May 2021,"05","2021",14.7650351994861,0.458155570625034,208.643983887282,0.06872167882196
"Mongolia",Jun 2021,"06","2021",25.7104919268936,0.458155570625034,208.643983887282,0.121297095774737
"Mongolia",Jul 2021,"07","2021",43.8428244479629,0.458155570625034,208.643983887282,0.208393958552013
"Mongolia",Aug 2021,"08","2021",56.8172143771326,0.458155570625034,208.643983887282,0.270715155119894
"Mongolia",Sep 2021,"09","2021",88.3786943526283,0.458155570625034,208.643983887282,0.422317597181847
"Mongolia",Oct 2021,"10","2021",148.046526037182,0.458155570625034,208.643983887282,0.708926114999864
"Mongolia",Nov 2021,"11","2021",194.576352564079,0.458155570625034,208.643983887282,0.932427526710387
"Mongolia",Dec 2021,"12","2021",208.643983887282,0.458155570625034,208.643983887282,1
"Montenegro",Jan 2021,"01","2021",87.5696368994185,87.5696368994185,256.637905380412,0
"Montenegro",Feb 2021,"02","2021",109.784031785761,87.5696368994185,256.637905380412,0.131393046642811
"Montenegro",Mar 2021,"03","2021",134.330481652674,87.5696368994185,256.637905380412,0.27657966319394
"Montenegro",Apr 2021,"04","2021",151.090922021499,87.5696368994185,256.637905380412,0.375713820770699
"Montenegro",May 2021,"05","2021",157.221893338864,87.5696368994185,256.637905380412,0.411977108804871
"Montenegro",Jun 2021,"06","2021",159.189273245847,87.5696368994185,256.637905380412,0.423613709360726
"Montenegro",Jul 2021,"07","2021",160.4378281536,87.5696368994185,256.637905380412,0.430998625045796
"Montenegro",Aug 2021,"08","2021",171.139976831956,87.5696368994185,256.637905380412,0.494299377898538
"Montenegro",Sep 2021,"09","2021",197.349943158478,87.5696368994185,256.637905380412,0.649325312463355
"Montenegro",Oct 2021,"10","2021",219.276019698487,87.5696368994185,256.637905380412,0.779013022268425
"Montenegro",Nov 2021,"11","2021",242.204644339784,87.5696368994185,256.637905380412,0.914630573966926
"Montenegro",Dec 2021,"12","2021",256.637905380412,87.5696368994185,256.637905380412,1
"Morocco",Jan 2021,"01","2021",12.3997539866419,12.3997539866419,25.8276087728856,0
"Morocco",Feb 2021,"02","2021",12.9584806060098,12.3997539866419,25.8276087728856,0.0416095220168963
"Morocco",Mar 2021,"03","2021",13.2689501697241,12.3997539866419,25.8276087728856,0.0647308298249251
"Morocco",Apr 2021,"04","2021",13.6620286260641,12.3997539866419,25.8276087728856,0.0940041919961302
"Morocco",May 2021,"05","2021",13.960896605003,12.3997539866419,25.8276087728856,0.116261505892993
"Morocco",Jun 2021,"06","2021",14.2234840593126,12.3997539866419,25.8276087728856,0.135816934402585
